Statement,Suspiciousness
sympy.parsing.latex._antlr.latexparser#2344,1.0
sympy.core.numbers#1833,0.99
sympy.core.expr#3408,0.98
sympy.physics.units.quantities#48,0.97
sympy.parsing.latex._antlr.latexparser#864,0.96
sympy.core.expr#3411,0.95
sympy.core.expr#3410,0.94
sympy.core.expr#3419,0.93
sympy.parsing.latex._antlr.latexparser#1644,0.92
sympy.core.expr#3413,0.91
sympy.physics.units.quantities#59,0.9
sympy.parsing.latex._antlr.latexparser#2727,0.89
sympy.physics.units.quantities#57,0.88
sympy.physics.units.quantities#56,0.87
sympy.core.numbers#1758,0.86
sympy.parsing.latex._antlr.latexparser#2305,0.85
sympy.parsing.latex._antlr.latexparser#2403,0.84
sympy.parsing.latex._antlr.latexparser#1634,0.83
sympy.physics.units.quantities#65,0.82
sympy.parsing.latex._antlr.latexparser#938,0.81
sympy.physics.units.quantities#63,0.8
sympy.physics.units.quantities#58,0.79
sympy.core.numbers#1752,0.78
sympy.core.numbers#1749,0.77
sympy.parsing.latex._antlr.latexparser#1828,0.76
sympy.parsing.latex.__init__#13,0.75
sympy.parsing.latex._antlr.latexparser#619,0.74
sympy.physics.units.quantities#72,0.73
sympy.physics.units.quantities#19,0.72
sympy.parsing.latex._antlr.latexparser#852,0.71
sympy.parsing.latex._parse_latex_antlr#16,0.7
sympy.physics.units.quantities#77,0.69
sympy.physics.units.quantities#62,0.68
sympy.parsing.latex._antlr.latexparser#2583,0.67
sympy.parsing.latex._antlr.latexparser#1947,0.66
sympy.parsing.latex._antlr.latexparser#934,0.65
sympy.parsing.latex._antlr.latexparser#2266,0.64
sympy.physics.units.quantities#29,0.63
sympy.physics.units.quantities#25,0.62
sympy.parsing.latex._antlr.latexparser#2383,0.61
sympy.physics.units.quantities#24,0.6
sympy.parsing.latex._antlr.latexparser#2576,0.59
sympy.parsing.latex._antlr.latexparser#2255,0.58
sympy.parsing.autolev.test-examples.ruletest6#16,0.57
sympy.parsing.autolev.test-examples.ruletest5#15,0.56
sympy.physics.units.quantities#32,0.55
sympy.physics.units.quantities#31,0.54
sympy.physics.units.definitions#13,0.53
sympy.parsing.autolev.test-examples.ruletest7#18,0.52
sympy.parsing.autolev.test-examples.ruletest5#21,0.51
sympy.parsing.latex._antlr.latexparser#2313,0.5
sympy.core.numbers#598,0.49
sympy.physics.units.definitions#24,0.48
sympy.parsing.autolev.test-examples.ruletest7#21,0.47
sympy.codegen.ast#428,0.46
sympy.physics.units.quantities#23,0.45
sympy.codegen.array_utils#961,0.44
sympy.matrices.expressions.matexpr#415,0.43
sympy.printing.latex#722,0.42
sympy.physics.units.quantities#92,0.41
sympy.physics.units.quantities#90,0.4
sympy.codegen.array_utils#227,0.39
sympy.physics.units.definitions#80,0.38
sympy.physics.units.definitions#78,0.37
sympy.codegen.array_utils#162,0.36
sympy.interactive.session#352,0.35
sympy.physics.units.definitions#74,0.34
sympy.printing.preview#31,0.33
sympy.matrices.expressions.__init__#8,0.32
sympy.printing.latex#2453,0.31
sympy.printing.preview#29,0.3
sympy.physics.vector.printing#348,0.29
sympy.physics.units.definitions#72,0.28
sympy.parsing.latex._antlr.latexparser#2534,0.27
sympy.physics.units.definitions#76,0.26
sympy.parsing.latex._parse_latex_antlr#344,0.25
sympy.parsing.latex._parse_latex_antlr#341,0.24
sympy.parsing.latex._parse_latex_antlr#354,0.23
sympy.physics.units.definitions#83,0.22
sympy.physics.units.definitions#84,0.21
sympy.physics.units.definitions#82,0.2
sympy.core.mul#1365,0.19
sympy.matrices.expressions.diagonal#16,0.18
sympy.physics.units.definitions#96,0.17
sympy.physics.units.definitions#97,0.16
sympy.parsing.latex._parse_latex_antlr#17,0.15
sympy.physics.units.definitions#92,0.14
sympy.printing.precedence#138,0.13
sympy.printing.preview#33,0.12
doc.src.conf#171,0.11
sympy.physics.quantum.qexpr#9,0.1
sympy.physics.quantum.qexpr#5,0.09
sympy.parsing.latex._antlr.latexparser#389,0.08
sympy.physics.quantum.qexpr#4,0.07
sympy.codegen.array_utils#964,0.06
sympy.physics.quantum.qexpr#1,0.05
sympy.core.mul#1305,0.04
sympy.core.mul#1301,0.03
sympy.core.mul#1308,0.02
sympy.matrices.expressions.blockmatrix#269,0.01
