Statement,Suspiciousness
sympy.utilities.iterables#1601,1.0
sympy.testing.runtests#2285,0.99
sympy.testing.runtests#2284,0.98
sympy.combinatorics.partitions#656,0.97
sympy.testing.runtests#2288,0.96
sympy.printing.theanocode#499,0.95
sympy.testing.runtests#2238,0.94
sympy.utilities.enumerative#204,0.93
sympy.utilities.iterables#1870,0.92
sympy.utilities.enumerative#395,0.91
sympy.utilities.iterables#1717,0.9
sympy.testing.runtests#2180,0.89
sympy.utilities.iterables#1847,0.88
sympy.combinatorics.partitions#316,0.87
sympy.integrals.meijerint#49,0.86
sympy.testing.runtests#1300,0.85
sympy.testing.runtests#1303,0.84
sympy.testing.runtests#1294,0.83
sympy.testing.runtests#1299,0.82
sympy.functions.combinatorial.numbers#1848,0.81
sympy.functions.combinatorial.numbers#1989,0.8
sympy.utilities.iterables#1551,0.79
sympy.utilities.iterables#1471,0.78
sympy.utilities.iterables#1438,0.77
sympy.utilities.enumerative#524,0.76
sympy.testing.runtests#2337,0.75
sympy.utilities.iterables#1844,0.74
sympy.utilities.iterables#1843,0.73
sympy.testing.runtests#1304,0.72
sympy.functions.combinatorial.numbers#1988,0.71
sympy.utilities.enumerative#348,0.7
sympy.solvers.diophantine.diophantine#3241,0.69
sympy.utilities.iterables#1831,0.68
sympy.utilities.iterables#1897,0.67
sympy.combinatorics.partitions#305,0.66
sympy.utilities.iterables#1829,0.65
sympy.utilities.iterables#1569,0.64
sympy.functions.combinatorial.numbers#1829,0.63
sympy.utilities.iterables#1563,0.62
sympy.utilities.iterables#1823,0.61
sympy.utilities.iterables#1556,0.6
sympy.utilities.iterables#1826,0.59
sympy.utilities.iterables#1541,0.58
sympy.utilities.iterables#1825,0.57
sympy.utilities.iterables#1816,0.56
sympy.utilities.iterables#1552,0.55
sympy.utilities.iterables#2611,0.54
sympy.utilities.iterables#1576,0.53
sympy.utilities.iterables#1574,0.52
sympy.utilities.iterables#1814,0.51
sympy.utilities.iterables#17,0.5
sympy.utilities.iterables#1803,0.49
sympy.utilities.enumerative#146,0.48
sympy.utilities.iterables#1797,0.47
sympy.utilities.iterables#1799,0.46
sympy.combinatorics.partitions#100,0.45
sympy.utilities.iterables#1585,0.44
sympy.utilities.iterables#1794,0.43
sympy.utilities.iterables#1796,0.42
sympy.utilities.iterables#1782,0.41
sympy.utilities.iterables#1783,0.4
sympy.utilities.iterables#1980,0.39
sympy.utilities.iterables#1777,0.38
sympy.utilities.iterables#1798,0.37
sympy.utilities.enumerative#208,0.36
sympy.utilities.iterables#2138,0.35
sympy.combinatorics.partitions#184,0.34
sympy.utilities.iterables#1925,0.33
sympy.utilities.iterables#1809,0.32
sympy.utilities.iterables#2137,0.31
sympy.utilities.iterables#1904,0.3
sympy.utilities.iterables#2134,0.29
sympy.utilities.iterables#2141,0.28
sympy.utilities.iterables#1845,0.27
sympy.utilities.iterables#1833,0.26
sympy.utilities.iterables#1874,0.25
sympy.utilities.iterables#1884,0.24
sympy.utilities.iterables#1785,0.23
sympy.utilities.iterables#1863,0.22
sympy.combinatorics.partitions#244,0.21
sympy.utilities.iterables#1861,0.2
sympy.utilities.iterables#1857,0.19
sympy.utilities.iterables#1859,0.18
sympy.utilities.iterables#1851,0.17
sympy.utilities.iterables#1850,0.16
sympy.combinatorics.partitions#277,0.15
sympy.functions.special.bessel#9,0.14
sympy.utilities.iterables#1895,0.13
sympy.utilities.enumerative#372,0.12
sympy.utilities.enumerative#394,0.11
sympy.utilities.enumerative#388,0.1
sympy.integrals.manualintegrate#1201,0.09
sympy.utilities.enumerative#326,0.08
sympy.utilities.enumerative#349,0.07
sympy.functions.elementary.trigonometric#1527,0.06
sympy.utilities.iterables#1722,0.05
sympy.utilities.iterables#1892,0.04
sympy.combinatorics.partitions#308,0.03
sympy.__init__#638,0.02
sympy.utilities.iterables#1704,0.01
