Statement,Suspiciousness
sympy.parsing.autolev._antlr.autolevparser#402,1.0
sympy.testing.runtests#2253,0.99
sympy.core.sympify#476,0.98
sympy.testing.runtests#2255,0.97
sympy.testing.runtests#2259,0.96
sympy.testing.runtests#2260,0.95
sympy.core.operations#290,0.94
sympy.parsing.autolev._antlr.autolevparser#885,0.93
sympy.core.operations#292,0.92
sympy.testing.runtests#2297,0.91
sympy.parsing.sympy_parser#914,0.9
sympy.testing.runtests#2161,0.89
sympy.integrals.rubi.constraints#5939,0.88
sympy.utilities.lambdify#182,0.87
sympy.core.parameters#64,0.86
sympy.core.parameters#65,0.85
sympy.core.parameters#66,0.84
sympy.core.parameters#98,0.83
sympy.parsing.sympy_parser#918,0.82
sympy.core.parameters#96,0.81
sympy.parsing.sympy_parser#1085,0.8
sympy.core.parameters#100,0.79
sympy.printing.rcode#224,0.78
sympy.testing.runtests#894,0.77
sympy.testing.runtests#1285,0.76
sympy.testing.runtests#1300,0.75
sympy.testing.runtests#1288,0.74
sympy.testing.runtests#1284,0.73
sympy.utilities.matchpy_connector#264,0.72
sympy.testing.runtests#1296,0.71
sympy.parsing.sympy_parser#562,0.7
sympy.parsing.ast_parser#32,0.69
sympy.testing.runtests#1279,0.68
sympy.utilities.autowrap#450,0.67
sympy.testing.runtests#1299,0.66
sympy.integrals.rubi.utility_function#5617,0.65
sympy.integrals.rubi.constraints#7302,0.64
sympy.testing.runtests#2356,0.63
sympy.plotting.plot#2061,0.62
sympy.core.function#312,0.61
sympy.core.function#315,0.6
sympy.core.function#294,0.59
sympy.geometry.line#329,0.58
sympy.geometry.plane#723,0.57
sympy.core.function#296,0.56
sympy.printing.julia#473,0.55
sympy.geometry.point#140,0.54
sympy.geometry.point#134,0.53
sympy.printing.c#456,0.52
sympy.geometry.point#153,0.51
sympy.geometry.point#110,0.5
sympy.codegen.ast#1054,0.49
sympy.geometry.point#111,0.48
sympy.geometry.point#114,0.47
sympy.geometry.ellipse#1557,0.46
sympy.series.sequences#1163,0.45
sympy.geometry.point#130,0.44
sympy.geometry.point#124,0.43
sympy.functions.elementary.trigonometric#1521,0.42
sympy.sets.sets#1358,0.41
sympy.tensor.functions#24,0.4
sympy.matrices.expressions.blockmatrix#172,0.39
sympy.functions.special.bessel#7,0.38
sympy.core.symbol#762,0.37
sympy.parsing.ast_parser#64,0.36
sympy.sets.sets#1787,0.35
doc.ext.docscrape#76,0.34
sympy.core.symbol#761,0.33
sympy.core.relational#707,0.32
sympy.core.relational#559,0.31
sympy.functions.elementary.trigonometric#1524,0.3
examples.all#23,0.29
sympy.parsing.autolev._antlr.autolevparser#711,0.28
sympy.parsing.c.c_parser#163,0.27
sympy.sets.sets#79,0.26
sympy.functions.special.bessel#5,0.25
sympy.functions.elementary.trigonometric#1527,0.24
sympy.utilities._compilation.compilation#314,0.23
bin.coverage_doctest#258,0.22
sympy.tensor.array.array_derivatives#52,0.21
sympy.solvers.ode.single#854,0.2
sympy.printing.python#2,0.19
sympy.tensor.array.array_derivatives#67,0.18
sympy.core.numbers#972,0.17
sympy.parsing.latex._parse_latex_antlr#143,0.16
sympy.polys.numberfields.modules#769,0.15
sympy.core.evalf#985,0.14
sympy.printing.python#7,0.13
sympy.physics.control.lti#772,0.12
sympy.printing.python#4,0.11
sympy.core.evalf#365,0.1
sympy.sets.sets#70,0.09
sympy.sets.sets#88,0.08
sympy.core.symbol#774,0.07
sympy.functions.elementary.trigonometric#1530,0.06
sympy.geometry.ellipse#1311,0.05
sympy.utilities.codegen#640,0.04
sympy.geometry.polygon#1184,0.03
sympy.functions.elementary.trigonometric#1535,0.02
sympy.functions.elementary.hyperbolic#1359,0.01
