Statement,Suspiciousness
sympy.testing.runtests#2282,1.0
sympy.tensor.tensor#887,0.99
sympy.tensor.tensor#3590,0.98
sympy.testing.runtests#2285,0.97
sympy.tensor.tensor#3697,0.96
sympy.tensor.tensor#1863,0.95
sympy.testing.runtests#2299,0.94
sympy.integrals.rubi.rules.inverse_hyperbolic#2637,0.93
sympy.testing.runtests#2235,0.92
sympy.testing.runtests#2178,0.91
sympy.testing.runtests#2177,0.9
sympy.tensor.tensor#3760,0.89
sympy.tensor.tensor#2028,0.88
sympy.tensor.tensor#2756,0.87
sympy.tensor.tensor#2406,0.86
sympy.testing.runtests#1299,0.85
sympy.tensor.tensor#1414,0.84
sympy.physics.quantum.tensorproduct#358,0.83
sympy.testing.runtests#1294,0.82
sympy.physics.quantum.__init__#57,0.81
sympy.testing.runtests#2334,0.8
sympy.physics.quantum.density#15,0.79
sympy.physics.hep.gamma_matrices#32,0.78
sympy.core.mul#941,0.77
sympy.core.mul#936,0.76
sympy.tensor.tensor#2289,0.75
sympy.physics.hep.gamma_matrices#179,0.74
sympy.core.mul#939,0.73
sympy.physics.hep.gamma_matrices#209,0.72
sympy.testing.runtests#2335,0.71
sympy.core.mul#926,0.7
sympy.core.mul#927,0.69
sympy.tensor.tensor#126,0.68
sympy.core.mul#922,0.67
sympy.physics.quantum.qapply#177,0.66
sympy.core.mul#917,0.65
sympy.physics.quantum.tensorproduct#304,0.64
sympy.core.basic#227,0.63
sympy.physics.quantum.tensorproduct#393,0.62
sympy.core.expr#3614,0.61
sympy.diffgeom.diffgeom#2162,0.6
sympy.physics.quantum.tensorproduct#322,0.59
sympy.physics.quantum.tensorproduct#254,0.58
sympy.physics.quantum.tensorproduct#257,0.57
sympy.physics.quantum.tensorproduct#251,0.56
sympy.integrals.rubi.rules.special_functions#1389,0.55
sympy.physics.quantum.tensorproduct#252,0.54
sympy.integrals.rubi.rules.special_functions#1521,0.53
sympy.tensor.tensor#4034,0.52
sympy.physics.hep.gamma_matrices#17,0.51
sympy.physics.quantum.tensorproduct#246,0.5
sympy.physics.quantum.tensorproduct#245,0.49
sympy.physics.quantum.tensorproduct#248,0.48
sympy.physics.quantum.tensorproduct#247,0.47
sympy.physics.quantum.tensorproduct#243,0.46
sympy.physics.hep.gamma_matrices#8,0.45
sympy.core.expr#3708,0.44
sympy.core.add#279,0.43
sympy.core.expr#3663,0.42
sympy.integrals.rubi.rules.sine#5681,0.41
sympy.integrals.rubi.rules.sine#5601,0.4
sympy.integrals.rubi.rules.sine#5685,0.39
sympy.core.expr#3669,0.38
sympy.integrals.rubi.rules.miscellaneous_algebraic#2741,0.37
sympy.integrals.rubi.rules.sine#5605,0.36
sympy.integrals.rubi.rules.miscellaneous_algebraic#2781,0.35
sympy.core.expr#3672,0.34
sympy.core.expr#3670,0.33
sympy.integrals.rubi.rules.miscellaneous_trig#2205,0.32
sympy.core.expr#3684,0.31
sympy.core.expr#3677,0.3
sympy.core.expr#3678,0.29
sympy.core.expr#3687,0.28
sympy.physics.quantum.density#189,0.27
sympy.core.expr#3686,0.26
sympy.core.expr#3683,0.25
sympy.core.expr#3689,0.24
sympy.integrals.rubi.rules.miscellaneous_trig#1685,0.23
sympy.core.expr#3604,0.22
sympy.core.expr#3607,0.21
sympy.printing.pycode#488,0.2
sympy.printing.pycode#462,0.19
sympy.core.expr#3608,0.18
sympy.tensor.array.expressions.array_expressions#1725,0.17
sympy.tensor.array.expressions.from_array_to_indexed#7,0.16
sympy.core.expr#3630,0.15
sympy.core.expr#3632,0.14
sympy.tensor.array.arrayop#58,0.13
sympy.core.expr#3616,0.12
sympy.physics.secondquant#678,0.11
sympy.core.expr#3643,0.1
sympy.physics.quantum.spin#1246,0.09
sympy.physics.quantum.qft#24,0.08
sympy.core.add#393,0.07
sympy.physics.quantum.represent#20,0.06
sympy.physics.quantum.spin#28,0.05
sympy.core.add#328,0.04
sympy.core.mul#426,0.03
sympy.core.expr#3618,0.02
sympy.core.mul#427,0.01
