Method,Suspiciousness
sympy.core.mul.Mul.flatten(),1.0
sympy.core.add.Add.flatten(),0.9258704
sympy.calculus.util.AccumulationBounds.__truediv__(),0.87841046
sympy.core.numbers.Infinity._eval_power(),0.87095886
sympy.integrals.meijerint._rewrite_single(),0.8070287
sympy.core.numbers.NegativeInfinity._eval_power(),0.78891647
sympy.calculus.util.AccumulationBounds.__pow__(),0.77958435
sympy.series.limits.limit(),0.7738044
sympy.solvers.inequalities._solve_inequality(),0.75494534
sympy.plotting.experimental_lambdify.Lambdifier.sympy_atoms_namespace(),0.7489356
sympy.solvers.ode.ode.ode_1st_power_series(),0.74482286
sympy.simplify.hyperexpand.hyperexpand(),0.7447136
sympy.core.add.Add._combine_inverse(),0.7396733
sympy.calculus.util.AccumulationBounds.__mul__(),0.7231233
sympy.assumptions.ask.AssumptionKeys.nonzero(),0.71838593
sympy.solvers.ode.ode.classify_ode(),0.71262985
sympy.functions.elementary.piecewise.Piecewise._eval_interval(),0.7029267
sympy.calculus.singularities.is_strictly_decreasing(),0.6996551
sympy.calculus.singularities.is_strictly_increasing(),0.69828653
sympy.functions.elementary.piecewise.Piecewise._intervals(),0.6872068
sympy.core.function.Function._eval_nseries(),0.6861724
sympy.integrals.rubi.utility_function.PositiveQ(),0.6812235
sympy.calculus.util.AccumulationBounds.__contains__(),0.67281353
sympy.calculus.util.AccumulationBounds.__rtruediv__(),0.670365
sympy.core.expr.Expr.series(),0.66981196
sympy.calculus.util.AccumulationBounds.__add__(),0.6622954
sympy.calculus.util.AccumulationBounds.__sub__(),0.6622954
sympy.polys.densebasic.dmp_degree(),0.6577262
sympy.core.numbers.Rational._eval_power(),0.65695983
sympy.functions.elementary.exponential.exp.eval(),0.64794713
sympy.integrals.rubi.utility_function.NegativeQ(),0.6468695
sympy.core.power.Pow._eval_nseries(),0.63983494
sympy.series.limits.Limit.doit(),0.63605905
sympy.functions.special.hyper.meijerg.__new__(),0.635664
sympy.physics.quantum.hilbert.ComplexSpace.eval(),0.6290235
sympy.integrals.rubi.utility_function.Coefficient(),0.625372
sympy.polys.densebasic.dup_degree(),0.6251637
sympy.calculus.singularities.is_decreasing(),0.62381876
sympy.core.expr.Expr.aseries(),0.61648464
sympy.concrete.summations.eval_sum_hyper(),0.5931316
sympy.sets.handlers.power._set_pow(),0.593021
sympy.geometry.line.Ray2D.xdirection(),0.5879668
sympy.geometry.line.Ray2D.ydirection(),0.5879668
sympy.geometry.line.Ray3D.xdirection(),0.5879668
sympy.geometry.line.Ray3D.ydirection(),0.5879668
sympy.series.series.series(),0.586479
sympy.geometry.line.Ray3D.zdirection(),0.58620733
sympy.sets.handlers.power._set_pow(),0.5857744
sympy.series.sequences.SeqBase._ith_point(),0.58561474
sympy.calculus.singularities.is_increasing(),0.58327866
sympy.assumptions.ask.AssumptionKeys.complex(),0.5827016
sympy.simplify.hyperexpand.FormulaCollection.lookup_origin(),0.5825739
sympy.polys.rings.PolyElement.degree(),0.5742666
sympy.series.limitseq.dominant(),0.5731315
sympy.polys.rings.PolyElement.degrees(),0.5724091
sympy.polys.rings.PolyElement.tail_degree(),0.5724091
sympy.assumptions.ask.AssumptionKeys.extended_real(),0.57183015
sympy.core.expr.Expr.extract_multiplicatively(),0.57152236
sympy.polys.rings.PolyElement.tail_degrees(),0.5705641
sympy.solvers.solveset._invert_abs(),0.56813014
sympy.integrals.meijerint._int0oo(),0.5635912
sympy.functions.elementary.piecewise.Piecewise.as_expr_set_pairs(),0.56293803
sympy.physics.sho.R_nl(),0.5625778
sympy.functions.elementary.exponential.log.eval(),0.5624923
sympy.integrals.transforms._laplace_transform(),0.5616807
sympy.concrete.summations.Sum.is_convergent(),0.561367
sympy.functions.special.hyper.hyper.radius_of_convergence(),0.5608038
sympy.physics.quantum.state.Wavefunction.limits(),0.5590444
sympy.core.expr.Expr.could_extract_minus_sign(),0.5584507
sympy.matrices.matrices.MatrixBase.norm(),0.5576118
sympy.solvers.ode.ode.ode_sol_simplicity(),0.55604917
sympy.solvers.solveset._invert(),0.55569446
sympy.concrete.expr_with_limits.ExprWithLimits.has_reversed_limits(),0.5541027
sympy.integrals.transforms._rewrite_gamma(),0.5508042
sympy.printing.str.StrPrinter._print_ComplexInfinity(),0.5495337
sympy.simplify.hyperexpand._meijergexpand(),0.5459629
sympy.core.evalf.N(),0.5457646
sympy.core.power.Pow.__new__(),0.54505974
sympy.series.gruntz.limitinf(),0.54499793
sympy.plotting.experimental_lambdify.Lambdifier.sympy_expression_namespace(),0.54013
sympy.functions.elementary.piecewise.Piecewise._eval_integral(),0.5397246
sympy.sets.fancysets.Range.__getitem__(),0.5395649
sympy.calculus.util.not_empty_in(),0.53719705
sympy.integrals.integrals.Integral.principal_value(),0.53697854
sympy.integrals.transforms.inverse_mellin_transform(),0.53052187
sympy.utilities.mathml.__init__.c2p(),0.52893525
sympy.physics.quantum.state.Wavefunction.normalize(),0.5243783
sympy.concrete.products.Product.is_convergent(),0.5209544
sympy.sets.handlers.mul._set_div(),0.52003497
sympy.series.limitseq.limit_seq(),0.51940244
sympy.core.basic.Basic.subs(),0.5181918
