Method,Suspiciousness
sympy.combinatorics.permutations.Permutation.__new__(),1.0
sympy.combinatorics.permutations.Permutation.__mul__(),0.9062795
sympy.combinatorics.permutations.Permutation.order(),0.89320487
sympy.combinatorics.permutations.Permutation.__call__(),0.8427935
sympy.combinatorics.permutations.Cycle.list(),0.8348033
sympy.combinatorics.permutations.Cycle.__call__(),0.79312766
sympy.combinatorics.permutations.Permutation.cycles(),0.7777435
sympy.combinatorics.permutations.Permutation.cycle_structure(),0.7619222
sympy.printing.pretty.pretty.PrettyPrinter._print_Cycle(),0.7495759
sympy.combinatorics.permutations.Cycle.__init__(),0.74488854
sympy.combinatorics.permutations.Permutation.__repr__(),0.742745
sympy.combinatorics.named_groups.DihedralGroup(),0.74232423
sympy.combinatorics.util._check_cycles_alt_sym(),0.73712844
sympy.combinatorics.permutations.Permutation.cyclic_form(),0.7299001
sympy.printing.str.StrPrinter._print_Permutation(),0.729554
sympy.combinatorics.permutations.Permutation.__xor__(),0.7273872
sympy.combinatorics.polyhedron.Polyhedron.__new__(),0.72295076
sympy.combinatorics.perm_groups.PermutationGroup.coset_factor(),0.72137827
sympy.combinatorics.perm_groups.PermutationGroup.make_perm(),0.68741983
sympy.combinatorics.permutations.Permutation.list(),0.6832111
sympy.combinatorics.named_groups.SymmetricGroup(),0.6705581
sympy.combinatorics.permutations.Permutation.parity(),0.6655121
sympy.combinatorics.perm_groups.PermutationGroup.is_alt_sym(),0.653355
sympy.combinatorics.permutations.Cycle.__repr__(),0.64744323
sympy.combinatorics.permutations.Cycle.__str__(),0.6412775
sympy.utilities.iterables.generate_involutions(),0.6408549
sympy.functions.combinatorial.numbers.stirling(),0.64035857
sympy.core.trace._cycle_permute(),0.63608086
sympy.combinatorics.named_groups.CyclicGroup(),0.6351685
sympy.combinatorics.perm_groups.PermutationGroup.__new__(),0.6334216
sympy.combinatorics.permutations.Permutation.inversion_vector(),0.6092963
sympy.printing.latex.LatexPrinter._print_Cycle(),0.608665
sympy.combinatorics.polyhedron._pgroup_calcs(),0.5721346
sympy.combinatorics.permutations.Permutation.is_Identity(),0.5679776
sympy.combinatorics.util._strip(),0.5621021
sympy.physics.secondquant.simplify_index_permutations(),0.544681
sympy.tensor.tensor._TensorDataLazyEvaluator._check_permutations_on_data(),0.538586
sympy.utilities.iterables.generate_bell(),0.53780633
sympy.combinatorics.generators.dihedral(),0.5327274
