Method,Suspiciousness
sympy.polys.polyoptions.Domain.preprocess(),1.0
sympy.polys.polyoptions.Options.__init__(),0.85291624
sympy.polys.polytools.reduced(),0.8232977
sympy.polys.polyoptions.allowed_flags(),0.81597227
sympy.polys.polytools.Poly.reorder(),0.8153491
sympy.polys.rings.sring(),0.8107189
sympy.polys.polytools.GroebnerBasis.__new__(),0.8056056
sympy.simplify.ratsimp.ratsimpmodprime(),0.7997114
sympy.polys.polytools.invert(),0.7818076
sympy.polys.polytools.gcd(),0.7648817
sympy.polys.polytools.lcm(),0.7648817
sympy.polys.polytools.lcm_list(),0.7647667
sympy.polys.polytools.poly(),0.76271343
sympy.polys.polytools.gcd_list(),0.7619147
sympy.polys.polytools.gcdex(),0.76113796
sympy.solvers.polysys.solve_generic(),0.75960946
sympy.polys.polytools.cofactors(),0.75614375
sympy.utilities.autowrap.autowrap(),0.74791425
sympy.polys.polytools.half_gcdex(),0.7464707
sympy.polys.polytools.Poly.__new__(),0.74387604
sympy.polys.polytools.GroebnerBasis.reduce(),0.740505
sympy.polys.polytools.rem(),0.7276594
sympy.polys.polytools.div(),0.7255552
sympy.polys.polytools.gff_list(),0.72374
sympy.polys.fields.sfield(),0.7233677
sympy.solvers.polysys.solve_biquadratic(),0.707464
sympy.polys.polytools.GroebnerBasis.fglm(),0.70403284
sympy.polys.numberfields.minimal_polynomial(),0.69602275
sympy.polys.polytools.terms_gcd(),0.6949287
sympy.simplify.trigsimp.trigsimp_groebner(),0.6935821
sympy.polys.polytools.sqf_norm(),0.68369764
sympy.polys.polyoptions.Domain.postprocess(),0.6802923
sympy.polys.polytools._generic_factor_list(),0.6667027
sympy.polys.polytools.exquo(),0.6630808
sympy.polys.polytools.Poly.from_poly(),0.6597984
sympy.polys.polytools.pexquo(),0.65629315
sympy.polys.polytools.cancel(),0.6471989
sympy.polys.polytools._parallel_poly_from_expr(),0.64211243
sympy.polys.polytools.groebner(),0.6322131
sympy.utilities.autowrap.ufuncify(),0.63207614
sympy.polys.polytools.intervals(),0.6271927
sympy.polys.polytools.ground_roots(),0.6265864
sympy.polys.polytools.nth_power_roots_poly(),0.62631375
sympy.polys.polytools.quo(),0.62538815
sympy.polys.polyroots.roots(),0.6243446
sympy.polys.rings.PolyRing.__new__(),0.62374115
sympy.polys.polytools.prem(),0.6195504
sympy.polys.polytools.pdiv(),0.618605
sympy.external.importtools.import_module(),0.6184227
sympy.polys.partfrac.apart_list(),0.61689687
sympy.polys.polytools.pquo(),0.6147795
sympy.polys.polytools.monic(),0.6146732
sympy.polys.polytools.sturm(),0.6146732
sympy.polys.polytools.factor(),0.61420256
sympy.polys.polytools.LC(),0.6125332
sympy.polys.partfrac.apart(),0.61193377
sympy.polys.polytools.discriminant(),0.61056584
sympy.polys.polytools.decompose(),0.60964054
sympy.polys.polytools.LM(),0.609606
sympy.polys.polytools.primitive(),0.6092626
sympy.polys.polyfuncs.symmetrize(),0.6090602
sympy.polys.polytools.subresultants(),0.6087183
sympy.polys.polytools.compose(),0.6087183
sympy.polys.polytools.trunc(),0.607799
sympy.polys.polytools.LT(),0.60767096
sympy.polys.polytools._poly_from_expr(),0.6051399
sympy.core.sympify.sympify(),0.60436547
sympy.polys.polytools.sqf_part(),0.60415167
sympy.polys.ring_series.rs_nth_root(),0.6037058
sympy.polys.dispersion.dispersionset(),0.5948677
sympy.polys.polytools.resultant(),0.59466887
sympy.polys.domains.domain.Domain.unify(),0.59408337
sympy.polys.constructor._construct_composite(),0.5902736
sympy.polys.polytools.content(),0.58562917
sympy.polys.rings.ring(),0.5833462
sympy.polys.rings.xring(),0.5833462
sympy.polys.rings.vring(),0.57773656
sympy.polys.polytools.degree_list(),0.5758714
sympy.polys.domains.pythonrationalfield.PythonRationalField.from_sympy(),0.5734697
sympy.polys.polytools.Poly.eval(),0.5701296
sympy.polys.polytools.poly_from_expr(),0.5698393
sympy.polys.polytools.parallel_poly_from_expr(),0.56807095
sympy.polys.polytools.Poly.integrate(),0.56724083
sympy.holonomic.holonomic.expr_to_holonomic(),0.56696373
sympy.polys.polytools.to_rational_coeffs(),0.5624345
sympy.polys.polytools.Poly._from_poly(),0.5602698
sympy.polys.polytools.Poly.from_dict(),0.56025267
sympy.core.basic.Basic.as_poly(),0.55537444
sympy.solvers.polysys.solve_triangulated(),0.5544269
sympy.polys.polytools.Poly.ltrim(),0.5474742
sympy.polys.polytools.Poly.from_list(),0.5462032
sympy.polys.polytools.Poly.from_expr(),0.5462032
sympy.solvers.solvers.unrad(),0.5425006
sympy.physics.quantum.represent.represent(),0.5412152
sympy.polys.numberfields.primitive_element(),0.5410855
sympy.utilities.runtests.sympytestfile(),0.539716
sympy.utilities.lambdify.lambdify(),0.53760964
sympy.polys.polytools.Poly.homogenize(),0.5360412
sympy.polys.polyoptions.Extension.postprocess(),0.5337396
sympy.polys.polytools.Poly.eject(),0.5321405
sympy.integrals.intpoly.polytope_integrate(),0.5310333
sympy.core.numbers.AlgebraicNumber.__new__(),0.53103304
sympy.polys.polyfuncs.viete(),0.5292685
sympy.polys.polyutils._parallel_dict_from_expr_no_gens(),0.52774996
sympy.polys.polytools.Poly.set_modulus(),0.5268368
sympy.polys.numberfields._minpoly_op_algebraic_element(),0.52585286
sympy.interactive.session.init_session(),0.52206886
sympy.solvers.polysys.solve_poly_system(),0.5208922
sympy.solvers.solvers._solve(),0.52029777
sympy.polys.polyoptions.build_options(),0.5192925
sympy.interactive.session._make_message(),0.5191878
sympy.utilities.runtests.test(),0.5186335
sympy.polys.polyroots.preprocess_roots(),0.51662064
sympy.solvers.inequalities.reduce_rational_inequalities(),0.51601845
sympy.polys.dispersion.dispersion(),0.5149581
sympy.polys.polytools.Poly.inject(),0.5142142
sympy.polys.polytools.Poly.replace(),0.51105297
sympy.utilities.codegen.make_routine(),0.50909483
sympy.polys.polytools.Poly.retract(),0.5082175
sympy.interactive.printing.init_printing(),0.50814056
sympy.utilities.autowrap.CythonCodeWrapper.__init__(),0.50779927
sympy.integrals.risch.as_poly_1t(),0.50241727
sympy.polys.polytools.Poly.termwise(),0.501927
sympy.polys.domains.old_polynomialring.PolynomialRing(),0.5004816
sympy.polys.polyutils._sort_gens(),0.5004182
sympy.polys.polytools.Poly.set_domain(),0.49921283
sympy.categories.baseclasses.Diagram.__new__(),0.49673453
sympy.polys.polyfuncs.horner(),0.49643695
sympy.solvers.solvers.nsolve(),0.49538735
sympy.polys.polytools.Poly.per(),0.49430555
sympy.integrals.intpoly.decompose(),0.4941997
