Method,Suspiciousness
sympy.utilities.runtests.SymPyTests.get_test_files(),1.0
sympy.simplify.trigsimp.trigsimp_old(),0.99881524
sympy.simplify.trigsimp.futrig(),0.99794054
sympy.utilities.runtests.SymPyDocTests.test_file(),0.9556417
sympy.utilities.lambdify.lambdify(),0.9388189
sympy.simplify.trigsimp.trigsimp(),0.9368896
sympy.assumptions.ask.compute_known_facts(),0.9179496
sympy.utilities.runtests.test(),0.9015294
sympy.utilities.autowrap.autowrap(),0.8712409
sympy.simplify.simplify.simplify(),0.867131
sympy.simplify.fu.fu(),0.8650184
sympy.parsing.latex._build_latex_antlr.build_parser(),0.86132413
sympy.solvers.ode.dsolve(),0.8243028
sympy.utilities.runtests._doctest(),0.8148272
sympy.utilities.runtests.doctest(),0.812746
sympy.simplify.trigsimp.exptrigsimp(),0.786828
sympy.simplify.trigsimp.__trigsimp(),0.77970433
sympy.solvers.ode.constantsimp(),0.7716145
sympy.integrals.rubi.parsetools.generate_rules.generate_rules_from_downvalues(),0.7667353
sympy.simplify.fu.TR16(),0.76340663
sympy.solvers.ode._helper_simplify(),0.75212806
sympy.simplify.fu.TR15(),0.75004756
sympy.solvers.ode.odesimp(),0.7376453
sympy.simplify.fu._TR56(),0.736315
sympy.simplify.fu.TR3(),0.73463255
sympy.utilities.autowrap.ufuncify(),0.73034996
sympy.core.expr.Expr.is_constant(),0.7265102
sympy.utilities.autowrap.UfuncifyCodeWrapper.dump_c(),0.72376597
sympy.simplify.fu.TR22(),0.7109214
sympy.core.basic.Basic.replace(),0.706852
sympy.simplify.fu.TRmorrie(),0.7015904
sympy.printing.preview.preview(),0.69813365
sympy.simplify.trigsimp._futrig(),0.69759333
sympy.simplify.fu.TR7(),0.697482
sympy.utilities.codegen.CodeGen.dump_code(),0.6877692
sympy.solvers.ode.checkodesol(),0.6828369
sympy.utilities.runtests.SymPyDocTests.get_test_files(),0.6814527
sympy.utilities.autowrap.CythonCodeWrapper.dump_pyx(),0.6790838
sympy.simplify.fu.TR6(),0.6779939
sympy.simplify.fu.TR5(),0.6751531
sympy.simplify.fu.TR12(),0.67256415
sympy.simplify.fu.TR2(),0.6725048
sympy.simplify.fu.TR14(),0.66735506
sympy.simplify.fu.TR111(),0.66700035
sympy.utilities._compilation.compilation.link_py_so(),0.6664106
sympy.utilities._compilation.compilation.src2obj(),0.663066
sympy.simplify.fu.TR1(),0.6604261
sympy.core.expr.Expr.round(),0.6604191
sympy.core.power.Pow.matches(),0.6595417
sympy.logic.boolalg.simplify_logic(),0.65343606
sympy.simplify.fu.TR10(),0.6508831
sympy.simplify.fu.TR10i(),0.6465434
sympy.utilities._compilation.compilation.compile_link_import_py_ext(),0.6439085
sympy.integrals.rubi.parsetools.generate_tests.generate_test_file(),0.63880336
sympy.simplify.fu.TR8(),0.63762987
sympy.simplify.fu.TR9(),0.6373322
sympy.solvers.ode._solve_variation_of_parameters(),0.6357481
sympy.core.relational.Equality.__new__(),0.6322919
sympy.interactive.session.init_python_session(),0.63148654
sympy.utilities.runtests._test(),0.62718344
sympy.utilities.codegen.codegen(),0.6268258
sympy.simplify.fu.hyper_as_trig(),0.6240795
sympy.physics.hep.gamma_matrices._simplify_single_line(),0.62125725
sympy.utilities._compilation.util.pyx_is_cplus(),0.6193562
sympy.solvers.ode.ode_1st_homogeneous_coeff_best(),0.6176424
