Method,Suspiciousness
sympy.ntheory.residue_ntheory.nthroot_mod(),1.0
sympy.ntheory.residue_ntheory._nthroot_mod1(),0.80587274
sympy.solvers.solveset._invert_modular(),0.7971628
sympy.solvers.solveset._is_modular(),0.7029866
sympy.ntheory.residue_ntheory.sqrt_mod(),0.68699634
sympy.solvers.solveset._solve_modular(),0.66729057
sympy.ntheory.residue_ntheory._nthroot_mod2(),0.6423203
sympy.solvers.diophantine.cornacchia(),0.6379372
sympy.ntheory.residue_ntheory._sqrt_mod_prime_power(),0.62160724
sympy.functions.elementary.miscellaneous.real_root(),0.6041823
sympy.solvers.diophantine.diop_DN(),0.5854026
sympy.core.mod.Mod.eval(),0.5468932
sympy.core.numbers.mod_inverse(),0.5349031
sympy.solvers.diophantine.ldescent(),0.5255628
sympy.core.expr.Expr.__pow__(),0.5204557
sympy.simplify.hyperexpand.Hyper_Function.build_invariants(),0.5155261
sympy.core.power.Pow._eval_Mod(),0.5136907
sympy.ntheory.modular.solve_congruence(),0.5095064
sympy.crypto.crypto.lfsr_sequence(),0.5089659
sympy.polys.galoistools._raise_mod_power(),0.5086886
sympy.polys.galoistools.gf_trace_map(),0.50754964
sympy.matrices.matrices.MatrixBase.inv_mod(),0.497955
sympy.simplify.hyperexpand.add_meijerg_formulae(),0.49412805
sympy.integrals.rubi.rules.trinomial_products.replacement1322(),0.49389255
sympy.integrals.rubi.rules.trinomial_products.replacement1323(),0.49389255
sympy.polys.domains.finitefield.FiniteField.__init__(),0.4915969
sympy.integrals.rubi.rules.trinomial_products.replacement1324(),0.4901397
sympy.integrals.rubi.rules.trinomial_products.replacement1325(),0.4901397
sympy.polys.agca.extensions.MonogenicFiniteExtension.__init__(),0.4897383
sympy.ntheory.residue_ntheory.sqrt_mod_iter(),0.48907185
sympy.polys.domains.modularinteger.ModularIntegerFactory(),0.486345
sympy.polys.polyclasses.ANP.unify(),0.48482084
sympy.polys.galoistools.csolve_prime(),0.48091745
sympy.ntheory.residue_ntheory.is_primitive_root(),0.4804252
sympy.polys.polyclasses.ANP.__init__(),0.4793418
sympy.core.expr.Expr.invert(),0.47704694
sympy.ntheory.partitions_._a(),0.47555867
sympy.simplify.hyperexpand._mod1(),0.47097775
sympy.polys.polytools.invert(),0.46944565
sympy.simplify.hyperexpand.Hyper_Function.difficulty(),0.46693477
