Method,Suspiciousness
sympy.matrices.common.MatrixSpecial.diag(),1.0
sympy.matrices.matrices.MatrixBase._handle_creation_inputs(),0.99780285
sympy.utilities.lambdify.lambdify(),0.83605826
sympy.matrices.expressions.blockmatrix.BlockMatrix.__new__(),0.8277049
sympy.core.sympify.sympify(),0.7740671
sympy.matrices.matrices.MatrixBase.D(),0.74872476
sympy.matrices.expressions.kronecker.matrix_kronecker_product(),0.73151773
sympy.matrices.sparse.SparseMatrix.__getitem__(),0.7168312
sympy.matrices.eigen._jordan_form(),0.6837096
sympy.matrices.sparsetools.banded(),0.669733
sympy.matrices.matrices.MatrixBase.exp(),0.6684542
sympy.matrices.common.MatrixSpecial.jordan_block(),0.6668211
sympy.matrices.expressions.blockmatrix.deblock(),0.65696144
sympy.matrices.matrices.MatrixBase.irregular(),0.6546848
sympy.matrices.dense.diag(),0.65270466
sympy.testing.runtests.test(),0.642543
sympy.interactive.printing._init_ipython_printing(),0.63606024
sympy.matrices.matrices.MatrixBase.log(),0.63403594
sympy.matrices.dense.DenseMatrix.__getitem__(),0.6269745
sympy.matrices.expressions.matpow.MatPow._entry(),0.6239368
sympy.matrices.decompositions._LUdecomposition_Simple(),0.6225758
sympy.matrices.inverse._inv(),0.6225755
sympy.utilities.autowrap.CythonCodeWrapper.dump_pyx(),0.62242556
sympy.matrices.common.MatrixShaping.get_diag_blocks(),0.61736035
sympy.matrices.decompositions._LUdecomposition(),0.61433643
sympy.matrices.solvers._gauss_jordan_solve(),0.6131282
sympy.matrices.decompositions._QRdecomposition(),0.6102933
sympy.utilities.autowrap.autowrap(),0.60808265
sympy.matrices.expressions.blockmatrix.BlockDiagMatrix.blocks(),0.6055464
sympy.matrices.expressions.hadamard.HadamardPower._eval_derivative_matrix_lines(),0.6050725
sympy.matrices.expressions.hadamard.HadamardProduct._eval_derivative_matrix_lines(),0.6028117
sympy.physics.quantum.qubit.matrix_to_qubit(),0.5988743
sympy.matrices.matrices.MatrixBase.print_nonzero(),0.5939749
sympy.matrices.expressions.matexpr.MatrixExpr.as_explicit(),0.58739495
sympy.printing.rcode.RCodePrinter._print_Assignment(),0.58670026
sympy.matrices.reductions._rref(),0.58208174
sympy.matrices.decompositions._rank_decomposition(),0.579021
sympy.matrices.matrices.MatrixBase._matrix_pow_by_jordan_blocks(),0.5765056
sympy.matrices.solvers._diagonal_solve(),0.57649577
sympy.matrices.determinant._det_bareiss(),0.57597136
sympy.printing.codeprinter.CodePrinter._print_Assignment(),0.57506084
sympy.matrices.expressions.matexpr.MatrixExpr.__getitem__(),0.57452357
sympy.matrices.solvers._pinv_solve(),0.5743025
sympy.matrices.dense.DenseMatrix.equals(),0.56799227
sympy.matrices.solvers._LUsolve(),0.5673243
