Method,Suspiciousness
sympy.simplify.cse_main.cse(),1.0
sympy.printing.codeprinter.ccode(),0.8109297
sympy.simplify.cse_main._cse_homogeneous(),0.8058523
sympy.simplify.cse_main.tree_cse(),0.78742075
sympy.utilities.codegen.CodeGen.routine(),0.7644314
sympy.utilities.lambdify.lambdify(),0.70409864
sympy.simplify.cse_main.cse_release_variables(),0.6911979
sympy.printing.rcode.rcode(),0.67053217
sympy.printing.codeprinter.CodePrinter.doprint(),0.66699064
sympy.printing.glsl.glsl_code(),0.64961153
sympy.printing.julia.julia_code(),0.63969946
sympy.printing.octave.octave_code(),0.63969946
sympy.stats.random_matrix_models.CircularSymplecticEnsemble(),0.63448095
sympy.printing.codeprinter.fcode(),0.62344927
sympy.codegen.ast.CodeBlock.cse(),0.6208336
sympy.printing.rust.rust_code(),0.62021863
sympy.printing.jscode.jscode(),0.61971694
sympy.simplify.cse_main.opt_cse(),0.6127137
sympy.simplify.cse_main.cse_separate(),0.5988267
sympy.printing.rcode.RCodePrinter._print_Assignment(),0.5865815
sympy.printing.llvmjitcode.llvm_callable(),0.5779846
sympy.polys.subresultants_qq_zz.subresultants_sylv(),0.56889313
sympy.printing.codeprinter.CodePrinter._print_Assignment(),0.5674406
sympy.matrices.expressions.hadamard.canonicalize(),0.56397486
sympy.codegen.ast.aug_assign(),0.5402278
sympy.tensor.array.arrayop.tensorcontraction(),0.53800875
sympy.matrices.expressions.matadd.merge_explicit(),0.5342418
sympy.solvers.ode.systems.matrix_exp(),0.5303026
sympy.tensor.array.expressions.conv_array_to_matrix.convert_array_to_matrix(),0.5286314
sympy.physics.optics.polarization.polarizing_beam_splitter(),0.52847505
sympy.tensor.array.arrayop.tensorproduct(),0.52540994
sympy.solvers.ode.systems.matrix_exp_jordan_form(),0.5220132
sympy.utilities.codegen.Result.__init__(),0.52075726
sympy.physics.quantum.qubit.matrix_to_qubit(),0.52051395
sympy.matrices.expressions.matexpr.MatrixExpr.from_index_summation(),0.5200426
sympy.matrices.expressions.blockmatrix.BlockMatrix.LUdecomposition(),0.51974404
sympy.matrices.expressions.blockmatrix.BlockMatrix.LDUdecomposition(),0.51916695
sympy.matrices.expressions.blockmatrix.BlockMatrix.UDLdecomposition(),0.51916695
sympy.solvers.ode.ode.constantsimp(),0.5165957
sympy.tensor.array.arrayop.tensordiagonal(),0.5164166
sympy.solvers.solveset.linsolve(),0.5164018
sympy.printing.latex.LatexPrinter._print_MatPow(),0.51552075
sympy.polys.subresultants_qq_zz.modified_subresultants_sylv(),0.5114765
sympy.physics.optics.polarization.phase_retarder(),0.50891083
sympy.matrices.expressions.matpow.MatPow._entry(),0.50375646
sympy.matrices.expressions.matmul.merge_explicit(),0.5032511
sympy.solvers.ode.systems.linear_ode_to_matrix(),0.5016857
sympy.tensor.array.arrayop.permutedims(),0.5012773
sympy.printing.mathml.MathMLPresentationPrinter._print_MatPow(),0.4977597
sympy.printing.pretty.pretty.PrettyPrinter._print_MatPow(),0.49569574
sympy.physics.wigner.wigner_d_small(),0.4946557
sympy.physics.control.lti.TransferFunctionMatrix.from_Matrix(),0.4880841
sympy.matrices.expressions.blockmatrix.block_collapse(),0.48722994
sympy.codegen.ast.AssignmentBase._check_args(),0.48670885
sympy.solvers.ode.systems.linodesolve(),0.48647824
sympy.solvers.ode.ode.constant_renumber(),0.48530897
sympy.matrices.matrices.MatrixBase._handle_creation_inputs(),0.4820007
sympy.matrices.expressions.kronecker.combine_kronecker(),0.48029613
sympy.diffgeom.diffgeom.metric_to_Christoffel_2nd(),0.47902274
sympy.physics.optics.polarization.mueller_matrix(),0.47800726
sympy.physics.optics.polarization.reflective_filter(),0.47765473
sympy.physics.optics.polarization.transmissive_filter(),0.47574356
sympy.matrices.solvers._gauss_jordan_solve(),0.47485712
sympy.matrices.matrices.MatrixBase.exp(),0.4743203
sympy.matrices.expressions.hadamard.HadamardPower._eval_derivative_matrix_lines(),0.4734915
sympy.matrices.expressions.blockmatrix.BlockMatrix.schur(),0.47203755
sympy.polys.ring_series.rs_series_reversion(),0.47117305
sympy.polys.subresultants_qq_zz.bezout(),0.47023392
sympy.utilities.codegen.JuliaCodeGen.routine(),0.46770793
sympy.solvers.solvers.solve(),0.46702915
sympy.printing.latex.LatexPrinter._print_Transpose(),0.4669546
sympy.stats.random_matrix_models.GaussianOrthogonalEnsemble(),0.46531412
sympy.stats.random_matrix_models.GaussianSymplecticEnsemble(),0.46531412
sympy.core.sympify.sympify(),0.4651971
sympy.utilities.codegen.RustCodeGen.routine(),0.46479207
sympy.printing.pretty.pretty.PrettyPrinter._print_Transpose(),0.46426213
sympy.matrices.expressions.kronecker.kronecker_product(),0.46389946
sympy.printing.latex.LatexPrinter._print_Adjoint(),0.46342897
sympy.assumptions.refine.refine_matrixelement(),0.4623019
sympy.physics.wigner.wigner_d(),0.46171507
sympy.matrices.graph._connected_components_decomposition(),0.46168578
sympy.tensor.array.expressions.array_expressions.ArrayContraction._get_contraction_links(),0.459808
sympy.stats.crv_types.Laplace(),0.45662117
sympy.printing.pretty.pretty.PrettyPrinter._print_Adjoint(),0.45637587
sympy.core.function.Derivative.__new__(),0.45604923
sympy.printing.julia.JuliaCodePrinter._print_Assignment(),0.4548286
sympy.printing.octave.OctaveCodePrinter._print_Assignment(),0.4548286
sympy.matrices.common.MatrixSpecial.diag(),0.45478883
sympy.stats.joint_rv_types.GeneralizedMultivariateLogGammaOmega(),0.453439
sympy.matrices.expressions.kronecker.matrix_kronecker_product(),0.45335704
sympy.physics.optics.polarization.linear_polarizer(),0.45228183
sympy.stats.random_matrix_models.GaussianUnitaryEnsemble(),0.45104077
sympy.matrices.expressions.matexpr.MatrixExpr.as_explicit(),0.45037857
sympy.printing.pretty.pretty.PrettyPrinter._print_MatrixElement(),0.45033246
sympy.tensor.array.array_comprehension.ArrayComprehension.tomatrix(),0.4493913
sympy.solvers.solvers.solve_linear_system(),0.44874313
sympy.printing.pretty.pretty.PrettyPrinter._print_DiagramGrid(),0.4476683
sympy.tensor.array.expressions.conv_matrix_to_array.convert_matrix_to_array(),0.44690332
sympy.matrices.graph._strongly_connected_components_decomposition(),0.4468761
sympy.solvers.solvers.nsolve(),0.4459304
sympy.matrices.expressions.matexpr.MatrixExpr.__getitem__(),0.4440024
sympy.physics.hep.gamma_matrices.extract_type_tens(),0.44397286
sympy.tensor.array.expressions.array_expressions.ArrayContraction.sort_args_by_name(),0.44380972
sympy.polys.matrices.linsolve._linsolve(),0.44356596
sympy.utilities.codegen.OctaveCodeGen.routine(),0.44338432
sympy.solvers.solvers._solve_system(),0.44222042
sympy.matrices.dense.hessian(),0.44195655
sympy.printing.latex.latex(),0.4418195
sympy.diffgeom.diffgeom.metric_to_Christoffel_1st(),0.44076908
sympy.tensor.indexed.IndexedBase.__new__(),0.44067645
sympy.physics.optics.polarization.half_wave_retarder(),0.43902326
sympy.physics.optics.polarization.quarter_wave_retarder(),0.43902326
sympy.simplify.radsimp.collect(),0.43716952
sympy.solvers.solveset.linear_eq_to_matrix(),0.43612817
sympy.printing.mathml.MathMLPresentationPrinter._print_Inverse(),0.43564883
sympy.matrices.expressions.kronecker.KroneckerProduct.structurally_equal(),0.4351365
sympy.matrices.repmatrix.RepMatrix.equals(),0.4350601
sympy.physics.optics.polarization.stokes_vector(),0.43475798
