Method,Suspiciousness
sympy.core.expr.Expr.is_constant(),1.0
sympy.integrals.meijerint._rewrite_single(),0.9939392
sympy.solvers.ode.ode_1st_homogeneous_coeff_best(),0.9655764
sympy.solvers.ode.constantsimp(),0.95066166
sympy.simplify.sqrtdenest._sqrt_symbolic_denest(),0.93212914
sympy.polys.polytools._torational_factor_list(),0.93119013
sympy.solvers.solvers.checksol(),0.92296046
sympy.concrete.summations._eval_sum_hyper(),0.9213647
sympy.physics.mechanics.functions._smart_subs(),0.92072284
sympy.concrete.delta.deltasummation(),0.91751397
sympy.solvers.ode.classify_ode(),0.9054512
sympy.polys.polyroots.roots_quintic(),0.889924
sympy.solvers.solvers._solve(),0.87580496
sympy.integrals.manualintegrate._parts_rule(),0.874973
sympy.integrals.transforms._laplace_transform(),0.8652819
sympy.logic.boolalg.bool_map(),0.86043864
sympy.integrals.transforms._inverse_laplace_transform(),0.85617054
sympy.concrete.expr_with_limits.ExprWithLimits._eval_subs(),0.84374386
sympy.concrete.expr_with_intlimits.ExprWithIntLimits.change_index(),0.829821
sympy.simplify.trigsimp.trigsimp_groebner(),0.82939726
sympy.solvers.ode.ode_lie_group(),0.8249016
sympy.physics.quantum.cg._check_cg_simp(),0.82004416
sympy.polys.polytools.to_rational_coeffs(),0.8188258
sympy.simplify.radsimp.radsimp(),0.8154401
sympy.integrals.rubi.utility_function.rubi_test(),0.80971396
sympy.solvers.ode.ode_1st_homogeneous_coeff_subs_indep_div_dep(),0.80925226
sympy.integrals.transforms._mellin_transform(),0.80913115
sympy.simplify.cse_main.opt_cse(),0.8080888
sympy.solvers.ode._helper_simplify(),0.80453646
sympy.simplify.simplify.simplify(),0.80333704
sympy.geometry.ellipse.Ellipse.random_point(),0.8022462
sympy.physics.mechanics.functions.msubs(),0.8021806
sympy.simplify.hyperexpand._hyperexpand(),0.7990147
sympy.solvers.recurr.rsolve_ratio(),0.7932938
sympy.concrete.summations.Sum.euler_maclaurin(),0.7843376
sympy.core.exprtools.factor_nc(),0.7838437
sympy.simplify.simplify.clear_coefficients(),0.78155804
sympy.solvers.pde.pde_1st_linear_variable_coeff(),0.7781959
sympy.geometry.util.idiff(),0.7775209
sympy.integrals.rubi.utility_function.TrigReduce(),0.7763026
sympy.integrals.deltafunctions.deltaintegrate(),0.77582
sympy.core.mul.Mul._eval_subs(),0.7745983
sympy.solvers.pde._simplify_variable_coeff(),0.7663543
sympy.solvers.recurr.rsolve_hyper(),0.76136583
sympy.solvers.ode.odesimp(),0.7602707
sympy.solvers.pde.checkpdesol(),0.7599166
sympy.solvers.ode.lie_heuristic_abaco2_unique_unknown(),0.7566789
sympy.functions.special.delta_functions.DiracDelta.eval(),0.74977297
sympy.solvers.inequalities._solve_inequality(),0.74886554
sympy.functions.elementary.complexes.unpolarify(),0.7421904
sympy.core.basic.Basic.replace(),0.7420514
sympy.functions.special.delta_functions.Heaviside.eval(),0.7418613
sympy.solvers.ode.ode_1st_homogeneous_coeff_subs_dep_div_indep(),0.7349277
sympy.solvers.solvers.solve(),0.7338878
sympy.simplify.hyperexpand.FormulaCollection.lookup_origin(),0.73111117
sympy.physics.secondquant.substitute_dummies(),0.7264212
sympy.core.relational.Equality.__new__(),0.7253779
sympy.integrals.manualintegrate.substitution_rule(),0.7230915
sympy.simplify.ratsimp.ratsimpmodprime(),0.71766406
sympy.solvers.ode.lie_heuristic_abaco2_unique_general(),0.71508145
sympy.simplify.trigsimp.__trigsimp(),0.714791
sympy.solvers.diophantine.transformation_to_DN(),0.71468717
sympy.solvers.ode.lie_heuristic_function_sum(),0.7129913
sympy.solvers.ode.lie_heuristic_abaco1_product(),0.71246946
sympy.solvers.solvers._solve_system(),0.6967095
sympy.calculus.util.periodicity(),0.6949282
sympy.combinatorics.fp_groups.simplify_presentation(),0.69061375
sympy.solvers.ode.dsolve(),0.6890513
sympy.core.expr.Expr.equals(),0.6862848
sympy.functions.special.singularity_functions.SingularityFunction.eval(),0.6843012
sympy.solvers.solvers.solve_linear(),0.6830503
sympy.physics.secondquant.evaluate_deltas(),0.68242306
sympy.functions.special.delta_functions.DiracDelta._eval_expand_diracdelta(),0.68143183
sympy.solvers.recurr.rsolve(),0.6789095
sympy.solvers.ode.checkodesol(),0.6764367
sympy.polys.numberfields._minimal_polynomial_sq(),0.6761694
sympy.integrals.manualintegrate.trig_substitution_rule(),0.6740191
sympy.functions.elementary.miscellaneous.cbrt(),0.67388827
sympy.concrete.delta.deltaproduct(),0.6731976
sympy.diffgeom.diffgeom.BaseScalarField.__call__(),0.67282504
sympy.simplify.cse_main.tree_cse(),0.67089105
sympy.core.basic.Basic.subs(),0.67014694
sympy.solvers.diophantine._find_DN(),0.66200083
sympy.logic.boolalg.BooleanFunction.binary_check_and_simplify(),0.6598689
sympy.simplify.simplify.hypersimp(),0.6595949
sympy.solvers.ode.checkinfsol(),0.6567629
sympy.functions.elementary.miscellaneous.sqrt(),0.6493607
sympy.series.gruntz.mrv(),0.64437675
sympy.simplify.simplify.besselsimp(),0.64379513
sympy.matrices.common.MatrixProperties.is_anti_symmetric(),0.6422563
sympy.vector.functions.express(),0.64017206
sympy.series.approximants.approximants(),0.63573796
sympy.geometry.polygon.Polygon.parameter_value(),0.6350866
sympy.integrals.integrals.Integral.transform(),0.6337596
sympy.sets.sets.imageset(),0.6306814
sympy.core.basic.Basic._subs(),0.6298053
sympy.physics.vector.functions.express(),0.62379473
sympy.solvers.ode.sub_func_doit(),0.6229116
sympy.solvers.bivariate.bivariate_type(),0.62242204
sympy.functions.elementary.complexes.polarify(),0.6203918
sympy.simplify.simplify.posify(),0.6171871
sympy.simplify.simplify._real_to_rational(),0.61674625
sympy.logic.boolalg.simplify_logic(),0.6159
sympy.core.function.Derivative.__new__(),0.6078911
sympy.simplify.hyperexpand._meijergexpand(),0.6064316
sympy.physics.vector.fieldfunctions.scalar_potential_difference(),0.5932467
sympy.solvers.solvers.nsolve(),0.59192985
sympy.integrals.integrals.Integral.__new__(),0.5908136
sympy.concrete.gosper.gosper_sum(),0.58963233
sympy.simplify.fu.hyper_as_trig(),0.58822215
sympy.physics.hep.gamma_matrices._simplify_single_line(),0.5837965
sympy.vector.functions.scalar_potential_difference(),0.5818835
sympy.core.basic.Basic.dummy_eq(),0.58158755
sympy.integrals.rationaltools.log_to_real(),0.5803479
sympy.utilities.codegen.CodeGen.routine(),0.5801786
sympy.holonomic.holonomic.HolonomicFunction.to_hyper(),0.57620007
sympy.core.evalf.EvalfMixin.evalf(),0.5746145
sympy.core.expr.Expr._random(),0.57415843
sympy.core.add.Add._eval_as_leading_term(),0.57373786
sympy.solvers.solvers.solve_linear_system(),0.5733494
sympy.core.basic.Basic.xreplace(),0.57038504
sympy.concrete.expr_with_limits.ExprWithLimits.as_dummy(),0.5700244
sympy.core.expr.Expr.series(),0.5690715
sympy.solvers.solvers.unrad(),0.56878287
sympy.physics.continuum_mechanics.beam.Beam.deflection(),0.5685863
sympy.physics.secondquant.wicks(),0.56839764
sympy.solvers.ode.homogeneous_order(),0.5669916
sympy.solvers.ode.ode_nth_linear_euler_eq_nonhomogeneous_undetermined_coefficients(),0.566026
sympy.solvers.ode.solve_ics(),0.56535006
sympy.physics.secondquant.apply_operators(),0.56416863
sympy.stats.rv_interface.variance(),0.56413656
sympy.geometry.parabola.Parabola.intersection(),0.5631602
sympy.geometry.ellipse.Ellipse.__contains__(),0.5627154
sympy.stats.rv_interface.standard_deviation(),0.56155187
sympy.diffgeom.diffgeom.intcurve_diffequ(),0.56100374
sympy.solvers.ode._nonlinear_2eq_order1_type4(),0.55801225
sympy.physics.vector.vector.Vector.subs(),0.5578644
sympy.logic.boolalg.to_nnf(),0.55765575
sympy.physics.vector.dyadic.Dyadic.subs(),0.55654943
sympy.integrals.meijerint.meijerint_inversion(),0.5560224
sympy.core.exprtools._monotonic_sign(),0.5543795
sympy.holonomic.holonomic.HolonomicFunction.composition(),0.5542044
sympy.solvers.ode.infinitesimals(),0.5540923
sympy.integrals.meijerint._meijerint_definite_2(),0.55188394
sympy.core.function.Function._eval_nseries(),0.55175465
sympy.stats.error_prop.variance_prop(),0.5516097
sympy.series.order.Order._eval_subs(),0.55044615
sympy.polys.ring_series.rs_subs(),0.54995954
sympy.simplify.combsimp.combsimp(),0.54924345
sympy.physics.secondquant.PermutationOperator.get_permuted(),0.5468853
sympy.core.evalf.evalf_piecewise(),0.5452709
sympy.core.expr.Expr._eval_interval(),0.54478943
sympy.solvers.decompogen.decompogen(),0.54391044
sympy.matrices.common.MatrixOperations.subs(),0.5434058
sympy.core.expr.Expr.simplify(),0.542288
sympy.core.power.Pow._eval_subs(),0.54174197
sympy.matrices.common.MatrixProperties.is_symmetric(),0.5402656
sympy.simplify.trigsimp.trigsimp_old(),0.5401513
sympy.matrices.matrices.MatrixReductions.rref(),0.5387521
sympy.integrals.manualintegrate.root_mul_rule(),0.5386684
sympy.matrices.dense.DenseMatrix.equals(),0.5377285
sympy.simplify.trigsimp.futrig(),0.53744143
sympy.stats.crv_types.Normal(),0.5361875
sympy.physics.secondquant.simplify_index_permutations(),0.5354
sympy.solvers.ode._nonlinear_3eq_order1_type3(),0.5342803
sympy.solvers.ode._nonlinear_3eq_order1_type5(),0.5342803
sympy.solvers.ode._nonlinear_3eq_order1_type4(),0.53328997
sympy.integrals.risch.integrate_hyperexponential(),0.5327645
sympy.series.fourier.FourierSeries.shiftx(),0.53270113
sympy.series.fourier.FourierSeries.scalex(),0.53270113
sympy.stats.rv.sample_iter(),0.53086627
sympy.simplify.gammasimp.gammasimp(),0.5308395
sympy.solvers.ode.checksysodesol(),0.52981603
sympy.core.function.Subs.__new__(),0.5283114
sympy.integrals.rubi.parsetools.parse.rubi_rule_parser(),0.5281335
sympy.stats.crv_types.Erlang(),0.52717227
sympy.simplify.powsimp.powdenest(),0.5268431
sympy.plotting.pygletplot.plot_modes.ParametricSurface._get_sympy_evaluator(),0.5265118
sympy.matrices.common.MatrixProperties.is_hermitian(),0.5254909
sympy.stats.crv_types.Uniform(),0.52283573
sympy.solvers.ode.check_nonlinear_2eq_order1(),0.5223263
sympy.solvers.solvers.minsolve_linear_system(),0.52130616
sympy.stats.crv_types.Weibull(),0.5206949
sympy.simplify.fu.TR3(),0.5203391
sympy.printing.pretty.pretty_symbology.pretty_symbol(),0.5203056
sympy.concrete.summations.Sum._eval_simplify(),0.51887554
sympy.physics.mechanics.linearize.Linearizer.linearize(),0.51813334
sympy.utilities.randtest.verify_numerically(),0.51778984
sympy.solvers.ode.ode_2nd_power_series_ordinary(),0.5176279
sympy.solvers.recurr.rsolve_poly(),0.51714534
sympy.calculus.util.function_range(),0.51676375
sympy.sets.fancysets.ImageSet._intersect(),0.51628727
sympy.strategies.tools.subs(),0.51590097
sympy.physics.continuum_mechanics.beam.Beam.slope(),0.51588064
sympy.simplify.cse_main.cse(),0.5157485
sympy.matrices.matrices.MatrixDeterminant.charpoly(),0.5143796
sympy.matrices.dense.MutableDenseMatrix.simplify(),0.51346326
sympy.matrices.common.MatrixOperations.simplify(),0.5134535
sympy.logic.boolalg.BooleanFunction._eval_derivative(),0.51327735
sympy.integrals.manualintegrate.find_substitutions(),0.51299554
sympy.solvers.ode.ode_separable(),0.51180094
sympy.integrals.deltafunctions.change_mul(),0.5117534
sympy.functions.elementary.piecewise.Piecewise.piecewise_integrate(),0.5113474
sympy.stats.crv_types.Beta(),0.5102565
sympy.matrices.matrices.MatrixEigen.eigenvects(),0.5089922
sympy.concrete.products.Product.reverse_order(),0.50880986
sympy.printing.conventions.split_super_sub(),0.5081869
sympy.core.evalf.get_integer_part(),0.50808424
sympy.logic.boolalg.Not.to_nnf(),0.50763124
sympy.core.expr.Expr.leadterm(),0.50698113
sympy.stats.crv_types.Nakagami(),0.50620085
sympy.concrete.products.Product._eval_simplify(),0.50483495
sympy.geometry.ellipse.Ellipse.normal_lines(),0.5039626
sympy.functions.elementary.exponential.log._eval_simplify(),0.5033745
sympy.concrete.guess.guess(),0.50329787
sympy.simplify.cse_main.cse_separate(),0.50321084
sympy.solvers.pde.pde_separate(),0.50107336
sympy.solvers.ode.constant_renumber(),0.50061005
sympy.integrals.rubi.utility_function.RectifyTangent(),0.50005114
sympy.integrals.rubi.utility_function.RectifyCotangent(),0.49982455
sympy.calculus.singularities.singularities(),0.49888897
sympy.solvers.diophantine.diophantine(),0.4975017
sympy.integrals.meijerint.meijerint_definite(),0.49700814
sympy.concrete.products.Product._eval_product(),0.49605256
sympy.core.expr.Expr.__int__(),0.49591902
sympy.integrals.manualintegrate.eval_trigsubstitution(),0.49504963
sympy.logic.boolalg.to_cnf(),0.49501437
sympy.logic.boolalg.to_dnf(),0.49501437
sympy.simplify.hyperexpand.add_meijerg_formulae(),0.49409467
sympy.series.acceleration.richardson(),0.49368176
sympy.geometry.line.Segment.contains(),0.4935331
sympy.functions.elementary.trigonometric.tan._eval_expand_trig(),0.49341407
sympy.functions.elementary.trigonometric.cot._eval_expand_trig(),0.49341407
sympy.matrices.matrices._find_reasonable_pivot(),0.49330083
sympy.core.exprtools.factor_terms(),0.49325833
sympy.series.gruntz.mrv_max3(),0.4917572
sympy.solvers.ode.__remove_linear_redundancies(),0.4914636
sympy.core.function.Subs._eval_derivative(),0.49126533
sympy.integrals.transforms._hankel_transform(),0.4907515
sympy.physics.vector.printing.VectorLatexPrinter._print_Function(),0.49020973
sympy.series.formal._compute_formula(),0.48956302
sympy.core.expr.Expr.getn(),0.48931977
sympy.stats.drv_types.Poisson(),0.48904598
sympy.solvers.ode._nonlinear_2eq_order1_type3(),0.4885927
sympy.logic.boolalg.Boolean.as_set(),0.48779356
sympy.stats.crv_types.Maxwell(),0.48651308
sympy.physics.quantum.pauli.qsimplify_pauli(),0.48520607
sympy.physics.hep.gamma_matrices.simplify_gpgp(),0.48485318
sympy.stats.rv.given(),0.4845217
sympy.geometry.line.Line3D.equation(),0.48382047
sympy.functions.elementary.piecewise.piecewise_fold(),0.48333785
sympy.matrices.matrices.MatrixReductions.rank(),0.4831953
sympy.plotting.pygletplot.plot_modes.ParametricCurve3D._get_sympy_evaluator(),0.48275986
sympy.solvers.pde._separate(),0.48231933
sympy.logic.boolalg.is_nnf(),0.48206195
sympy.physics.quantum.piab.PIABKet._represent_XOp(),0.48158425
sympy.integrals.meijerint._split_mul(),0.4799653
sympy.physics.quantum.tensorproduct.tensor_product_simp_Mul(),0.47956786
sympy.integrals.transforms._fourier_transform(),0.47936317
sympy.stats.crv_types.ChiSquared(),0.47907254
sympy.solvers.solveset._solve_as_poly(),0.47905466
sympy.functions.special.spherical_harmonics.Ynm._eval_rewrite_as_cos(),0.47891375
