Method,Suspiciousness
sympy.physics.units.quantities.Quantity._collect_factor_and_dimension(),1.0
sympy.physics.units.util.quantity_simplify(),0.982014
sympy.physics.units.quantities.Quantity.set_dimension(),0.93253374
sympy.physics.units.util.convert_to(),0.9241349
sympy.physics.units.__init__.find_unit(),0.90201753
sympy.physics.units.quantities.Quantity.set_scale_factor(),0.8836703
sympy.physics.units.quantities.Quantity.convert_to(),0.7952795
sympy.physics.units.quantities.Quantity.__new__(),0.7797074
sympy.physics.units.util.check_dimensions(),0.77879524
sympy.physics.units.dimensions._QuantityMapper.get_quantity_dimension(),0.7753872
sympy.physics.units.dimensions._QuantityMapper.set_quantity_dimension(),0.75202966
sympy.physics.units.quantities.Quantity.set_global_relative_scale_factor(),0.7336958
sympy.physics.units.dimensions._QuantityMapper.set_quantity_scale_factor(),0.7244936
sympy.physics.units.unitsystem.UnitSystem.get_quantity_scale_factor(),0.7115616
sympy.physics.units.prefixes.prefix_unit(),0.70747715
sympy.physics.units.unitsystem.UnitSystem._collect_factor_and_dimension(),0.6864805
sympy.physics.units.quantities.Quantity.get_dimensional_expr(),0.6658756
sympy.physics.units.unitsystem.UnitSystem.__init__(),0.6444731
sympy.physics.units.unitsystem.UnitSystem.get_quantity_dimension(),0.6418815
sympy.physics.units.dimensions._QuantityMapper.get_quantity_scale_factor(),0.6409217
sympy.physics.units.quantities.Quantity.scale_factor(),0.6360738
sympy.physics.units.quantities.Quantity.dimension(),0.6290399
sympy.physics.units.dimensions.Dimension.__mul__(),0.6102822
sympy.physics.units.dimensions.Dimension.__add__(),0.5985964
sympy.physics.units.unitsystem.UnitSystem.extend(),0.5743147
sympy.physics.units.util._get_conversion_matrix_for_expr(),0.54908496
sympy.physics.units.prefixes.Prefix.__mul__(),0.5239827
sympy.physics.units.unitsystem.UnitSystem.derived_units(),0.48737416
sympy.physics.units.dimensions.DimensionSystem.extend(),0.48028013
sympy.physics.units.unitsystem.UnitSystem.get_units_non_prefixed(),0.47799668
sympy.physics.units.unitsystem.UnitSystem.get_dimensional_expr(),0.4714844
sympy.printing.latex.LatexPrinter._print_Mul(),0.44930434
sympy.physics.units.unitsystem.UnitSystem.get_default_unit_system(),0.41484994
sympy.geometry.line.LinearEntity.bisectors(),0.4116697
sympy.physics.units.quantities.Quantity.set_global_dimension(),0.41043478
sympy.physics.units.dimensions._QuantityMapper.__init__(),0.4053728
sympy.physics.control.control_plots.bode_phase_numerical_data(),0.3897051
sympy.physics.vector.frame.ReferenceFrame.orient_axis(),0.37897193
sympy.physics.control.control_plots.bode_magnitude_numerical_data(),0.3710427
sympy.printing.pretty.pretty.PrettyPrinter._print_Mul(),0.3579696
sympy.printing.latex.LatexPrinter.__init__(),0.34756672
sympy.core.expr.Expr.equals(),0.3457278
sympy.printing.pretty.pretty.PrettyPrinter.__init__(),0.3456479
sympy.physics.units.unitsystem.UnitSystem.dim(),0.34461764
sympy.physics.units.unitsystem.UnitSystem.__str__(),0.34336337
sympy.physics.control.control_plots.bode_plot(),0.3413433
sympy.testing.benchmarking.BenchSession.print_bench_results(),0.3376306
sympy.printing.octave.OctaveCodePrinter._print_Mul(),0.3270389
sympy.logic.algorithms.dpll.unit_propagate(),0.32166302
sympy.physics.control.control_plots.bode_phase_plot(),0.31909692
sympy.sets.fancysets.ComplexRegion.from_real(),0.31899145
sympy.physics.units.unitsystem.UnitSystem.get_unit_system(),0.31548426
sympy.logic.algorithms.dpll2.SATSolver._unit_prop(),0.308495
sympy.physics.continuum_mechanics.beam.Beam.apply_load(),0.30843514
sympy.printing.fortran.FCodePrinter._print_Stream(),0.30702296
sympy.simplify.simplify.simplify(),0.30296817
sympy.core.add.Add._eval_power(),0.30056286
sympy.logic.algorithms.dpll.find_unit_clause_int_repr(),0.29770142
sympy.integrals.risch.splitfactor_sqf(),0.2956479
sympy.polys.rings.PolyElement.cancel(),0.29239857
sympy.core.expr.Expr.series(),0.29166436
sympy.simplify.fu.TR14(),0.28875673
sympy.geometry.entity.GeometryEntity._repr_svg_(),0.28855482
sympy.physics.control.control_plots.bode_magnitude_plot(),0.2884489
sympy.physics.optics.utils.transverse_magnification(),0.28678933
