Method,Suspiciousness
sympy.parsing.latex.__init__.parse_latex(),1.0
sympy.printing.latex.latex(),0.90216154
sympy.parsing.latex._parse_latex_antlr.convert_frac(),0.75417
sympy.testing.runtests._get_doctest_blacklist(),0.6736854
sympy.printing.latex.LatexPrinter._print_Mul(),0.6582662
sympy.physics.vector.printing.vlatex(),0.62016565
sympy.interactive.printing._init_ipython_printing(),0.5899593
sympy.parsing.latex._parse_latex_antlr.parse_latex(),0.5599423
sympy.parsing.sympy_parser.parse_expr(),0.5329492
sympy.integrals.rubi.parsetools.parse.generate_sympy_from_parsed(),0.53055674
sympy.core._print_helpers.Printable._repr_latex_(),0.5193051
sympy.printing.latex.LatexPrinter.__init__(),0.5042404
sympy.interactive.session.init_session(),0.4927887
sympy.printing.latex.LatexPrinter._print_Function(),0.4902326
sympy.interactive.printing.init_printing(),0.4875207
sympy.parsing.sympy_parser.convert_equals_signs(),0.48395497
sympy.parsing.c.c_parser.parse_c(),0.4810662
sympy.parsing.sym_expr.SymPyExpression.convert_to_expr(),0.4810279
sympy.physics.vector.frame.ReferenceFrame.orientnew(),0.48094663
sympy.physics.vector.frame.ReferenceFrame.__init__(),0.47049716
sympy.integrals.rubi.parsetools.parse.downvalues_rules(),0.46768644
sympy.parsing.sym_expr.SymPyExpression.convert_to_python(),0.46649873
sympy.parsing.ast_parser.parse_expr(),0.46592107
sympy.parsing.sympy_parser.implicit_multiplication(),0.46280572
sympy.parsing.sympy_parser.implicit_application(),0.46280572
sympy.core.sympify.sympify(),0.461676
sympy.physics.quantum.state.StateBase._latex(),0.44287786
sympy.simplify.radsimp.collect(),0.4323608
sympy.physics.units.dimensions.DimensionSystem.__new__(),0.4072867
sympy.external.pythonmpq.PythonMPQ.__new__(),0.405709
sympy.physics.quantum.tensorproduct.TensorProduct._latex(),0.40507227
sympy.parsing.sympy_parser.evaluateFalse(),0.40324068
sympy.printing.latex.LatexPrinter._print_DiagramGrid(),0.40172046
sympy.integrals.rubi.parsetools.generate_tests.generate_test_file(),0.40095052
sympy.vector.vector.BaseVector.__new__(),0.39752752
sympy.parsing.sym_expr.SymPyExpression.__init__(),0.39119568
sympy.printing.latex.print_latex(),0.38930553
sympy.plotting.pygletplot.plot_mode.PlotMode._interpret_args(),0.38782287
sympy.vector.scalar.BaseScalar.__new__(),0.38578418
sympy.parsing.latex._parse_latex_antlr.convert_postfix_list(),0.3816823
sympy.parsing.autolev._parse_autolev_antlr.parse_autolev(),0.37909892
sympy.testing.runtests.SymPyTests._enhance_asserts(),0.37892115
sympy.solvers.diophantine.diophantine.length(),0.36921757
sympy.parsing.sympy_parser.implicit_multiplication_application(),0.36783215
sympy.integrals.rubi.parsetools.parse.get_default_values(),0.36726922
sympy.vector.coordsysrect.CoordSys3D.__new__(),0.36449224
sympy.solvers.diophantine.diophantine.PQa(),0.36320114
sympy.parsing.sym_expr.SymPyExpression.convert_to_c(),0.36299944
sympy.parsing.sym_expr.SymPyExpression.return_expr(),0.36041942
sympy.printing.latex.LatexPrinter._print_Subs(),0.3582925
sympy.printing.latex.multiline_latex(),0.35738456
sympy.integrals.rubi.parsetools.generate_rules.generate_rules_from_downvalues(),0.35630554
sympy.parsing.sym_expr.SymPyExpression.convert_to_fortran(),0.35406193
sympy.parsing.autolev.__init__.parse_autolev(),0.3526669
sympy.parsing.sympy_parser.split_symbols_custom(),0.34863052
sympy.series.fourier.FourierSeries.sigma_approximation(),0.34803283
sympy.polys.fields.sfield(),0.34760723
sympy.stats.rv_interface.median(),0.34741035
sympy.integrals.rubi.parsetools.parse.rubi_rule_parser(),0.3473682
sympy.parsing.sympy_parser.function_exponentiation(),0.34733507
sympy.testing.runtests.SymPyOutputChecker.check_output(),0.34707102
sympy.printing.latex.LatexPrinter._print_BasisDependent(),0.3457682
sympy.vector.dyadic.BaseDyadic.__new__(),0.3444435
sympy.printing.latex.LatexPrinter._print_Diagram(),0.34406725
sympy.solvers.ode.ode.ode_2nd_power_series_regular(),0.34311664
sympy.polys.fields.FracField.from_expr(),0.3410797
sympy.core.basic.Basic.xreplace(),0.33918422
sympy.printing.tableform.TableForm.as_latex(),0.33677915
sympy.tensor.tensor._TensorDataLazyEvaluator.parse_data(),0.33609208
sympy.testing.runtests.split_list(),0.33548006
sympy.printing.preview.preview(),0.32965106
sympy.solvers.ode.ode.ode_lie_group(),0.32933655
sympy.polys.fields.FracField.field_new(),0.32886392
sympy.polys.rings._parse_symbols(),0.32810926
sympy.physics.quantum.operator.Operator._print_contents_latex(),0.3266882
sympy.printing.latex.LatexPrinter._print_AppliedPredicate(),0.3266882
sympy.integrals.rubi.utility_function.FracPart(),0.32283375
sympy.stats.frv.FinitePSpace.compute_expectation(),0.32237336
sympy.printing.mathml.MathMLPresentationPrinter._print_Mul(),0.32205042
sympy.printing.latex.LatexPrinter._hprint_Function(),0.32012528
sympy.core.expr.Expr._parse_order(),0.3184771
sympy.tensor.array.expressions.conv_indexed_to_array.convert_indexed_to_array(),0.31786218
sympy.holonomic.holonomic._normalize(),0.3175306
sympy.tensor.tensor._TensorDataLazyEvaluator.__setitem__(),0.31725287
sympy.utilities.autowrap.autowrap(),0.3170137
sympy.printing.latex.translate(),0.31669074
sympy.solvers.pde.pde_1st_linear_variable_coeff(),0.31608558
sympy.physics.units.quantities.Quantity._latex(),0.31495517
sympy.stats.crv_types.ChiSquared(),0.31475618
sympy.crypto.crypto.decipher_elgamal(),0.31462014
sympy.tensor.array.dense_ndim_array.DenseNDimArray.__getitem__(),0.3130374
sympy.parsing.mathematica.mathematica(),0.31288397
sympy.physics.vector.vector.Vector._latex(),0.31276602
sympy.stats.crv_types.FDistribution(),0.3098506
sympy.tensor.array.ndim_array.NDimArray._parse_index(),0.30926296
sympy.solvers.pde.pde_1st_linear_constant_coeff(),0.3090692
sympy.interactive.session.enable_automatic_int_sympification(),0.30885085
sympy.interactive.session.init_python_session(),0.30797192
sympy.stats.crv_types.StudentT(),0.30789164
sympy.utilities.iterables.variations(),0.30729774
sympy.tensor.array.sparse_ndim_array.SparseNDimArray.__getitem__(),0.30707002
sympy.polys.polyoptions.allowed_flags(),0.3038478
sympy.series.fourier.fourier_series(),0.3038036
sympy.tensor.tensor.Tensor._parse_indices(),0.30325678
sympy.polys.domains.old_fractionfield.FractionField.from_FractionField(),0.3024943
sympy.integrals.rubi.rules.inverse_hyperbolic.replacement6213(),0.30217603
sympy.parsing.latex._build_latex_antlr.build_parser(),0.3010861
sympy.concrete.gosper.gosper_normal(),0.30091512
sympy.printing.latex.LatexPrinter._print_FracElement(),0.29984915
sympy.interactive.session.init_ipython_session(),0.2979637
sympy.calculus.euler.euler_equations(),0.2978803
sympy.printing.repr.ReprPrinter._print_FracElement(),0.29754835
sympy.tensor.array.dense_ndim_array.MutableDenseNDimArray.__setitem__(),0.29643586
sympy.categories.diagram_drawing.preview_diagram(),0.29637247
sympy.physics.quantum.qexpr.QExpr._sympystr(),0.29538807
sympy.series.formal.FormalPowerSeries.coeff_bell(),0.29522398
