Method,Suspiciousness
sympy.core.sympify.sympify(),1.0
sympy.parsing.sympy_parser.parse_expr(),0.76616246
sympy.utilities.runtests._doctest(),0.70377177
sympy.interactive.printing.init_printing(),0.69504756
sympy.utilities.lambdify.lambdify(),0.67552793
sympy.utilities.autowrap.autowrap(),0.6512527
sympy.parsing.ast_parser.parse_expr(),0.63448524
sympy.utilities.codegen.codegen(),0.6204112
sympy.utilities.runtests.SymPyDocTests.test_file(),0.6164528
sympy.utilities.runtests.test(),0.59971344
sympy.printing.pretty.pretty.pretty_print(),0.59959346
sympy.utilities.runtests.sympytestfile(),0.59801835
sympy.utilities.autowrap.ufuncify(),0.5892874
sympy.physics.vector.printing.vpprint(),0.5881302
sympy.parsing.latex._build_latex_antlr.build_parser(),0.58688956
sympy.printing.codeprinter.CodePrinter.doprint(),0.578091
sympy.printing.preview.preview(),0.57680875
sympy.printing.glsl.glsl_code(),0.5703874
sympy.interactive.session.init_session(),0.5698459
sympy.physics.vector.vector.Vector._pretty(),0.5634069
sympy.printing.fcode.fcode(),0.56218535
sympy.interactive.printing._init_ipython_printing(),0.55259174
sympy.utilities.autowrap.CythonCodeWrapper.dump_pyx(),0.54417694
sympy.utilities.codegen.CodeGen.dump_code(),0.54092705
sympy.integrals.rubi.parsetools.parse.rubi_rule_parser(),0.5381388
sympy.printing.ccode.ccode(),0.5331179
sympy.printing.pretty.pretty.PrettyPrinter._print_Sum(),0.52969176
sympy.printing.rcode.rcode(),0.5282845
sympy.printing.rust.rust_code(),0.52456135
sympy.printing.jscode.jscode(),0.5237798
sympy.assumptions.ask.compute_known_facts(),0.5193801
sympy.solvers.solvers.nsolve(),0.51775897
sympy.printing.codeprinter.CodePrinter._doprint_loops(),0.5044104
sympy.utilities.runtests.doctest(),0.503829
sympy.utilities.codegen.CCodeGen._declare_locals(),0.49386021
sympy.printing.octave.octave_code(),0.4897597
sympy.printing.julia.julia_code(),0.48940346
sympy.parsing.sympy_parser.implicit_multiplication_application(),0.4805348
sympy.printing.pretty.pretty.pager_print(),0.47945276
sympy.printing.rcode.RCodePrinter._print_Assignment(),0.47790757
sympy.printing.pretty.pretty.PrettyPrinter._print_Product(),0.47347826
sympy.printing.codeprinter.CodePrinter._print_Assignment(),0.47311187
sympy.printing.tableform.TableForm.__init__(),0.46590462
sympy.matrices.expressions.matexpr.MatrixExpr.from_index_summation(),0.4647577
sympy.interactive.session.init_python_session(),0.4628681
sympy.physics.vector.printing.VectorPrettyPrinter._print_Derivative(),0.45424283
sympy.parsing.sympy_parser.convert_equals_signs(),0.44451126
sympy.utilities.lambdify.lambdastr(),0.44422522
sympy.printing.fcode.FCodePrinter._print_Piecewise(),0.43893552
sympy.simplify.radsimp.collect(),0.43662387
sympy.utilities.runtests.SymPyDocTestFinder._find(),0.4348778
sympy.utilities.runtests.run_all_tests(),0.43425083
sympy.parsing.sympy_parser.implicit_application(),0.432197
sympy.printing.mathml.print_mathml(),0.43140048
sympy.printing.pretty.pretty.PrettyPrinter._print_MatrixElement(),0.43105662
sympy.printing.ccode.C89CodePrinter._print_Piecewise(),0.4267088
sympy.printing.glsl.GLSLPrinter._print_Piecewise(),0.4267088
sympy.printing.jscode.JavascriptCodePrinter._print_Piecewise(),0.4267088
sympy.printing.pretty.pretty.PrettyPrinter._print_Derivative(),0.42656842
sympy.parsing.sympy_parser.implicit_multiplication(),0.42638853
sympy.printing.llvmjitcode.llvm_callable(),0.42248768
sympy.parsing.sympy_parser.split_symbols_custom(),0.42131624
sympy.utilities.codegen.CCodeGen._call_printer(),0.42052346
sympy.assumptions.ask.ask(),0.41908538
sympy.utilities.codegen.CodeGen.routine(),0.41750595
sympy.core.basic.Basic.subs(),0.41745424
sympy.utilities.autowrap.UfuncifyCodeWrapper.dump_c(),0.41651952
sympy.physics.vector.printing.init_vprinting(),0.41565773
sympy.printing.julia.JuliaCodePrinter._print_Piecewise(),0.41313207
sympy.printing.pretty.pretty.PrettyPrinter._print_Add(),0.4128411
sympy.utilities.autowrap.DummyWrapper._generate_code(),0.41239497
sympy.printing.octave.OctaveCodePrinter._print_Piecewise(),0.410635
sympy.printing.rust.RustCodePrinter._print_Piecewise(),0.4080251
sympy.utilities.codegen.CCodeGen.dump_h(),0.40636653
sympy.solvers.ode.odesimp(),0.40607077
sympy.utilities.codegen.RustCodeGen._call_printer(),0.4058141
sympy.plotting.plot.plot3d_parametric_line(),0.40572673
sympy.integrals.rubi.parsetools.parse.downvalues_rules(),0.40435848
sympy.printing.rcode.RCodePrinter._print_Piecewise(),0.40386885
sympy.plotting.plot.plot(),0.40291178
sympy.parsing.latex.__init__.parse_latex(),0.4028488
sympy.parsing.sympy_parser.eval_expr(),0.4015445
sympy.utilities.codegen.OctaveCodeGen.dump_m(),0.40121147
sympy.utilities.runtests.SymPyTests.test_file(),0.39961472
sympy.utilities.codegen.make_routine(),0.39940795
sympy.core.compatibility.default_sort_key(),0.39713117
sympy.simplify.simplify.nsimplify(),0.39573535
sympy.printing.julia.JuliaCodePrinter._print_Assignment(),0.3949804
sympy.printing.octave.OctaveCodePrinter._print_Assignment(),0.3949804
sympy.solvers.ode.dsolve(),0.39486024
sympy.utilities.codegen.FCodeGen.dump_h(),0.39344645
sympy.matrices.matrices.MatrixBase._handle_creation_inputs(),0.39300385
sympy.physics.vector.dyadic.Dyadic._pretty(),0.39068842
sympy.printing.pretty.pretty.PrettyPrinter._print_Adjoint(),0.38941628
sympy.printing.ccode.C89CodePrinter.indent_code(),0.38937482
sympy.printing.glsl.GLSLPrinter.indent_code(),0.38937482
sympy.printing.jscode.JavascriptCodePrinter.indent_code(),0.38937482
sympy.printing.rcode.RCodePrinter.indent_code(),0.38937482
sympy.printing.rust.RustCodePrinter.indent_code(),0.38937482
sympy.printing.julia.JuliaCodePrinter.indent_code(),0.38744974
sympy.printing.octave.OctaveCodePrinter.indent_code(),0.38744974
sympy.utilities.runtests.SymPyDocTestFinder._get_test(),0.3864539
sympy.printing.pretty.pretty.pretty(),0.3843888
sympy.core.function.Derivative.__new__(),0.38360915
sympy.utilities.codegen.CCodeGen._get_header(),0.38354838
sympy.utilities.codegen.FCodeGen._get_header(),0.38354838
sympy.tensor.index_methods.get_indices(),0.3834895
sympy.utilities.codegen.JuliaCodeGen._get_header(),0.3832352
sympy.utilities.codegen.OctaveCodeGen._get_header(),0.3832352
sympy.utilities.codegen.RustCodeGen._get_header(),0.3830472
