Method,Suspiciousness
sympy.vector.coordsysrect.CoordSys3D.rotation_matrix(),1.0
sympy.vector.dyadic.Dyadic.to_matrix(),0.990867
sympy.vector.vector.Vector.to_matrix(),0.9663255
sympy.diffgeom.diffgeom.twoform_to_matrix(),0.9594429
sympy.vector.functions.matrix_to_vector(),0.9373416
sympy.diffgeom.diffgeom.intcurve_series(),0.92967486
sympy.vector.coordsysrect.CoordSys3D.orient_new(),0.91704005
sympy.vector.coordsysrect.CoordSys3D.scalar_map(),0.9080246
sympy.diffgeom.diffgeom.metric_to_Christoffel_2nd(),0.87921816
sympy.diffgeom.diffgeom.metric_to_Christoffel_1st(),0.86009204
sympy.vector.point.Point.express_coordinates(),0.82440794
sympy.vector.functions.express(),0.8238663
sympy.vector.coordsysrect.CoordSys3D.__new__(),0.8197935
sympy.diffgeom.diffgeom.Point.__init__(),0.81629485
sympy.diffgeom.diffgeom.CoordSystem.connect_to(),0.81157583
sympy.diffgeom.diffgeom.CoordSystem.coord_tuple_transform_to(),0.79667646
sympy.diffgeom.diffgeom.vectors_in_basis(),0.79601717
sympy.holonomic.holonomic.HolonomicFunction.__mul__(),0.7906011
sympy.holonomic.linearsolver.NewMatrix.gauss_jordan_solve(),0.7870675
sympy.vector.operators.curl(),0.7779016
sympy.matrices.matrices.MatrixBase.vech(),0.77437943
sympy.matrices.matrices.MatrixBase.gauss_jordan_solve(),0.76905125
sympy.vector.operators.gradient(),0.76872635
sympy.vector.operators.divergence(),0.7660687
sympy.vector.vector.Vector.dot(),0.757248
sympy.matrices.matrices.MatrixReductions.rank(),0.7529727
sympy.matrices.common.MatrixProperties.is_zero(),0.732332
sympy.diffgeom.diffgeom.CoordSystem.jacobian(),0.72126275
sympy.matrices.common.MatrixShaping.row_insert(),0.72122884
sympy.vector.functions.scalar_potential(),0.71756196
sympy.vector.functions.scalar_potential_difference(),0.7169494
sympy.vector.orienters.AxisOrienter.rotation_matrix(),0.70781964
sympy.vector.point.Point.position_wrt(),0.70595497
sympy.matrices.dense.zeros(),0.7034021
sympy.physics.quantum.matrixutils.matrix_zeros(),0.7014141
sympy.matrices.matrices.MatrixBase.LUdecompositionFF(),0.69469386
sympy.matrices.dense.MutableDenseMatrix.__setitem__(),0.693548
sympy.matrices.common.MatrixSpecial.zeros(),0.693005
sympy.vector.coordsysrect.CoordSys3D.position_wrt(),0.6906461
sympy.matrices.common.MatrixShaping.col_insert(),0.69054276
sympy.sets.fancysets.ImageSet._contains(),0.68371165
sympy.matrices.common.MatrixShaping.col_join(),0.6755894
sympy.diffgeom.diffgeom.intcurve_diffequ(),0.6749021
sympy.integrals.prde.prde_no_cancel_b_small(),0.6730345
sympy.matrices.common.MatrixShaping.row_join(),0.67213297
sympy.physics.mechanics.linearize.Linearizer._form_permutation_matrices(),0.6699846
sympy.matrices.common.MatrixShaping.shape(),0.6692711
sympy.matrices.matrices.MatrixBase.dual(),0.66497624
sympy.matrices.matrices.MatrixBase._setitem(),0.6645221
sympy.simplify.hyperexpand.Formula._compute_basis(),0.66356057
sympy.vector.vector.Vector.separate(),0.6601201
sympy.matrices.normalforms.smith_normal_form(),0.6581727
sympy.diffgeom.diffgeom.Point.coords(),0.6544678
sympy.vector.coordsysrect.CoordSys3D.locate_new(),0.6538385
sympy.vector.operators._get_coord_sys_from_expr(),0.6530444
sympy.physics.mechanics.lagrange.LagrangesMethod.mass_matrix_full(),0.65138423
sympy.matrices.matrices.MatrixBase.QRdecomposition(),0.65014684
sympy.utilities.iterables.capture(),0.6473827
sympy.vector.functions.directional_derivative(),0.6463846
sympy.solvers.solvers.inv_quick(),0.6461009
sympy.holonomic.linearsolver.NewMatrix.row_join(),0.64520425
sympy.holonomic.linearsolver.NewMatrix.col_join(),0.64520425
sympy.polys.solvers.solve_lin_sys(),0.6439333
sympy.utilities.runtests.get_sympy_dir(),0.63971084
sympy.physics.quantum.matrixutils.matrix_to_zero(),0.63916457
sympy.simplify.hyperexpand.build_hypergeometric_formula(),0.63868284
sympy.matrices.sparse.MutableSparseMatrix.fill(),0.61614364
sympy.utilities.runtests.PyTestReporter.write(),0.61541605
sympy.combinatorics.permutations.Permutation.get_adjacency_matrix(),0.6148265
sympy.printing.tableform.TableForm.__init__(),0.6099659
sympy.physics.mechanics.kane.KanesMethod.mass_matrix_full(),0.60965174
sympy.integrals.prde.prde_no_cancel_b_large(),0.60962504
sympy.vector.vector.Vector.cross(),0.606236
sympy.physics.quantum.sho1d.RaisingOp._represent_NumberOp(),0.6053851
sympy.physics.quantum.sho1d.LoweringOp._represent_NumberOp(),0.6053851
sympy.physics.quantum.sho1d.NumberOp._represent_NumberOp(),0.6053851
sympy.diffgeom.diffgeom.BaseScalarField.__new__(),0.6049464
sympy.diffgeom.diffgeom.BaseVectorField.__new__(),0.60319996
sympy.matrices.dense.hessian(),0.6025844
sympy.diffgeom.diffgeom.BaseCovarDerivativeOp.__init__(),0.60233057
sympy.combinatorics.permutations.Permutation.get_precedence_matrix(),0.6019271
sympy.vector.coordsysrect.CoordSysCartesian(),0.6014635
sympy.physics.quantum.sho1d.Hamiltonian._represent_NumberOp(),0.6001917
sympy.utilities.runtests.SymPyDocTests.test_file(),0.5989166
sympy.matrices.dense.ones(),0.5935508
sympy.vector.orienters.QuaternionOrienter.__init__(),0.59270465
sympy.utilities.runtests.run_in_subprocess_with_hash_randomization(),0.5925991
sympy.plotting.pygletplot.plot_rotation.get_sphere_mapping(),0.5920892
sympy.matrices.sparse.SparseMatrix._eval_has(),0.5904131
sympy.combinatorics.partitions.RGS_generalized(),0.5883701
sympy.integrals.prde.param_poly_rischDE(),0.5882751
sympy.physics.quantum.identitysearch.is_scalar_sparse_matrix(),0.5879129
sympy.physics.mechanics.kane.KanesMethod.rhs(),0.5860921
sympy.matrices.matrices.MatrixReductions.rref(),0.5844298
sympy.physics.secondquant.matrix_rep(),0.5838824
sympy.vector.vector.Vector.projection(),0.5836064
sympy.physics.mechanics.linearize.permutation_matrix(),0.57957983
sympy.physics.mechanics.linearize.Linearizer.linearize(),0.5791707
sympy.polys.subresultants_qq_zz.sylvester(),0.5783807
sympy.utilities.runtests.sys_normcase(),0.5766904
sympy.vector.vector.Vector.components(),0.57662666
sympy.physics.quantum.matrixutils._scipy_sparse_zeros(),0.57490396
sympy.physics.mechanics.system.SymbolicSystem.comb_implicit_mat(),0.57099473
sympy.concrete.expr_with_limits.ExprWithLimits._eval_subs(),0.5707144
sympy.physics.quantum.qubit._get_possible_outcomes(),0.5692982
sympy.matrices.matrices.MatrixReductions.is_echelon(),0.5655157
sympy.matrices.matrices.MatrixBase.LUdecomposition_Simple(),0.56324095
sympy.vector.point.Point.locate_new(),0.5621851
sympy.physics.mechanics.functions.potential_energy(),0.56211007
sympy.vector.deloperator.Del.gradient(),0.5617687
sympy.matrices.expressions.matmul.any_zeros(),0.56126654
sympy.vector.deloperator.Del.dot(),0.5599688
sympy.vector.deloperator.Del.cross(),0.5599688
sympy.physics.quantum.qubit.Qubit._reduced_density(),0.55756944
sympy.matrices.dense.randMatrix(),0.55621445
sympy.matrices.dense.eye(),0.55572844
sympy.diffgeom.diffgeom.BaseCovarDerivativeOp.__call__(),0.55552745
sympy.vector.dyadic.Dyadic.cross(),0.5551852
sympy.physics.quantum.pauli.qsimplify_pauli(),0.55420816
sympy.utilities.runtests.SymPyDocTestRunner.run(),0.55167556
sympy.diffgeom.diffgeom.BaseVectorField.__call__(),0.55084074
sympy.matrices.matrices.MatrixDeprecated.berkowitz(),0.5472056
sympy.utilities.runtests.PyTestReporter.start(),0.5469949
sympy.vector.coordsysrect.CoordSys3D.orient_new_quaternion(),0.5469949
sympy.vector.scalar.BaseScalar.__new__(),0.5467697
sympy.physics.mechanics.functions.linear_momentum(),0.5466845
sympy.vector.orienters.AxisOrienter.__init__(),0.54232085
sympy.polys.solvers.eqs_to_matrix(),0.54077214
sympy.vector.functions.is_conservative(),0.53986
sympy.vector.functions.is_solenoidal(),0.53986
sympy.vector.vector.Vector.outer(),0.53541446
sympy.matrices.common.MatrixShaping.hstack(),0.5351518
sympy.physics.mechanics.functions.kinetic_energy(),0.53298855
sympy.utilities.runtests.run_all_tests(),0.5313731
sympy.vector.dyadic.Dyadic.dot(),0.53071994
sympy.interactive.printing._init_python_printing(),0.52787495
sympy.physics.quantum.matrixutils._numpy_matrix_to_zero(),0.5268496
sympy.solvers.solvers.solve_linear_system(),0.52653086
sympy.vector.coordsysrect.CoordSys3D.orient_new_space(),0.52644616
sympy.physics.mechanics.functions.angular_momentum(),0.5264001
