Method,Suspiciousness
sympy.physics.quantum.tensorproduct.tensor_product_simp_Mul(),1.0
sympy.physics.quantum.qapply.qapply(),0.9166664
sympy.physics.quantum.tensorproduct.TensorProduct._eval_expand_tensorproduct(),0.8033121
sympy.physics.quantum.density.Density._generate_outer_prod(),0.79388046
sympy.tensor.array.arrayop.tensorproduct(),0.67825687
sympy.physics.quantum.qapply.qapply_Mul(),0.6696392
sympy.physics.quantum.spin.couple(),0.64156324
sympy.tensor.array.expressions.array_expressions._CodegenArrayAbstract.subranks(),0.6313476
sympy.physics.quantum.tensorproduct.tensor_product_simp(),0.6197597
sympy.physics.paulialgebra.evaluate_pauli_product(),0.58597183
sympy.physics.quantum.tensorproduct.TensorProduct.flatten(),0.5524768
sympy.physics.quantum.tensorproduct.TensorProduct._eval_rewrite(),0.52993035
sympy.physics.secondquant._apply_Mul(),0.5210285
sympy.tensor.array.expressions.from_array_to_matrix.convert_array_to_matrix(),0.50321424
sympy.core.mul.Mul.flatten(),0.5006657
sympy.tensor.array.expressions.from_matrix_to_array.convert_matrix_to_array(),0.498955
sympy.tensor.array.expressions.array_expressions.ArrayContraction.sort_args_by_name(),0.4936373
sympy.tensor.array.arrayop.tensorcontraction(),0.47785506
sympy.tensor.array.ndim_array.NDimArray.__mul__(),0.47591496
sympy.physics.quantum.tensorproduct.TensorProduct.__new__(),0.47218442
sympy.core.expr.Expr.coeff(),0.46958044
sympy.diffgeom.diffgeom.metric_to_Ricci_components(),0.46860668
sympy.combinatorics.tensor_can.gens_products(),0.46760452
sympy.core.power.Pow._eval_expand_power_exp(),0.46600753
sympy.physics.quantum.spin.SpinOpBase._apply_operator_TensorProduct(),0.46513027
sympy.tensor.tensor.TensorSymmetry.direct_product(),0.46489552
sympy.tensor.tensor.tensorsymmetry(),0.45977834
sympy.tensor.array.ndim_array.NDimArray.__rmul__(),0.45958498
sympy.tensor.array.expressions.array_expressions._EditArrayContraction.merge_scalars(),0.45933834
sympy.tensor.array.expressions.array_expressions.ArrayContraction._get_contraction_tuples(),0.4524829
sympy.core.exprtools.factor_nc(),0.45220914
sympy.matrices.expressions.kronecker.extract_commutative(),0.44851094
sympy.physics.quantum.pauli.qsimplify_pauli(),0.44554636
sympy.tensor.array.expressions.from_array_to_matrix._(),0.44127166
sympy.diffgeom.diffgeom.TensorProduct.__call__(),0.440421
sympy.combinatorics.tensor_can.canonicalize(),0.44031566
sympy.physics.quantum.matrixutils.matrix_tensor_product(),0.44025925
sympy.diffgeom.diffgeom.metric_to_Riemann_components(),0.43512517
sympy.tensor.array.expressions.from_array_to_matrix._a2m_tensor_product(),0.43254313
sympy.matrices.expressions.hadamard.HadamardProduct._eval_derivative_matrix_lines(),0.43227538
sympy.diffgeom.diffgeom.twoform_to_matrix(),0.43117774
sympy.simplify.powsimp.powsimp(),0.4303482
sympy.physics.secondquant.wicks(),0.42997196
sympy.polys.polytools.poly(),0.42887935
sympy.physics.quantum.represent.represent(),0.42835936
sympy.matrices.expressions.applyfunc.ElementwiseApplyFunction._eval_derivative_matrix_lines(),0.42774752
sympy.tensor.tensor.TensMul.split(),0.42668518
sympy.tensor.array.expressions.from_array_to_matrix._find_trivial_matrices_rewrite(),0.42514703
sympy.diffgeom.diffgeom.WedgeProduct.__call__(),0.4244229
sympy.matrices.expressions.matpow.MatPow._eval_derivative_matrix_lines(),0.42400473
sympy.physics.hep.gamma_matrices._trace_single_line(),0.42364818
sympy.physics.quantum.hilbert.TensorProductHilbertSpace.eval(),0.42245036
sympy.physics.quantum.tensorproduct.tensor_product_simp_Pow(),0.4212113
sympy.tensor.array.expressions.from_array_to_matrix._(),0.41979715
sympy.core.function.expand(),0.41970283
sympy.physics.quantum.tensorproduct.combined_tensor_printing(),0.41939807
sympy.concrete.products.Product._eval_product(),0.4189992
sympy.functions.elementary.exponential.log._eval_expand_log(),0.4187653
sympy.matrices.expressions.trace.Trace._eval_derivative_matrix_lines(),0.41816774
sympy.printing.pycode.ArrayPrinter._print_ArrayContraction(),0.41487777
sympy.concrete.delta.deltaproduct(),0.4148493
sympy.physics.quantum.operatorordering._normal_order_factor(),0.41398236
sympy.physics.quantum.operatorordering._normal_ordered_form_factor(),0.41251668
sympy.diffgeom.diffgeom.metric_to_Christoffel_2nd(),0.41129813
sympy.matrices.expressions.hadamard.HadamardPower._eval_derivative_matrix_lines(),0.40994987
sympy.integrals.integrals.Integral._eval_integral(),0.4079872
sympy.core.add.Add.flatten(),0.4034326
sympy.tensor.array.expressions.array_expressions.ArrayTensorProduct._canonicalize(),0.4028943
