Method,Suspiciousness
sympy.parsing.latex._parse_latex_antlr.convert_ceil(),1.0
sympy.functions.special.hyper.meijerg._eval_evalf(),0.85311216
sympy.parsing.latex._parse_latex_antlr.convert_comp(),0.84795
sympy.plotting.intervalmath.lib_interval.ceil(),0.84723663
sympy.ntheory.generate.Sieve.primerange(),0.8294257
sympy.ntheory.generate.Sieve.search(),0.8209169
sympy.ntheory.generate.Sieve.totientrange(),0.80443805
sympy.ntheory.generate.Sieve.mobiusrange(),0.79645604
sympy.core.sympify.sympify(),0.79404384
sympy.core.expr._mag(),0.78824383
sympy.printing.jscode.jscode(),0.761728
sympy.printing.rcode.rcode(),0.761728
sympy.ntheory.generate.prevprime(),0.7598106
sympy.core.evalf._create_evalf_table(),0.75786203
sympy.functions.elementary.miscellaneous.sqrt(),0.75178766
sympy.printing.codeprinter.fcode(),0.745751
sympy.physics.mechanics.models.multi_mass_spring_damper(),0.73972714
sympy.functions.elementary.exponential.LambertW._eval_nseries(),0.7372886
sympy.printing.rust.rust_code(),0.7362654
sympy.printing.codeprinter.ccode(),0.7300418
sympy.solvers.solveset.domain_check(),0.71730244
sympy.sets.handlers.intersection._intlike_interval(),0.70245135
sympy.parsing.latex._antlr.latexparser.LaTeXParser.ceil(),0.69467354
sympy.sets.fancysets.Range.__new__(),0.69188565
sympy.ntheory.generate.primerange(),0.6918722
sympy.polys.factortools.dup_zz_mignotte_bound(),0.6915718
sympy.core.expr.Expr.equals(),0.6908284
sympy.polys.polyroots._inv_totient_estimate(),0.6885474
sympy.codegen.ast.FloatType.decimal_dig(),0.68276083
sympy.simplify.simplify._real_to_rational(),0.6804727
sympy.printing.glsl.glsl_code(),0.6796554
sympy.sets.handlers.intersection.intersection_sets(),0.673336
sympy.core.evalf.get_integer_part(),0.67223793
sympy.utilities.iterables.binary_partitions(),0.66156226
sympy.functions.elementary.complexes.periodic_argument.eval(),0.64277893
sympy.logic.boolalg.to_cnf(),0.63789517
sympy.logic.boolalg.to_dnf(),0.63789517
sympy.integrals.transforms._rewrite_sin(),0.63637346
sympy.functions.elementary.integers.floor.__le__(),0.6323591
sympy.functions.elementary.integers.floor.__lt__(),0.6323591
sympy.functions.special.gamma_functions.polygamma._eval_aseries(),0.6315804
sympy.functions.elementary.integers.floor.__ge__(),0.629713
sympy.functions.elementary.integers.floor.__gt__(),0.629713
sympy.functions.elementary.integers.RoundFunction.eval(),0.6283934
sympy.core.numbers.Number.__ceil__(),0.61917704
sympy.core.numbers.Float.__ceil__(),0.61917704
sympy.core.numbers.Rational.__ceil__(),0.61917704
sympy.core.numbers.Integer.__ceil__(),0.61917704
sympy.core.numbers.Number.ceiling(),0.61228853
sympy.parsing.latex._antlr.latexparser.LaTeXParser.CeilContext.L_CEIL(),0.61228853
sympy.parsing.latex._antlr.latexparser.LaTeXParser.CeilContext.R_CEIL(),0.61228853
sympy.functions.elementary.integers.floor._eval_rewrite_as_ceiling(),0.6105904
sympy.core.numbers.Float.ceiling(),0.6089015
sympy.functions.elementary.integers.frac._eval_rewrite_as_ceiling(),0.6089015
sympy.printing.julia.julia_code(),0.60791695
sympy.printing.octave.octave_code(),0.60791695
sympy.parsing.latex._antlr.latexparser.LaTeXParser.CompContext.ceil(),0.607222
sympy.parsing.latex._antlr.latexparser.LaTeXParser.Comp_nofuncContext.ceil(),0.607222
sympy.ntheory.qs._initialize_ith_poly(),0.6006298
sympy.core.expr.Expr.is_constant(),0.60015106
sympy.functions.special.delta_functions.Heaviside.eval(),0.59164006
sympy.functions.special.singularity_functions.SingularityFunction.eval(),0.58878505
sympy.functions.elementary.integers.ceiling._eval_number(),0.5862022
sympy.functions.elementary.exponential.exp._eval_nseries(),0.58350265
sympy.geometry.point.Point.__mul__(),0.5831187
sympy.core.relational.is_eq(),0.57824415
sympy.testing.benchmarking.Function.execute(),0.57782596
sympy.core.operations.AssocOp.__new__(),0.5768638
sympy.functions.elementary.miscellaneous.cbrt(),0.57639915
sympy.core.expr.Expr.collect(),0.57547414
sympy.core.basic.Basic.subs(),0.57069945
sympy.core.numbers.mod_inverse(),0.5626349
sympy.core.function.Derivative.__new__(),0.56189585
sympy.functions.elementary.miscellaneous.root(),0.56065166
sympy.simplify.trigsimp.futrig(),0.56006384
sympy.simplify.radsimp.fraction(),0.5569912
sympy.functions.elementary.miscellaneous.real_root(),0.55675966
sympy.parsing.sympy_parser.parse_expr(),0.5502982
sympy.physics.quantum.spin.WignerD._eval_wignerd(),0.54360086
sympy.core.expr.Expr.extract_branch_factor(),0.5428601
sympy.matrices.matrices.MatrixBase._handle_creation_inputs(),0.5405651
sympy.functions.special.delta_functions.DiracDelta.eval(),0.5404164
sympy.sets.sets.Union.__new__(),0.5334155
sympy.core.mul.Mul._eval_nseries(),0.5329594
sympy.sets.sets.Intersection.__new__(),0.5276973
sympy.core.evalf.fastlog(),0.52643853
sympy.polys.numberfields._minimal_polynomial_sq(),0.5230449
sympy.tensor.functions.TensorProduct.__new__(),0.522824
sympy.core.power.Pow.__new__(),0.5185691
sympy.physics.secondquant.wicks(),0.51758444
sympy.stats.symbolic_probability.Covariance.__new__(),0.5148894
sympy.simplify.simplify.signsimp(),0.513597
sympy.polys.densetools.dup_revert(),0.5131027
sympy.core.function.Function._eval_nseries(),0.51253027
sympy.core.relational.Equality._eval_simplify(),0.51197296
sympy.core.power.Pow._eval_nseries(),0.51112556
sympy.core.mul.Mul._eval_power(),0.5088392
sympy.functions.elementary.piecewise.piecewise_fold(),0.5069273
sympy.simplify.radsimp.collect_sqrt(),0.50289947
sympy.core.function.Application.__new__(),0.49630818
sympy.logic.boolalg.And._eval_simplify(),0.49501413
sympy.core.expr.Expr.series(),0.49496475
sympy.integrals.transforms._simplifyconds(),0.49476466
sympy.logic.boolalg.is_nnf(),0.4930062
sympy.geometry.point.Point.__truediv__(),0.4924827
sympy.discrete.recurrences.linrec(),0.4920818
