Method,Suspiciousness
sympy.simplify.trigsimp.trigsimp_groebner(),1.0
sympy.simplify.trigsimp.trigsimp_old(),0.94920474
sympy.simplify.simplify.simplify(),0.91778034
sympy.core.expr.Expr.is_constant(),0.8951647
sympy.integrals.deltafunctions.change_mul(),0.884489
sympy.integrals.manualintegrate.trig_substitution_rule(),0.864992
sympy.simplify.trigsimp.trigsimp(),0.84527636
sympy.core.function.expand(),0.84054476
sympy.integrals.deltafunctions.deltaintegrate(),0.83910024
sympy.integrals.rubi.utility_function.RectifyCotangent(),0.83475506
sympy.integrals.rubi.utility_function.RectifyTangent(),0.8301417
sympy.calculus.util.periodicity(),0.81927675
sympy.utilities.lambdify.lambdify(),0.8182163
sympy.simplify.fu.TR3(),0.8042251
sympy.simplify.fu._TR56(),0.7864068
sympy.physics.optics.polarization.mueller_matrix(),0.7807508
sympy.simplify.fu.fu(),0.77616465
sympy.algebras.quaternion.Quaternion.to_rotation_matrix(),0.7666574
sympy.integrals.rubi.utility_function.TrigReduce(),0.75282395
sympy.core.basic.Basic.replace(),0.75258493
sympy.simplify.fu.trig_split(),0.7516074
sympy.functions.special.spherical_harmonics.Ynm._eval_rewrite_as_cos(),0.7497615
sympy.simplify.fu.TRmorrie(),0.7455227
sympy.functions.elementary.exponential.exp.as_real_imag(),0.74296135
sympy.functions.special.delta_functions.DiracDelta.is_simple(),0.74003136
sympy.solvers.decompogen.decompogen(),0.7385333
sympy.simplify.fu.TR10i(),0.73189825
sympy.matrices.dense.DenseMatrix.equals(),0.73173803
sympy.integrals.manualintegrate.eval_trigsubstitution(),0.7313672
sympy.physics.vector.frame.ReferenceFrame.variable_map(),0.72205323
sympy.core.expr.Expr.equals(),0.71862745
sympy.simplify.trigsimp.futrig(),0.71698666
sympy.solvers.solvers._solve(),0.7164165
sympy.integrals.rubi.utility_function.SubstForTrig(),0.7138256
sympy.solvers.ode.ode_nth_linear_euler_eq_homogeneous(),0.7097974
sympy.physics.vector.frame.ReferenceFrame.orient(),0.7035347
sympy.simplify.fu.TR11(),0.6973719
sympy.matrices.common.MatrixOperations.simplify(),0.6945429
sympy.simplify.fu.TR8(),0.69411165
sympy.simplify.fu.TR9(),0.6930954
sympy.simplify.fu.TRpower(),0.6871355
sympy.core.function.expand_complex(),0.6843469
sympy.algebras.quaternion.Quaternion.rotate_point(),0.6802439
sympy.concrete.delta.deltasummation(),0.67760456
sympy.algebras.quaternion.Quaternion.from_rotation_matrix(),0.6745142
sympy.calculus.singularities.singularities(),0.67398626
sympy.simplify.trigsimp._futrig(),0.66730076
sympy.simplify.trigsimp.exptrigsimp(),0.6670672
sympy.simplify.fu.TR4(),0.6661594
sympy.solvers.solveset.nonlinsolve(),0.6659523
sympy.simplify.fu.TR14(),0.66544956
sympy.simplify.fu.L(),0.66438407
sympy.geometry.ellipse.Ellipse.random_point(),0.65861017
sympy.integrals.heurisch.components(),0.6509549
sympy.vector.coordsysrect.CoordSys3D.scalar_map(),0.6484313
sympy.solvers.ode.ode_nth_linear_constant_coeff_homogeneous(),0.64801127
sympy.printing.ccode.ccode(),0.6446469
sympy.solvers.ode.dsolve(),0.63912416
sympy.simplify.fu.TR10(),0.6389504
sympy.simplify.fu.TR2(),0.63692266
sympy.core.function.expand_trig(),0.6356677
sympy.solvers.ode._undetermined_coefficients_match(),0.6352101
sympy.simplify.fu.TR6(),0.63170254
sympy.simplify.fu.TR5(),0.6316324
sympy.simplify.fu.TR111(),0.6282377
sympy.solvers.decompogen.compogen(),0.6276389
sympy.simplify.fu.sincos_to_sum(),0.62477535
sympy.algebras.quaternion.Quaternion.norm(),0.62462413
sympy.printing.julia.julia_code(),0.62435734
sympy.printing.octave.octave_code(),0.62435734
sympy.simplify.fu.TR2i(),0.6190282
sympy.simplify.trigsimp.__trigsimp(),0.6180855
sympy.physics.mechanics.functions.msubs(),0.6138856
sympy.physics.optics.polarization.linear_polarizer(),0.61302555
sympy.core.function.expand_power_base(),0.6114068
sympy.physics.optics.polarization.phase_retarder(),0.6113423
sympy.series.approximants.approximants(),0.6112034
sympy.core.operations.AssocOp._matches_commutative(),0.60868883
sympy.solvers.ode._linear_neq_order1_type1(),0.607621
sympy.simplify.fu.TR16(),0.6071928
sympy.simplify.fu.TR15(),0.60687274
sympy.matrices.matrices.MatrixCalculus.jacobian(),0.60516655
sympy.functions.elementary.complexes.Abs.eval(),0.6050784
sympy.plotting.plot.plot3d_parametric_line(),0.60480297
sympy.simplify.simplify.inversecombine(),0.6033189
sympy.solvers.ode.checksysodesol(),0.60295016
sympy.solvers.ode.odesimp(),0.6024411
sympy.integrals.manualintegrate.trig_rule(),0.5996784
sympy.printing.rcode.rcode(),0.5944434
sympy.physics.wigner.wigner_d_small(),0.5942731
sympy.solvers.ode._solve_variation_of_parameters(),0.5933073
sympy.functions.elementary.hyperbolic.sinh.as_real_imag(),0.59320664
sympy.functions.elementary.trigonometric.sin._eval_expand_trig(),0.5926063
sympy.solvers.ode.ode_sol_simplicity(),0.5888084
sympy.core.expr.Expr.is_number(),0.58743775
sympy.physics.optics.polarization.half_wave_retarder(),0.5871606
sympy.physics.optics.polarization.quarter_wave_retarder(),0.5871606
sympy.solvers.solveset._solve_trig2(),0.58626664
sympy.algebras.quaternion.Quaternion._generic_mul(),0.58577687
sympy.geometry.plane.Plane.arbitrary_point(),0.5834415
sympy.functions.elementary.hyperbolic.tanh.as_real_imag(),0.58059573
sympy.functions.elementary.hyperbolic.coth.as_real_imag(),0.5805179
sympy.simplify.fu.TR1(),0.579313
sympy.simplify.simplify._real_to_rational(),0.5789507
sympy.core.expr.Expr.trigsimp(),0.57852954
sympy.functions.elementary.exponential.log.eval(),0.5780515
sympy.integrals.transforms._rewrite_gamma(),0.5744273
sympy.simplify.sqrtdenest.is_algebraic(),0.5738585
sympy.plotting.plot.plot_parametric(),0.5717899
sympy.integrals.rubi.utility_function.process_trig(),0.57174766
sympy.functions.elementary.hyperbolic.cosh.as_real_imag(),0.5717457
sympy.physics.optics.polarization.jones_vector(),0.5717441
sympy.core.function.Function._eval_as_leading_term(),0.5704943
sympy.vector.coordsysrect.CoordSys3D.create_new(),0.5697623
sympy.physics.optics.utils.fresnel_coefficients(),0.5689952
sympy.integrals.rubi.utility_function.FunctionOfSinQ(),0.56765103
sympy.core.compatibility.default_sort_key(),0.5666144
sympy.simplify.fu.hyper_as_trig(),0.5666061
sympy.simplify.radsimp.radsimp(),0.5657114
sympy.integrals.rubi.utility_function.FunctionOfCosQ(),0.5656939
sympy.concrete.guess.rationalize(),0.56527674
sympy.integrals.trigonometry.trigintegrate(),0.5652608
sympy.holonomic.holonomic.HolonomicFunction.to_meijerg(),0.5651093
sympy.solvers.ode.constantsimp(),0.56456286
sympy.simplify.epathtools.epath(),0.56426185
sympy.simplify.fu.TR7(),0.5616235
sympy.polys.polytools.to_rational_coeffs(),0.56139594
sympy.solvers.solvers.nsolve(),0.56048816
sympy.functions.elementary.trigonometric.cos.eval(),0.5557213
sympy.simplify.epathtools.EPath.select(),0.5549896
sympy.physics.vector.frame.ReferenceFrame.dcm(),0.55422276
sympy.solvers.solvers.solve_linear(),0.55401766
sympy.printing.rust.rust_code(),0.55334926
sympy.integrals.transforms._inverse_laplace_transform(),0.55236125
sympy.stats.crv_types.Normal(),0.55181855
sympy.polys.numberfields._minpoly_compose(),0.55065143
sympy.core.power.Pow.as_real_imag(),0.55010706
sympy.simplify.hyperexpand.add_meijerg_formulae(),0.5496663
sympy.concrete.delta._extract_delta(),0.5483679
sympy.utilities.codegen.codegen(),0.54824543
sympy.functions.elementary.trigonometric.cos._eval_expand_trig(),0.5481663
sympy.simplify.epathtools.EPath.apply(),0.5450125
sympy.physics.quantum.state.Wavefunction.normalize(),0.54298407
sympy.solvers.solvers.solve(),0.5428142
sympy.functions.elementary.trigonometric.cos._eval_rewrite_as_sqrt(),0.54259443
sympy.physics.vector.functions.express(),0.5406594
sympy.vector.functions.express(),0.54043645
sympy.printing.jscode.jscode(),0.5403961
sympy.calculus.util.maximum(),0.5400579
sympy.integrals.manualintegrate.manualintegrate(),0.5385879
sympy.plotting.plot.plot3d_parametric_surface(),0.53756434
sympy.integrals.manualintegrate.trig_sindouble_rule(),0.53747207
sympy.matrices.matrices.MatrixEigen.is_diagonalizable(),0.5369695
sympy.core.add.Add._eval_as_leading_term(),0.53622174
sympy.logic.boolalg.simplify_logic(),0.5354747
sympy.core.expr.Expr.is_algebraic_expr(),0.53463054
sympy.core.evalf.evalf_trig(),0.53451276
sympy.integrals.manualintegrate.inverse_trig_rule(),0.53410727
sympy.integrals.manualintegrate.integral_steps(),0.53281814
sympy.algebras.quaternion.Quaternion.pow_cos_sin(),0.5324237
sympy.simplify.cse_main.cse_separate(),0.53224385
sympy.core.basic.Basic.atoms(),0.5309409
sympy.physics.quantum.pauli.qsimplify_pauli(),0.5292097
sympy.core.relational.Equality.__new__(),0.5291758
sympy.functions.elementary.miscellaneous.sqrt(),0.5262181
sympy.core.mul.Mul._eval_subs(),0.5261177
