Method,Suspiciousness
sympy.parsing.mathematica.parse_mathematica(),1.0
sympy.parsing.mathematica.mathematica(),0.8351317
sympy.parsing.mathematica.MathematicaParser._convert_function(),0.62316626
sympy.parsing.mathematica.MathematicaParser.parse(),0.53871596
sympy.printing.mathematica.MCodePrinter._print_ImmutableSparseNDimArray(),0.49490422
sympy.printing.mathematica.mathematica_code(),0.48387063
sympy.integrals.rubi.parsetools.parse.parse_full_form(),0.48297954
sympy.parsing.mathematica.MathematicaParser._compile_dictionary(),0.45533085
sympy.parsing.mathematica.MathematicaParser._from_fullform_to_fullformlist(),0.43150643
sympy.parsing.sympy_parser.parse_expr(),0.40505776
sympy.core.sympify.sympify(),0.3854785
sympy.testing.runtests._get_doctest_blacklist(),0.3661077
sympy.parsing.mathematica.MathematicaParser._parse_after_braces(),0.35636947
sympy.parsing.mathematica.MathematicaParser._get_neg(),0.35184106
sympy.parsing.latex.__init__.parse_latex(),0.34945193
sympy.integrals.rubi.parsetools.parse.generate_sympy_from_parsed(),0.34389818
sympy.integrals.rubi.parsetools.parse.downvalues_rules(),0.3380776
sympy.parsing.sym_expr.SymPyExpression.convert_to_expr(),0.33238804
sympy.integrals.rubi.parsetools.generate_rules.generate_rules_from_downvalues(),0.324665
sympy.integrals.rubi.utility_function.AtomQ(),0.3234744
sympy.integrals.rubi.parsetools.generate_tests.generate_test_file(),0.32117167
sympy.parsing.sympy_parser.convert_equals_signs(),0.31811914
sympy.parsing.ast_parser.parse_expr(),0.31552306
sympy.parsing.c.c_parser.parse_c(),0.31276613
sympy.parsing.mathematica.MathematicaParser._get_tokenizer(),0.30992472
sympy.parsing.sympy_parser.implicit_multiplication_application(),0.3087533
sympy.parsing.sympy_parser.implicit_application(),0.3014141
sympy.parsing.mathematica.MathematicaParser._get_args(),0.30106726
sympy.parsing.autolev.__init__.parse_autolev(),0.30105123
sympy.parsing.sym_expr.SymPyExpression.__init__(),0.29095447
sympy.parsing.sympy_parser.implicit_multiplication(),0.2859125
sympy.simplify.radsimp.collect(),0.2793256
sympy.integrals.rubi.parsetools.parse.get_default_values(),0.27555808
sympy.parsing.mathematica.MathematicaParser._from_tokens_to_fullformlist(),0.2721614
sympy.integrals.rubi.parsetools.parse.rubi_rule_parser(),0.27125585
sympy.tensor.tensor._TensorDataLazyEvaluator.parse_data(),0.26894057
sympy.physics.units.dimensions.DimensionSystem.__new__(),0.26616538
