Method,Suspiciousness
sympy.integrals.rubi.parsetools.parse.rubi_rule_parser(),1.0
sympy.functions.elementary.trigonometric.cot.eval(),0.88103575
sympy.integrals.heurisch.heurisch(),0.8696744
sympy.core.basic.Basic.replace(),0.85648316
sympy.integrals.risch.risch_integrate(),0.8008747
sympy.concrete.summations.Sum.euler_maclaurin(),0.789401
sympy.utilities.lambdify.lambdify(),0.76292545
sympy.solvers.ode.odesimp(),0.7562578
sympy.integrals.risch.DifferentialExtension.__init__(),0.7480934
sympy.functions.elementary.hyperbolic.coth.eval(),0.74119145
sympy.simplify.simplify.simplify(),0.7406521
sympy.integrals.rubi.utility_function.FunctionOfTanhWeight(),0.735962
sympy.calculus.util.periodicity(),0.7347817
sympy.integrals.integrals.Integral._eval_integral(),0.7343298
sympy.calculus.util.function_range(),0.72255766
sympy.integrals.integrals.integrate(),0.696382
sympy.simplify.trigsimp.trigsimp(),0.6942691
sympy.solvers.ode.dsolve(),0.6922527
sympy.integrals.trigonometry.trigintegrate(),0.6908454
sympy.solvers.solveset._is_function_class_equation(),0.69052047
sympy.integrals.transforms.InverseMellinTransform._compute_transform(),0.6706663
sympy.concrete.summations.Sum.is_convergent(),0.6652446
sympy.integrals.rubi.utility_function._SimplifyAntiderivative(),0.6649892
sympy.solvers.ode.ode_1st_homogeneous_coeff_subs_dep_div_indep(),0.663597
sympy.integrals.manualintegrate.manualintegrate(),0.66328686
sympy.integrals.rationaltools.log_to_real(),0.65650076
sympy.solvers.ode.ode_1st_homogeneous_coeff_subs_indep_div_dep(),0.6506818
sympy.solvers.ode.ode_1st_homogeneous_coeff_best(),0.6498858
sympy.solvers.solvers.nsolve(),0.648778
sympy.utilities.runtests._doctest(),0.64750516
sympy.utilities.runtests.test(),0.6411013
sympy.integrals.transforms._inverse_laplace_transform(),0.6384798
sympy.solvers.ode.ode_sol_simplicity(),0.6353522
sympy.functions.elementary.hyperbolic.tanh.eval(),0.62929577
sympy.integrals.prde.is_log_deriv_k_t_radical_in_field(),0.62872076
sympy.core.expr.Expr.is_constant(),0.62584364
sympy.integrals.manualintegrate.integral_steps(),0.62322474
sympy.holonomic.holonomic.HolonomicFunction.integrate(),0.62100303
sympy.core.expr.Expr.series(),0.6179163
sympy.core.evalf._create_evalf_table(),0.6161355
sympy.core.function.expand(),0.61578155
sympy.solvers.solveset.substitution(),0.6147326
sympy.integrals.manualintegrate._parts_rule(),0.61456877
sympy.solvers.solveset._invert(),0.61447436
sympy.integrals.rde.bound_degree(),0.6115708
sympy.solvers.solvers._solve(),0.6108219
sympy.core.function.Function._eval_nseries(),0.60944664
sympy.integrals.meijerint._create_lookup_table(),0.6089018
sympy.core.function.Function.class_key(),0.6048018
sympy.integrals.integrals.Integral.__new__(),0.60127574
sympy.solvers.ode.classify_ode(),0.5996346
sympy.core.expr.Expr._eval_interval(),0.59907866
sympy.calculus.util.continuous_domain(),0.59673697
sympy.integrals.integrals.Integral.transform(),0.5933849
sympy.core.evalf.EvalfMixin.evalf(),0.59275645
sympy.simplify.trigsimp.trigsimp_groebner(),0.58944243
sympy.integrals.rde.special_denom(),0.58857393
sympy.solvers.solveset.nonlinsolve(),0.5873123
sympy.solvers.solvers.checksol(),0.5845774
sympy.integrals.meijerint._rewrite_single(),0.58032125
