Method,Suspiciousness
sympy.interactive.printing.init_printing(),1.0
sympy.interactive.session.init_session(),0.90681267
sympy.printing.latex.latex(),0.80341303
sympy.interactive.printing._init_ipython_printing(),0.72818005
sympy.polys.rings.ring(),0.6969438
sympy.polys.rings.xring(),0.6969438
sympy.polys.rings.vring(),0.6925083
sympy.printing.latex.LatexPrinter._print_Poly(),0.68757546
sympy.polys.dispersion.dispersionset(),0.67670083
sympy.integrals.rationaltools.ratint_ratpart(),0.66871005
sympy.physics.vector.vector.Vector._pretty(),0.66336274
sympy.simplify.ratsimp.ratsimpmodprime(),0.65601
sympy.polys.polytools.groebner(),0.64475197
sympy.polys.galoistools.gf_frobenius_map(),0.6357374
sympy.polys.rings.PolyElement.monoms(),0.63206875
sympy.polys.polytools.Poly.homogenize(),0.6279163
sympy.polys.polytools.Poly.ltrim(),0.61861455
sympy.solvers.inequalities.solve_poly_inequality(),0.611982
sympy.polys.rings.PolyElement.leading_expv(),0.6110015
sympy.printing.pretty.pretty.PrettyPrinter._print_GroebnerBasis(),0.61000484
sympy.polys.densebasic.dmp_list_terms(),0.6091582
sympy.polys.rings.PolyElement._iadd_poly_monom(),0.60648847
sympy.polys.galoistools.gf_ddf_zassenhaus(),0.60588485
sympy.polys.galoistools.gf_frobenius_monomial_base(),0.6054588
sympy.physics.vector.printing.init_vprinting(),0.6051236
sympy.polys.polytools.GroebnerBasis.fglm(),0.60323465
sympy.matrices.matrices.MatrixBase.table(),0.6009688
sympy.physics.quantum.cg.Wigner9j._pretty(),0.5995963
sympy.physics.quantum.spin.WignerD._pretty(),0.5949503
sympy.physics.vector.dyadic.Dyadic._pretty(),0.5933462
sympy.polys.modulargcd.func_field_modgcd(),0.59287965
sympy.physics.quantum.tensorproduct.TensorProduct._pretty(),0.5918136
sympy.physics.quantum.cg.Wigner6j._pretty(),0.5910358
sympy.polys.modulargcd.modgcd_multivariate(),0.58642024
sympy.polys.rings.sring(),0.58430254
sympy.polys.rings.PolyElement.coeff(),0.58392996
sympy.integrals.rationaltools.ratint_logpart(),0.580507
sympy.solvers.polysys.solve_generic(),0.5804327
sympy.polys.rings.PolyElement.square(),0.57635075
sympy.physics.vector.frame.ReferenceFrame.__init__(),0.5755651
sympy.polys.modulargcd._func_field_modgcd_m(),0.57551455
sympy.physics.quantum.state.StateBase._pretty(),0.56639177
sympy.physics.quantum.cg.Wigner3j._pretty(),0.56602436
sympy.vector.scalar.BaseScalar.__new__(),0.5618986
sympy.polys.rings.PolyElement.diff(),0.56172264
sympy.physics.quantum.hilbert.TensorPowerHilbertSpace._pretty(),0.56014955
sympy.polys.polyoptions.Domain.preprocess(),0.56000924
sympy.polys.rings.PolyRing.__new__(),0.5591019
sympy.polys.partfrac.apart_list(),0.55838084
sympy.polys.modulargcd.modgcd_bivariate(),0.5577798
sympy.printing.pretty.pretty.PrettyPrinter._print_PolynomialRingBase(),0.5563458
sympy.polys.galoistools.gf_irred_p_rabin(),0.555569
sympy.polys.modulargcd.modgcd_univariate(),0.5547998
sympy.core.expr.Expr.as_coefficient(),0.55406445
sympy.physics.quantum.cg.CG._pretty(),0.55304796
sympy.physics.quantum.operator.Operator._print_contents_pretty(),0.5497882
sympy.polys.polytools.GroebnerBasis.is_zero_dimensional(),0.5487642
sympy.polys.polytools.Poly.dispersionset(),0.5475957
sympy.polys.galoistools.gf_irred_p_ben_or(),0.54696393
sympy.physics.quantum.innerproduct.InnerProduct._pretty(),0.5468936
sympy.polys.specialpolys.random_poly(),0.5438161
sympy.integrals.risch.as_poly_1t(),0.54195875
sympy.polys.densebasic.dmp_terms_gcd(),0.5419476
sympy.simplify.trigsimp.trigsimp_groebner(),0.54158044
sympy.polys.galoistools.gf_ddf_shoup(),0.5415071
sympy.polys.rings.PolyElement.leading_monom(),0.53958696
sympy.polys.polytools.Poly.sqf_list_include(),0.53890944
sympy.core.basic.Basic.as_poly(),0.5360891
sympy.physics.quantum.operator.DifferentialOperator._print_pretty(),0.5349298
sympy.integrals.rationaltools.log_to_atan(),0.5344721
sympy.polys.polytools.Poly.LM(),0.5342132
sympy.physics.quantum.anticommutator.AntiCommutator._pretty(),0.5328727
sympy.physics.quantum.commutator.Commutator._pretty(),0.5328727
sympy.polys.rings.PolyElement.coeffs(),0.53179544
sympy.polys.rings.PolyElement.terms(),0.53179544
sympy.physics.quantum.hilbert.DirectSumHilbertSpace._pretty(),0.5312164
sympy.polys.polytools.Poly.eval(),0.5304173
sympy.physics.quantum.hilbert.TensorProductHilbertSpace._pretty(),0.53013617
sympy.polys.polytools.Poly.sqf_list(),0.52921003
sympy.physics.vector.vector.Vector._latex(),0.52858204
sympy.polys.rings.PolyElement.__pow__(),0.5284967
sympy.vector.vector.BaseVector.__new__(),0.5272301
sympy.polys.polytools.Poly.dispersion(),0.5269771
sympy.polys.modulargcd._to_ZZ_poly(),0.52635276
sympy.polys.galoistools.gf_edf_zassenhaus(),0.526044
sympy.polys.rings.PolyElement._iadd_monom(),0.5244158
sympy.polys.modulargcd._primitive(),0.5219085
sympy.polys.polytools.Poly.cancel(),0.52011734
sympy.polys.polytools.gff_list(),0.520032
sympy.polys.polytools.Poly.nth_power_roots_poly(),0.51994485
sympy.printing.pretty.pretty.PrettyPrinter._print_PolynomialRing(),0.518459
sympy.printing.pretty.pretty.PrettyPrinter._print_FractionField(),0.518459
sympy.polys.partfrac.assemble_partfrac_list(),0.5166489
sympy.polys.polytools.Poly.nth(),0.51510626
sympy.solvers.polysys.solve_biquadratic(),0.5144205
sympy.polys.dispersion.dispersion(),0.51421314
sympy.polys.galoistools.gf_edf_shoup(),0.513426
sympy.polys.densebasic.dup_multi_deflate(),0.5117154
sympy.polys.modulargcd._chinese_remainder_reconstruction_multivariate(),0.51104957
sympy.polys.rings.PolyElement.__mul__(),0.5109598
sympy.polys.orderings.monomial_key(),0.5080862
sympy.solvers.recurr.rsolve_poly(),0.505612
sympy.polys.densebasic.dup_convert(),0.50146955
sympy.polys.polytools.Poly.subresultants(),0.50047696
sympy.polys.galoistools.gf_sqf_list(),0.500462
sympy.polys.densebasic.dmp_convert(),0.50011086
sympy.polys.polytools.Poly.monic(),0.4993698
sympy.polys.polytools.Poly.div(),0.49928427
sympy.polys.polyroots.roots(),0.49783337
sympy.physics.vector.printing.vlatex(),0.49727285
sympy.polys.polytools.Poly.cofactors(),0.49560922
sympy.physics.quantum.operator.Operator._print_contents_latex(),0.49558088
sympy.polys.groebnertools.f5_reduce(),0.49522763
sympy.polys.monomials.monomial_count(),0.49351567
sympy.integrals.rationaltools.log_to_real(),0.49300557
sympy.polys.domains.old_polynomialring.PolynomialRing(),0.49250123
sympy.polys.polytools.Poly.resultant(),0.4915811
sympy.polys.polytools.Poly.homogeneous_order(),0.49108705
sympy.polys.monomials.itermonomials(),0.490965
sympy.polys.polytools.Poly.unify(),0.4887022
sympy.physics.quantum.tensorproduct.TensorProduct._latex(),0.48843867
sympy.polys.polytools.Poly.decompose(),0.48818126
sympy.polys.orderings.build_product_order(),0.48711604
sympy.polys.polytools.Poly.sub(),0.48707482
sympy.polys.polytools.Poly.termwise(),0.4870722
sympy.physics.quantum.spin.WignerD._latex(),0.48517907
sympy.polys.ring_series.rs_subs(),0.4845065
sympy.solvers.polysys.solve_triangulated(),0.4842844
sympy.polys.polytools.Poly.add(),0.48420584
sympy.polys.polytools.Poly.mul(),0.48420584
sympy.printing.pretty.pretty.PrettyPrinter._print_nth_root(),0.483539
sympy.polys.polytools.Poly.quo_ground(),0.48171514
sympy.printing.mathml.print_mathml(),0.48152637
sympy.functions.elementary.complexes.adjoint._pretty(),0.48114175
sympy.polys.polytools.Poly.inject(),0.48109987
sympy.polys.polytools.GroebnerBasis.reduce(),0.48104692
sympy.polys.densebasic.poly_LC(),0.4808972
sympy.polys.densebasic.poly_TC(),0.4808972
sympy.polys.polytools.Poly.pquo(),0.48005697
sympy.printing.pretty.pretty.PrettyPrinter.__print_numer_denom(),0.48000076
sympy.polys.polytools.Poly.retract(),0.47999814
sympy.polys.modulargcd._chinese_remainder_reconstruction_univariate(),0.4789855
sympy.polys.polytools.Poly.LT(),0.47823325
sympy.polys.densebasic.dmp_degree_in(),0.4779396
sympy.polys.polytools.reduced(),0.47786584
sympy.holonomic.holonomic.HolonomicFunction.to_hyper(),0.47736946
sympy.polys.ring_series._invert_monoms(),0.47732204
sympy.polys.polytools.Poly.factor_list(),0.4770429
sympy.polys.polytools.Poly.is_homogeneous(),0.47570512
sympy.polys.densebasic.dup_degree(),0.47522712
sympy.polys.polytools.Poly.pdiv(),0.47510156
sympy.polys.domains.polynomialring.PolynomialRing.__init__(),0.4750079
sympy.polys.polytools.Poly.rem(),0.47479725
sympy.polys.polytools.Poly.revert(),0.47479725
sympy.polys.polytools.Poly.prem(),0.47458994
sympy.polys.polytools.Poly.neg(),0.47457126
sympy.polys.polytools.Poly.sqr(),0.47457126
sympy.polys.densebasic.dmp_degree_list(),0.47450384
sympy.polys.polytools.Poly.pow(),0.47404227
sympy.polys.densebasic.dmp_degree(),0.47392648
sympy.polys.polytools.Poly.__call__(),0.4731521
sympy.polys.polytools.Poly.factor_list_include(),0.47279042
sympy.polys.modulargcd._func_field_modgcd_p(),0.47269675
sympy.polys.domains.domain.Domain.unify(),0.47207126
sympy.matrices.normalforms.smith_normal_form(),0.4717045
sympy.polys.rings.PolyElement.rem(),0.4716998
sympy.polys.polyroots.preprocess_roots(),0.47159138
sympy.polys.polytools.Poly.per(),0.4705407
sympy.polys.ring_series.rs_fun(),0.47041643
sympy.polys.domains.old_polynomialring.GlobalPolynomialRing.from_FractionField(),0.47032946
sympy.physics.quantum.spin.CoupledSpinState._print_label_pretty(),0.47026512
sympy.polys.rings.PolyElement.__sub__(),0.47021204
sympy.polys.polytools.Poly.rat_clear_denoms(),0.46985728
sympy.polys.densebasic.dup_nth(),0.46800175
sympy.ntheory.residue_ntheory.sqrt_mod_iter(),0.4679957
sympy.printing.latex.LatexPrinter._print_Function(),0.4679372
sympy.polys.polytools.Poly.reorder(),0.46743986
sympy.polys.galoistools.gf_quo(),0.46739358
sympy.polys.polytools.Poly.to_field(),0.46735355
sympy.polys.densebasic.dmp_nth(),0.46727866
sympy.polys.ring_series.rs_series(),0.46715072
sympy.polys.rootoftools.ComplexRootOf.__new__(),0.46663344
sympy.polys.rings.PolyElement.__add__(),0.4665399
sympy.polys.densebasic.dup_deflate(),0.46553
sympy.polys.polytools.Poly.eject(),0.46533412
sympy.polys.ring_series.rs_square(),0.46505058
sympy.polys.densebasic.dmp_inject(),0.46499267
sympy.polys.ring_series.rs_integrate(),0.46480605
sympy.polys.densebasic.dup_from_sympy(),0.46480224
sympy.physics.quantum.qexpr.QExpr._sympystr(),0.46414402
sympy.solvers.recurr.rsolve_hyper(),0.46400243
sympy.polys.densebasic.dmp_from_sympy(),0.46374175
sympy.polys.polytools.Poly.gff_list(),0.463641
sympy.polys.ring_series.rs_diff(),0.46360317
sympy.polys.polytools.Poly.diff(),0.4617287
sympy.physics.quantum.boson.BosonOp._print_contents_pretty(),0.4614713
sympy.physics.quantum.fermion.FermionOp._print_contents_pretty(),0.4614713
sympy.physics.quantum.sho1d.RaisingOp._print_contents_pretty(),0.4614713
sympy.polys.densebasic.dmp_multi_deflate(),0.46134454
sympy.polys.modulargcd._to_ANP_poly(),0.46065181
sympy.polys.ring_series.rs_mul(),0.46041232
sympy.polys.densebasic.dmp_ground_nth(),0.46029764
sympy.integrals.heurisch.heurisch(),0.45997417
sympy.polys.galoistools.gf_Qmatrix(),0.45956048
sympy.polys.galoistools.gf_add(),0.4587092
sympy.polys.galoistools.gf_sub(),0.45797107
sympy.polys.polytools.Poly.exquo_ground(),0.45770046
sympy.physics.quantum.gate.CGate._latex(),0.4573148
sympy.polys.constructor._construct_composite(),0.45672277
sympy.physics.quantum.innerproduct.InnerProduct._latex(),0.4559594
sympy.polys.galoistools.gf_mul(),0.4557715
sympy.polys.polytools.Poly.clear_denoms(),0.45575196
sympy.utilities.lambdify.lambdify(),0.4555369
sympy.solvers.solvers._solve(),0.45515576
sympy.polys.galoistools.gf_random(),0.4550365
sympy.physics.quantum.gate.CGate._pretty(),0.45502287
sympy.polys.numberfields.minimal_polynomial(),0.45483315
sympy.polys.polyoptions.allowed_flags(),0.45320448
sympy.polys.polytools.Poly.quo(),0.45300564
sympy.polys.densebasic.dup_random(),0.45269752
sympy.polys.galoistools.gf_irreducible(),0.45269752
sympy.polys.rings.PolyElement.__rmul__(),0.45241794
sympy.integrals.rubi.parsetools.parse.rubi_rule_parser(),0.45163113
sympy.polys.fields.FracField.__new__(),0.45147628
sympy.printing.pretty.pretty.PrettyPrinter._print_Add(),0.45119125
sympy.polys.modulargcd._trial_division(),0.45111966
sympy.polys.galoistools.gf_div(),0.45093778
sympy.polys.rings.PolyElement.__rsub__(),0.45056194
sympy.polys.polytools.Poly.deflate(),0.45013455
sympy.physics.quantum.state.TimeDepState._print_contents_pretty(),0.44973227
sympy.polys.galoistools.gf_diff(),0.44961765
sympy.polys.galoistools.gf_factor_sqf(),0.44879994
sympy.vector.coordsysrect.CoordSys3D.__new__(),0.44820175
sympy.printing.latex.LatexPrinter._print_BasisDependent(),0.44756386
sympy.polys.rootoftools.RootSum._rational_case(),0.4474609
sympy.integrals.risch.integrate_primitive_polynomial(),0.4468627
sympy.polys.polytools.rem(),0.44665137
sympy.polys.polytools.div(),0.44551706
sympy.polys.polytools.Poly.to_ring(),0.44502094
sympy.polys.modulargcd._rational_function_reconstruction(),0.44485053
sympy.physics.vector.printing.vpprint(),0.44417748
sympy.polys.polytools.Poly.EM(),0.44403702
sympy.polys.specialpolys.cyclotomic_poly(),0.44106483
sympy.printing.precedence.precedence_traditional(),0.4409095
sympy.polys.densebasic.dup_normal(),0.44073072
sympy.polys.rings.PolyElement.div(),0.4406119
sympy.polys.densebasic.dmp_normal(),0.4387729
sympy.polys.polyclasses.DMP.permute(),0.4385688
sympy.polys.rings.PolyElement._pow_multinomial(),0.43689364
sympy.polys.subresultants_qq_zz.subresultants_vv_2(),0.43679625
sympy.polys.densebasic.dmp_negative_p(),0.43649355
sympy.polys.densebasic.dmp_positive_p(),0.43649355
sympy.solvers.solveset._solve_as_poly(),0.43634292
sympy.polys.galoistools.gf_sqr(),0.4362832
sympy.polys.modulargcd._interpolate_multivariate(),0.43474668
sympy.physics.quantum.qexpr.QExpr._print_sequence_pretty(),0.43474418
sympy.printing.pretty.pretty.PrettyPrinter._print_Derivative(),0.4346958
sympy.holonomic.holonomic.HolonomicFunction.to_sequence(),0.434682
sympy.polys.subresultants_qq_zz.subresultants_vv(),0.43447196
sympy.polys.modulargcd._rational_reconstruction_int_coeffs(),0.43304902
sympy.polys.polytools.Poly.sub_ground(),0.43304598
sympy.polys.fields.FracElement.diff(),0.43283507
sympy.polys.galoistools.gf_from_int_poly(),0.4326025
sympy.polys.galoistools.gf_from_dict(),0.4325643
sympy.polys.polyclasses.DMP.exclude(),0.4325384
sympy.polys.densebasic.dup_from_dict(),0.43133926
sympy.polys.ring_series.rs_nth_root(),0.4312219
sympy.polys.rings.PolyElement.__eq__(),0.43093297
sympy.polys.polytools.Poly.add_ground(),0.42997065
sympy.polys.polytools.Poly.mul_ground(),0.42997065
sympy.polys.ring_series._has_constant_term(),0.42995793
sympy.polys.densebasic.dmp_one_p(),0.42986006
sympy.polys.densebasic.dup_from_raw_dict(),0.42962864
sympy.polys.galoistools.gf_sqf_p(),0.42962864
sympy.physics.vector.printing.VectorPrettyPrinter._print_Derivative(),0.42951465
sympy.polys.galoistools.gf_rem(),0.42930946
sympy.polys.galoistools.gf_gcd(),0.4286718
sympy.printing.pretty.pretty.PrettyPrinter._print_RealField(),0.4286275
sympy.printing.pretty.pretty.PrettyPrinter._print_ComplexField(),0.4286275
sympy.polys.galoistools.gf_trace_map(),0.42840156
sympy.polys.galoistools.gf_exquo(),0.4277241
sympy.polys.galoistools.gf_quo_ground(),0.42740273
sympy.polys.polytools.Poly.nroots(),0.4268716
sympy.polys.polytools.Poly.coeffs(),0.42655
sympy.polys.polytools.Poly.monoms(),0.42643484
sympy.polys.galoistools.gf_cofactors(),0.426142
sympy.polys.rootoftools.ComplexRootOf._preprocess_roots(),0.4260511
sympy.polys.galoistools.gf_lcm(),0.42551473
sympy.printing.pretty.pretty.PrettyPrinter._print_Float(),0.42539886
sympy.polys.orthopolys.jacobi_poly(),0.42521414
sympy.printing.latex.LatexPrinter._print_PolyElement(),0.42515802
sympy.polys.polytools.Poly.replace(),0.4251474
sympy.functions.elementary.complexes.adjoint._latex(),0.424732
sympy.polys.densebasic.dmp_zeros(),0.42448607
sympy.polys.densebasic.dmp_inflate(),0.42448607
sympy.polys.densebasic.dmp_grounds(),0.42382443
sympy.polys.densebasic.dmp_nest(),0.42382443
sympy.polys.fields.sfield(),0.42370802
sympy.polys.densebasic.dmp_swap(),0.42360464
sympy.polys.galoistools.gf_irreducible_p(),0.42360464
sympy.polys.polytools.Poly.transform(),0.42303407
sympy.physics.vector.vector.Vector.__str__(),0.42268717
sympy.polys.densebasic.dmp_raise(),0.4225078
sympy.polys.densebasic.dup_terms_gcd(),0.4225078
