Method,Suspiciousness
sympy.interactive.printing._init_ipython_printing(),1.0
sympy.interactive.printing.init_printing(),0.9785334
sympy.physics.vector.printing.vlatex(),0.9279423
sympy.printing.latex.latex(),0.89639354
sympy.matrices.expressions.trace.trace(),0.85273427
sympy.core.trace.Tr.__new__(),0.843477
sympy.interactive.session.init_session(),0.83458966
sympy.matrices.expressions.matexpr.MatrixExpr._eval_derivative(),0.8072318
sympy.matrices.expressions.matexpr.MatrixExpr.from_index_summation(),0.7799662
sympy.physics.hep.gamma_matrices._trace_single_line(),0.7706696
sympy.physics.quantum.identitysearch.is_scalar_nonsparse_matrix(),0.75100046
sympy.matrices.common.MatrixOperations.trace(),0.7448394
sympy.physics.hep.gamma_matrices.gamma_trace(),0.721188
sympy.matrices.expressions.funcmatrix.FunctionMatrix._eval_trace(),0.7173361
sympy.parsing.latex.__init__.parse_latex(),0.71562624
sympy.matrices.densetools.trace(),0.70894814
sympy.printing.latex.LatexPrinter._print_Function(),0.70329785
sympy.matrices.expressions.adjoint.Adjoint._eval_trace(),0.7028823
sympy.utilities.lambdify.lambdify(),0.6995251
sympy.utilities.enumerative.MultisetPartitionTraverser.enum_range(),0.6938447
sympy.utilities.enumerative.MultisetPartitionTraverser.enum_small(),0.6771884
sympy.physics.quantum.identitysearch.is_scalar_sparse_matrix(),0.6770285
sympy.parsing.latex._parse_latex_antlr.convert_frac(),0.67581123
sympy.printing.preview.preview(),0.6705952
sympy.tensor.tensor.get_lines(),0.65987664
sympy.utilities.runtests.SymPyDocTestRunner.run(),0.65579915
sympy.physics.vector.frame.ReferenceFrame.__init__(),0.6537402
sympy.matrices.expressions.trace.Trace.doit(),0.6486563
sympy.printing.latex.print_latex(),0.6461297
sympy.printing.glsl.glsl_code(),0.64474136
sympy.physics.quantum.qubit.Qubit._eval_trace(),0.62856805
sympy.printing.ccode.ccode(),0.6262989
sympy.printing.fcode.fcode(),0.6217776
sympy.printing.precedence.precedence_traditional(),0.6168578
