Method,Suspiciousness
sympy.interactive.printing.init_printing(),1.0
sympy.interactive.printing._init_ipython_printing(),0.9339318
sympy.physics.vector.printing.vlatex(),0.8904541
sympy.printing.preview.preview(),0.8022883
sympy.printing.latex.LatexPrinter._print_Function(),0.7866337
sympy.printing.latex.latex(),0.7841686
sympy.printing.precedence.precedence_traditional(),0.77323353
sympy.interactive.session.init_session(),0.75650585
sympy.integrals.risch.risch_integrate(),0.6305994
sympy.physics.vector.frame.ReferenceFrame.__init__(),0.6272524
sympy.series.gruntz.compare(),0.59319067
sympy.printing.latex.print_latex(),0.5858478
sympy.stats.crv_types.LogNormal(),0.5768056
sympy.stats.crv_types.Benini(),0.560788
sympy.solvers.ode.ode_Liouville(),0.51036775
sympy.solvers.ode.ode_1st_homogeneous_coeff_subs_dep_div_indep(),0.51004034
sympy.physics.quantum.hilbert.TensorPowerHilbertSpace._pretty(),0.50428456
sympy.solvers.ode.ode_1st_homogeneous_coeff_subs_indep_div_dep(),0.499597
sympy.physics.vector.printing.vpprint(),0.49856493
sympy.core.function.expand(),0.4980443
sympy.physics.vector.vector.Vector._pretty(),0.49441
sympy.physics.vector.printing.init_vprinting(),0.49430043
sympy.solvers.ode.ode_Bernoulli(),0.4888182
sympy.integrals.manualintegrate.manualintegrate(),0.4792813
sympy.solvers.ode.ode_nth_linear_constant_coeff_variation_of_parameters(),0.4751236
sympy.functions.special.error_functions.Chi._latex(),0.4732635
sympy.functions.special.gamma_functions.gamma._latex(),0.45928207
sympy.functions.elementary.complexes.adjoint._latex(),0.45330226
sympy.integrals.risch.DifferentialExtension.__init__(),0.45237464
sympy.physics.quantum.cg.Wigner9j._pretty(),0.451973
sympy.assumptions.handlers.sets.AskRealHandler.Pow(),0.44510207
sympy.physics.vector.dyadic.Dyadic._pretty(),0.44462338
sympy.physics.vector.vector.Vector._latex(),0.44432044
sympy.physics.quantum.cg.Wigner6j._pretty(),0.4410755
sympy.simplify.simplify.simplify(),0.44089386
sympy.physics.vector.printing.vsprint(),0.44045228
sympy.physics.quantum.spin.WignerD._pretty(),0.4402755
sympy.integrals.rde.special_denom(),0.43869233
sympy.simplify.powsimp.powdenest(),0.43579173
sympy.polys.fields.sfield(),0.43499935
sympy.physics.quantum.operator.Operator._print_contents_latex(),0.43496448
sympy.physics.quantum.cg.Wigner3j._pretty(),0.43025178
sympy.series.gruntz.rewrite(),0.42936757
sympy.physics.quantum.tensorproduct.TensorProduct._pretty(),0.42909145
sympy.solvers.ode.lie_heuristic_abaco1_product(),0.42453936
sympy.physics.quantum.spin.WignerD._latex(),0.42264196
sympy.physics.quantum.hilbert.TensorPowerHilbertSpace._latex(),0.4215742
sympy.physics.quantum.state.StateBase._pretty(),0.4200751
sympy.vector.coordsysrect.CoordSysCartesian.__new__(),0.41622415
sympy.physics.quantum.operator.Operator._print_contents_pretty(),0.41377872
sympy.integrals.prde.prde_special_denom(),0.40702018
sympy.solvers.bivariate._mostfunc(),0.40543753
sympy.physics.quantum.innerproduct.InnerProduct._pretty(),0.40500838
sympy.physics.quantum.tensorproduct.TensorProduct._latex(),0.40386668
sympy.solvers.ode.odesimp(),0.4024681
sympy.functions.elementary.exponential.exp.eval(),0.40246212
sympy.physics.quantum.operator.DifferentialOperator._print_pretty(),0.39949426
sympy.physics.quantum.gate.CGate._latex(),0.39910474
sympy.utilities.lambdify.lambdify(),0.3989919
