Method,Suspiciousness
sympy.integrals.meijerint._exponents(),1.0
sympy.simplify.sqrtdenest._sqrtdenest1(),0.94671464
sympy.simplify.trigsimp.__trigsimp(),0.94440365
sympy.integrals.meijerint._find_splitting_points(),0.93688124
sympy.polys.polytools._torational_factor_list(),0.92949885
sympy.integrals.meijerint._rewrite_single(),0.89180475
sympy.polys.ring_series.rs_nth_root(),0.8907772
sympy.integrals.meijerint._meijerint_indefinite_1(),0.8901189
sympy.simplify.simplify.nthroot(),0.8651774
sympy.polys.polyroots.roots_quintic(),0.86509854
sympy.physics.hep.gamma_matrices.simplify_gamma_expression(),0.86065257
sympy.functions.elementary.complexes.unpolarify(),0.8160238
sympy.calculus.finite_diff.finite_diff_weights(),0.81390315
sympy.printing.mathematica.MCodePrinter._print_Mul(),0.8098873
sympy.solvers.solveset.substitution(),0.8087617
sympy.polys.numberfields._minpoly_groebner(),0.806587
sympy.polys.numberfields._minpoly_compose(),0.7979348
sympy.simplify.sqrtdenest._sqrt_match(),0.7855103
sympy.physics.hep.gamma_matrices._simplify_single_line(),0.77277035
sympy.functions.combinatorial.numbers.euler._eval_evalf(),0.7569657
sympy.functions.special.bessel.airyaiprime._eval_evalf(),0.7569657
sympy.functions.special.bessel.airybiprime._eval_evalf(),0.7569657
sympy.functions.elementary.complexes.principal_branch.eval(),0.7540399
sympy.functions.special.gamma_functions.lowergamma._eval_evalf(),0.752829
sympy.functions.special.gamma_functions.uppergamma._eval_evalf(),0.7487391
sympy.utilities.autowrap.DummyWrapper._generate_code(),0.7465607
sympy.simplify.sqrtdenest._sqrt_numeric_denest(),0.7446499
sympy.integrals.transforms.IntegralTransform.doit(),0.7422962
sympy.physics.units.util._get_conversion_matrix_for_expr(),0.7420894
sympy.integrals.meijerint._my_principal_branch(),0.7391257
sympy.integrals.heurisch.heurisch_wrapper(),0.73760074
sympy.assumptions.assume.Predicate.eval(),0.7366675
sympy.series.residues.residue(),0.7306026
sympy.solvers.solvers._solve_system(),0.72579545
sympy.series.formal.rsolve_hypergeometric(),0.7256728
sympy.simplify.simplify.simplify(),0.7189618
sympy.physics.hep.gamma_matrices.gamma_trace(),0.71871096
sympy.polys.numberfields._minpoly_pow(),0.71536887
sympy.series.gruntz.SubsSet.union(),0.7145428
sympy.functions.special.spherical_harmonics.Ynm._eval_evalf(),0.7139032
sympy.geometry.polygon.Polygon._isright(),0.71233845
sympy.codegen.ast.CodeBlock.cse(),0.7089276
sympy.simplify.trigsimp.trigsimp_groebner(),0.7065283
sympy.stats.rv.given(),0.70516413
sympy.polys.distributedmodules.sdm_to_vector(),0.692663
sympy.integrals.rationaltools.ratint_logpart(),0.68799996
sympy.solvers.ode.constantsimp(),0.68704534
sympy.assumptions.ask.ask(),0.6857764
sympy.simplify.hyperexpand._hyperexpand(),0.68266726
sympy.polys.numberfields._minpoly_sin(),0.6820948
sympy.solvers.recurr.rsolve_ratio(),0.6819904
sympy.geometry.util.intersection(),0.6792249
sympy.functions.elementary.exponential.exp_polar._eval_evalf(),0.6751773
sympy.core.power.Pow._eval_nseries(),0.668838
sympy.combinatorics.tensor_can.gens_products(),0.6676602
sympy.core.evalf.get_complex_part(),0.6592287
sympy.matrices.matrices.MatrixDeterminant.charpoly(),0.6559076
sympy.sets.sets.Intersection._handle_finite_sets(),0.6480842
sympy.integrals.meijerint.meijerint_inversion(),0.64726204
sympy.integrals.meijerint.meijerint_definite(),0.63937587
sympy.polys.ring_series.rs_cot(),0.639307
sympy.printing.mathml.MathMLPrinter.doprint(),0.6376628
sympy.integrals.trigonometry.trigintegrate(),0.6375012
sympy.logic.boolalg.simplify_logic(),0.6296869
sympy.integrals.meijerint._int0oo_1(),0.62946516
sympy.concrete.summations.eval_sum_hyper(),0.6286733
sympy.integrals.meijerint.meijerint_indefinite(),0.62584406
sympy.concrete.summations._eval_sum_hyper(),0.62446624
sympy.polys.domains.old_polynomialring.GeneralizedPolynomialRing.new(),0.62249774
sympy.integrals.meijerint._meijerint_definite_2(),0.62051547
sympy.series.order.Order._eval_subs(),0.61959916
sympy.ntheory.residue_ntheory._sqrt_mod_prime_power(),0.616205
sympy.matrices.matrices.MatrixBase.table(),0.6111242
sympy.core.add.Add._eval_as_leading_term(),0.60816526
sympy.logic.boolalg.to_cnf(),0.6064801
sympy.logic.boolalg.to_dnf(),0.6064801
sympy.core.expr.Expr.is_constant(),0.60514325
sympy.geometry.ellipse.Ellipse.__contains__(),0.6042333
sympy.combinatorics.tensor_can.tensor_gens(),0.60390913
sympy.core.function.nfloat(),0.6037877
sympy.simplify.hyperexpand.build_hypergeometric_formula(),0.6034821
sympy.polys.numberfields._minpoly_op_algebraic_element(),0.60253024
sympy.benchmarks.bench_meijerint.E(),0.6013765
sympy.polys.polyroots.roots(),0.6010715
sympy.integrals.meijerint._guess_expansion(),0.60094553
sympy.vector.operators.divergence(),0.59673256
sympy.combinatorics.perm_groups.PermutationGroup.subgroup_search(),0.5958687
sympy.simplify.sqrtdenest._denester(),0.5937179
sympy.simplify.simplify.clear_coefficients(),0.5929332
sympy.logic.boolalg.to_nnf(),0.59276223
sympy.polys.ring_series.rs_pow(),0.5884416
sympy.concrete.summations.Sum.euler_maclaurin(),0.585906
sympy.integrals.transforms.MellinTransform._collapse_extra(),0.58438873
sympy.combinatorics.permutations.Permutation.transpositions(),0.58420616
sympy.physics.wigner.clebsch_gordan(),0.5833895
sympy.stats.error_prop.variance_prop(),0.58205193
sympy.utilities.timeutils.__do_timings(),0.58161515
sympy.concrete.delta.deltasummation(),0.5799357
sympy.functions.elementary.exponential.log._eval_simplify(),0.5778498
sympy.simplify.radsimp.radsimp(),0.57527775
sympy.simplify.trigsimp.exptrigsimp(),0.5743765
sympy.core.expr.Expr.equals(),0.57336557
sympy.series.formal._compute_formula(),0.5711578
sympy.core.mul.Mul._eval_nseries(),0.57011086
sympy.physics.secondquant.simplify_index_permutations(),0.5691522
sympy.ntheory.residue_ntheory.sqrt_mod_iter(),0.5688934
sympy.tensor.tensor.perm2tensor(),0.5669528
sympy.utilities.codegen.codegen(),0.5647641
sympy.integrals.meijerint._meijerint_definite_4(),0.5619342
sympy.simplify.fu.hyper_as_trig(),0.5597987
sympy.simplify.hyperexpand.Formula.__init__(),0.5584575
sympy.core.function.Derivative.__new__(),0.5574187
sympy.physics.units.dimensions.DimensionSystem.print_dim_base(),0.5548405
sympy.functions.combinatorial.factorials.CombinatorialFunction._eval_simplify(),0.5543606
sympy.logic.boolalg.distribute_or_over_and(),0.55271035
sympy.logic.boolalg.is_nnf(),0.55002916
sympy.polys.domains.old_polynomialring.PolynomialRingBase._sdm_to_dics(),0.54872346
sympy.polys.numberfields._minpoly_cos(),0.54833823
sympy.core.evalf.evalf_add(),0.54699486
sympy.integrals.transforms._simplifyconds(),0.5469687
sympy.physics.mechanics.functions._smart_subs(),0.5456319
sympy.simplify.radsimp.fraction(),0.5456318
sympy.simplify.hyperexpand.try_polynomial(),0.5447702
sympy.geometry.polygon.Polygon.sides(),0.5443697
sympy.printing.codeprinter.CodePrinter.doprint(),0.543988
sympy.tensor.tensor.TensMul.split(),0.54224443
sympy.integrals.transforms._laplace_transform(),0.5414047
sympy.physics.secondquant.wicks(),0.53872496
sympy.polys.polyclasses.DMP.exquo(),0.53834707
sympy.functions.special.hyper.meijerg._diff_wrt_parameter(),0.5364382
sympy.ntheory.residue_ntheory.nthroot_mod(),0.5354223
sympy.solvers.solveset._invert_real(),0.5347498
sympy.plotting.experimental_lambdify.Lambdifier.__init__(),0.5313942
sympy.assumptions.refine.refine_Pow(),0.53066385
sympy.combinatorics.tensor_can.dummy_sgs(),0.52990675
sympy.polys.euclidtools.dmp_prs_resultant(),0.5294818
sympy.simplify.epathtools.EPath.select(),0.5293896
sympy.integrals.transforms._simplify(),0.5287704
sympy.core.exprtools.factor_terms(),0.52861327
sympy.integrals.integrals.Integral.doit(),0.52840614
sympy.printing.pretty.pretty_symbology.xobj(),0.52837175
sympy.core.expr.Expr.extract_branch_factor(),0.52734333
sympy.integrals.meijerint._has(),0.52681726
sympy.concrete.products.Product.reverse_order(),0.5257383
sympy.holonomic.holonomic.HolonomicFunction.to_expr(),0.5242182
sympy.simplify.epathtools.epath(),0.5235079
sympy.printing.glsl.glsl_code(),0.52264905
sympy.polys.agca.modules.SubModule.intersect(),0.52235126
sympy.integrals.meijerint._mytype(),0.5214208
sympy.simplify.radsimp.collect(),0.5208824
sympy.assumptions.refine.refine(),0.5175571
sympy.integrals.meijerint._meijerint_definite_3(),0.51662827
sympy.polys.ring_series.rs_newton(),0.5165265
sympy.matrices.matrices.MatrixEigen.eigenvects(),0.5148772
sympy.concrete.guess.guess(),0.5143217
sympy.simplify.radsimp.rcollect(),0.51330227
sympy.simplify.epathtools.EPath.apply(),0.5118458
sympy.matrices.matrices.MatrixBase.exp(),0.5115082
sympy.core.exprtools.factor_nc(),0.51100373
sympy.printing.rcode.RCodePrinter._print_Assignment(),0.5107236
sympy.physics.units.unitsystem.UnitSystem.print_unit_base(),0.5098823
sympy.ntheory.residue_ntheory._sqrt_mod1(),0.5097121
sympy.combinatorics.tensor_can._min_dummies(),0.50965893
sympy.combinatorics.perm_groups.PermutationGroup.lower_central_series(),0.50569034
sympy.integrals.transforms._noconds_(),0.50569034
sympy.polys.polyclasses.DMF.quo(),0.50569034
sympy.holonomic.holonomic.HolonomicFunction.to_meijerg(),0.5053169
sympy.tensor.tensor.TensAdd.__call__(),0.50523454
sympy.polys.ring_series._giant_steps(),0.50472856
sympy.simplify.hyperexpand._meijergexpand(),0.504424
sympy.printing.rust.rust_code(),0.5043235
sympy.printing.codeprinter.CodePrinter._print_Assignment(),0.50399625
sympy.utilities.codegen.make_routine(),0.50350267
sympy.integrals.manualintegrate.substitution_rule(),0.50240296
sympy.core.evalf.evalf_mul(),0.5012316
sympy.printing.ccode.ccode(),0.49896073
sympy.combinatorics.perm_groups.PermutationGroup.derived_series(),0.4979512
sympy.integrals.manualintegrate._parts_rule(),0.49784273
sympy.core.basic.Basic.replace(),0.4970853
sympy.printing.pretty.stringpict.stringPict.parens(),0.4969648
sympy.simplify.sqrtdenest._sqrtdenest_rec(),0.49670395
sympy.simplify.sqrtdenest.sqrtdenest(),0.4957062
sympy.utilities.codegen.RustCodeGen.routine(),0.4954479
sympy.functions.special.zeta_functions.lerchphi._eval_expand_func(),0.4952371
sympy.simplify.sqrtdenest.sqrt_biquadratic_denest(),0.49413797
sympy.integrals.transforms._inverse_mellin_transform(),0.4940357
sympy.simplify.powsimp.powdenest(),0.49337992
sympy.solvers.ode._helper_simplify(),0.49313256
sympy.series.formal._compute_fps(),0.49115714
sympy.simplify.simplify.signsimp(),0.4910163
sympy.utilities.codegen.JuliaCodeGen.routine(),0.49085978
sympy.logic.boolalg.Not.to_nnf(),0.48990992
sympy.physics.wigner.gaunt(),0.48858804
sympy.simplify.simplify.besselsimp(),0.48857617
sympy.ntheory.residue_ntheory._nthroot_mod1(),0.48659086
sympy.solvers.solveset._handle_zero_dimensional(),0.48424366
sympy.polys.compatibility.IPolys.dmp_resultant(),0.48405942
sympy.functions.elementary.complexes.Abs.eval(),0.48270744
sympy.simplify.hyperexpand.apply_operators(),0.4826679
sympy.printing.mathml.MathMLPrinter._print_Mul(),0.48181304
