Method,Suspiciousness
sympy.printing.latex.LatexPrinter._print_Function(),1.0
sympy.physics.vector.printing.VectorLatexPrinter._print_Function(),0.92246574
sympy.printing.latex.latex(),0.7922223
sympy.integrals.rubi.utility_function.InverseTrigQ(),0.5722398
sympy.solvers.solveset._invert_real(),0.48261032
sympy.functions.elementary.trigonometric.cot.eval(),0.4008735
sympy.integrals.manualintegrate.integral_steps(),0.39134955
sympy.functions.elementary.trigonometric.cos.eval(),0.39134714
sympy.integrals.manualintegrate.eval_trigsubstitution(),0.38625005
sympy.functions.elementary.trigonometric.tan.eval(),0.37424895
sympy.integrals.rubi.rules.inverse_trig.inverse_trig(),0.35655084
sympy.integrals.manualintegrate._parts_rule(),0.3163487
sympy.functions.elementary.trigonometric.sin.eval(),0.31140605
sympy.physics.mechanics.lagrange.LagrangesMethod.rhs(),0.29366794
sympy.simplify.fu.trig_split(),0.29129753
sympy.interactive.printing._init_ipython_printing(),0.2794089
sympy.interactive.printing.init_printing(),0.2785403
sympy.printing.mathml.MathMLPresentationPrinter.mathml_tag(),0.27060562
sympy.printing.mathml.MathMLContentPrinter.mathml_tag(),0.26638705
sympy.core.evalf._create_evalf_table(),0.26315075
sympy.vector.coordsysrect.CoordSys3D.__new__(),0.2595329
sympy.combinatorics.coset_table.CosetTable.compress(),0.24535118
sympy.integrals.risch.DifferentialExtension.__init__(),0.2401141
sympy.matrices.matrices.MatrixBase.pinv(),0.2395706
sympy.combinatorics.perm_groups._stabilizer(),0.2381871
sympy.integrals.rubi.utility_function.RealQ(),0.2372159
sympy.combinatorics.permutations._merge(),0.23651834
sympy.simplify.fu.hyper_as_trig(),0.23589146
sympy.printing.latex.LatexPrinter._print_RootSum(),0.23321688
sympy.physics.quantum.tensorproduct.TensorProduct._latex(),0.23158781
sympy.combinatorics.coset_table.CosetTable.coincidence_c(),0.23132218
sympy.series.formal.fps(),0.23131795
sympy.physics.vector.printing.vlatex(),0.22988032
sympy.printing.latex.LatexPrinter._print_ComplexRootOf(),0.22930725
sympy.solvers.solvers._solve(),0.22811848
sympy.physics.quantum.operator.Operator._print_contents_latex(),0.22595946
sympy.integrals.rubi.utility_function.DeactivateTrig(),0.22590646
sympy.combinatorics.coset_table.CosetTable.scan_c(),0.225655
sympy.interactive.session.init_session(),0.22264668
sympy.integrals.manualintegrate.inverse_trig_rule(),0.22014621
sympy.combinatorics.coset_table.CosetTable.scan_check(),0.22012141
sympy.printing.latex.LatexPrinter._hprint_Function(),0.21773502
sympy.functions.elementary.trigonometric.asec.eval(),0.21516813
sympy.combinatorics.coset_table.CosetTable.coincidence(),0.21485782
sympy.vector.coordsysrect.CoordSys3D._set_inv_trans_equations(),0.2145796
sympy.printing.tableform.TableForm.__init__(),0.21442191
sympy.printing.latex.LatexPrinter._print_Poly(),0.21290797
sympy.printing.latex.LatexPrinter.__init__(),0.21256502
sympy.combinatorics.coset_table.CosetTable.standardize(),0.21246232
sympy.core.function.expand(),0.21205962
sympy.functions.elementary.trigonometric.cos._eval_rewrite_as_sqrt(),0.21199818
sympy.printing.latex.LatexPrinter._print_Subs(),0.21185489
sympy.combinatorics.coset_table.CosetTable.scan_and_fill_c(),0.21174668
sympy.parsing.latex._parse_latex_antlr.convert_func(),0.21152192
sympy.combinatorics.coset_table.CosetTable.scan_and_fill(),0.2109678
sympy.simplify.fu.TR10i(),0.20982543
sympy.printing.preview.preview(),0.2075539
sympy.combinatorics.coset_table.coset_enumeration_r(),0.20717815
sympy.physics.quantum.gate.CGate._latex(),0.20437574
sympy.matrices.matrices.MatrixBase.inv_mod(),0.2042332
sympy.combinatorics.coset_table.CosetTable.scan(),0.20404746
sympy.simplify.simplify.inversecombine(),0.20401888
sympy.simplify.trigsimp._futrig(),0.20391768
sympy.physics.quantum.innerproduct.InnerProduct._latex(),0.20370212
sympy.physics.vector.frame.ReferenceFrame.__init__(),0.20278403
sympy.integrals.rubi.utility_function.FunctionOfTrigOfLinearQ(),0.20270966
sympy.series.formal.rational_algorithm(),0.20194563
sympy.integrals.rubi.utility_function.AlgebraicTrigFunctionQ(),0.20034383
sympy.integrals.integrals.Integral._eval_integral(),0.19918424
sympy.integrals.rubi.utility_function.FunctionOfTrig(),0.19894613
sympy.integrals.rubi.utility_function.TrigReduce(),0.1987125
sympy.simplify.trigsimp.exptrigsimp(),0.19715531
sympy.physics.quantum.spin.WignerD._latex(),0.19689256
sympy.functions.elementary.trigonometric.acos.eval(),0.19676252
sympy.integrals.transforms._rewrite_gamma(),0.19664909
sympy.stats.crv_types.Arcsin(),0.19483007
sympy.printing.latex.LatexPrinter._print_PolynomialRingBase(),0.19440457
sympy.polys.polyroots.roots_cubic(),0.19386049
sympy.combinatorics.coset_table.CosetTable.__init__(),0.19335185
sympy.integrals.meijerint._guess_expansion(),0.19304407
sympy.combinatorics.fp_groups.descendant_subgroups(),0.19272245
sympy.functions.elementary.trigonometric.sin._eval_expand_trig(),0.19244382
sympy.integrals.rubi.utility_function.TrigHyperbolicFreeQ(),0.1922376
sympy.matrices.matrices.MatrixBase.table(),0.19210865
