Method,Suspiciousness
sympy.polys.galoistools.gf_sqf_list(),1.0
sympy.polys.polytools.Poly.sqf_list(),0.960057
sympy.polys.sqfreetools.dmp_sqf_list_include(),0.9435894
sympy.polys.polytools.Poly.sqf_list_include(),0.9395178
sympy.polys.polytools.sqf_list(),0.92882484
sympy.polys.sqfreetools.dup_sqf_list_include(),0.9196231
sympy.polys.galoistools.gf_factor(),0.8746958
sympy.integrals.risch.splitfactor_sqf(),0.81799847
sympy.polys.polyclasses.DMP.sqf_list(),0.7896841
sympy.polys.polyclasses.DMP.sqf_list_include(),0.7896841
sympy.integrals.rationaltools.ratint_logpart(),0.7731947
sympy.polys.compatibility.IPolys.dup_sqf_list(),0.7651118
sympy.polys.compatibility.IPolys.dup_sqf_list_include(),0.7651118
sympy.polys.compatibility.IPolys.dmp_sqf_list(),0.7630353
sympy.polys.compatibility.IPolys.dmp_sqf_list_include(),0.7630353
sympy.polys.compatibility.IPolys.dup_gf_sqf_list(),0.76096994
sympy.polys.factortools.dmp_zz_factor(),0.7597062
sympy.polys.sqfreetools.dup_gf_sqf_list(),0.75927025
sympy.polys.compatibility.IPolys.dmp_gf_sqf_list(),0.75891584
sympy.polys.polytools.sqf(),0.7457183
sympy.polys.factortools.dmp_ext_factor(),0.7422915
sympy.polys.sqfreetools.dmp_sqf_list(),0.74140733
sympy.polys.galoistools.gf_sqf_part(),0.7411028
sympy.solvers.diophantine.diophantine.sqf_normal(),0.73369175
sympy.polys.galoistools.gf_factor_sqf(),0.72390467
sympy.polys.compatibility.IPolys.gf_sqf_list(),0.7187876
sympy.polys.sqfreetools.dup_sqf_list(),0.7172794
sympy.polys.factortools.dup_ext_factor(),0.70434195
sympy.polys.polytools.Poly.intervals(),0.68865067
sympy.polys.factortools.dup_zz_factor(),0.6562119
sympy.polys.rootisolation.dup_isolate_all_roots(),0.6533645
sympy.integrals.rubi.utility_function.FactorSquareFreeList(),0.64681107
sympy.solvers.diophantine.diophantine._diop_ternary_quadratic_normal(),0.6408398
sympy.polys.rings.PolyElement.sqf_list(),0.63276994
sympy.polys.compatibility.IPolys.dup_zz_factor_sqf(),0.6267545
sympy.polys.factortools.dup_zz_factor_sqf(),0.6188722
sympy.polys.compatibility.IPolys.gf_factor_sqf(),0.6178422
sympy.polys.polytools.Poly.sqf_part(),0.6106174
sympy.polys.sqfreetools.dmp_sqf_part(),0.6072313
sympy.polys.polytools.Poly.is_sqf(),0.6067414
sympy.polys.polytools.sqf_part(),0.6020441
sympy.polys.sqfreetools.dup_sqf_part(),0.59949684
sympy.polys.polytools.Poly.sqf_norm(),0.5970235
sympy.polys.polytools.intervals(),0.59464663
sympy.polys.polytools.sqf_norm(),0.59209204
sympy.polys.galoistools.gf_sqf_p(),0.5915672
sympy.polys.polytools._generic_factor_list(),0.5883668
sympy.polys.rootisolation.dup_isolate_real_roots(),0.58781326
sympy.polys.rootoftools.ComplexRootOf._get_reals(),0.5747309
sympy.polys.rootoftools.ComplexRootOf._get_complexes(),0.57102776
sympy.polys.polytools._sorted_factors(),0.5673749
sympy.polys.sqfreetools.dmp_sqf_norm(),0.56525296
sympy.polys.factortools.dup_cyclotomic_p(),0.56127167
sympy.ntheory.factor_.multiplicity_in_factorial(),0.5582027
sympy.polys.sqfreetools.dup_sqf_p(),0.5543344
sympy.polys.galoistools.gf_berlekamp(),0.553719
sympy.polys.sqfreetools.dmp_sqf_p(),0.55313253
sympy.polys.polytools.refine_root(),0.54915494
sympy.integrals.risch.residue_reduce(),0.5451167
sympy.utilities.enumerative.factoring_visitor(),0.5422585
sympy.polys.rootoftools.ComplexRootOf._get_reals_sqf(),0.53172296
sympy.polys.rootoftools.ComplexRootOf._get_complexes_sqf(),0.53172296
sympy.polys.sqfreetools.dup_sqf_norm(),0.53030264
sympy.polys.polytools.Poly.refine_root(),0.5294061
sympy.integrals.risch.integer_powers(),0.52817184
sympy.polys.polyclasses.DMP.intervals(),0.5203116
sympy.calculus.util.lcim(),0.5159541
sympy.integrals.rde.weak_normalizer(),0.51324916
sympy.polys.factortools.dup_zz_zassenhaus(),0.5126755
sympy.polys.polyroots.roots(),0.5097316
sympy.polys.partfrac.apart_list_full_decomposition(),0.49107555
sympy.core.exprtools.factor_terms(),0.48902437
sympy.integrals.rubi.utility_function.FactorSquareFree(),0.48893616
sympy.polys.rootisolation.dup_isolate_all_roots_sqf(),0.48473418
sympy.polys.polytools._generic_factor(),0.48064902
sympy.ntheory.factor_.factorrat(),0.48012128
sympy.utilities.enumerative.multiset_partitions_taocp(),0.47723675
sympy.polys.benchmarks.bench_galoispolys.timeit_gathen_poly_f10_zassenhaus(),0.47637483
sympy.polys.benchmarks.bench_galoispolys.timeit_gathen_poly_f10_shoup(),0.47637483
sympy.polys.benchmarks.bench_galoispolys.timeit_gathen_poly_f20_zassenhaus(),0.47637483
sympy.polys.benchmarks.bench_galoispolys.timeit_gathen_poly_f20_shoup(),0.47637483
sympy.polys.benchmarks.bench_galoispolys.timeit_shoup_poly_F10_zassenhaus(),0.47637483
sympy.polys.benchmarks.bench_galoispolys.timeit_shoup_poly_F10_shoup(),0.47637483
sympy.polys.benchmarks.bench_galoispolys.timeit_shoup_poly_F20_zassenhaus(),0.47637483
sympy.polys.benchmarks.bench_galoispolys.timeit_shoup_poly_F20_shoup(),0.47637483
sympy.polys.factortools.dmp_zz_wang(),0.47620934
sympy.polys.sqfreetools.dmp_gf_sqf_list(),0.4760782
sympy.integrals.rubi.utility_function.FindTrigFactor(),0.4706923
sympy.polys.compatibility.IPolys.dup_sqf_p(),0.4701046
sympy.polys.rings.PolyElement.sqf_norm(),0.4701046
sympy.polys.rings.PolyElement.sqf_part(),0.4701046
sympy.polys.compatibility.IPolys.dmp_sqf_p(),0.468804
sympy.polys.compatibility.IPolys.dup_sqf_part(),0.46622428
sympy.polys.compatibility.IPolys.dmp_sqf_part(),0.46494505
sympy.polys.compatibility.IPolys.gf_sqf_p(),0.46494505
sympy.polys.polyclasses.DMP.is_sqf(),0.46494505
sympy.polys.compatibility.IPolys.dup_sqf_norm(),0.4636728
sympy.polys.compatibility.IPolys.dup_gf_sqf_part(),0.4636728
sympy.polys.compatibility.IPolys.dmp_gf_sqf_part(),0.4636728
sympy.polys.compatibility.IPolys.dmp_sqf_norm(),0.4624075
sympy.polys.polyclasses.DMP.sqf_part(),0.4624075
sympy.polys.compatibility.IPolys.gf_sqf_part(),0.45989752
sympy.polys.polyclasses.DMP.sqf_norm(),0.4586527
sympy.polys.rootisolation._isolate_zero(),0.4561832
