Method,Suspiciousness
sympy.matrices.sparse.MutableSparseMatrix.col_join(),1.0
sympy.matrices.common.MatrixShaping.col_insert(),0.9968535
sympy.matrices.common.MatrixShaping.row_insert(),0.9950891
sympy.polys.agca.homomorphisms.ModuleHomomorphism.restrict_domain(),0.98440474
sympy.polys.agca.homomorphisms.ModuleHomomorphism.quotient_codomain(),0.98319316
sympy.polys.agca.homomorphisms.ModuleHomomorphism.restrict_codomain(),0.96987885
sympy.polys.agca.homomorphisms.ModuleHomomorphism.quotient_domain(),0.96987885
sympy.matrices.matrices.MatrixBase.pinv_solve(),0.9593848
sympy.matrices.sparse.MutableSparseMatrix.row_join(),0.9432841
sympy.matrices.normalforms.smith_normal_form(),0.93667996
sympy.polys.subresultants_qq_zz.subresultants_vv(),0.9071093
sympy.matrices.matrices.MatrixBase.LUdecomposition_Simple(),0.89850664
sympy.matrices.common.MatrixShaping.col(),0.8881393
sympy.solvers.solveset.linear_eq_to_matrix(),0.8497963
sympy.matrices.common.MatrixOperations.permute(),0.8362801
sympy.simplify.hyperexpand.Formula._compute_basis(),0.8189611
sympy.physics.quantum.matrixutils._sympy_tensor_product(),0.8152237
sympy.matrices.common.MatrixShaping.row(),0.8076768
sympy.matrices.common.MatrixSpecial.diag(),0.78736407
sympy.matrices.common.MatrixShaping.extract(),0.7842954
sympy.matrices.matrices.MatrixBase.LUdecomposition(),0.7765663
sympy.matrices.matrices.MatrixBase._handle_creation_inputs(),0.7750986
sympy.polys.agca.homomorphisms.MatrixHomomorphism._quotient_codomain(),0.7647356
sympy.matrices.common.MatrixSpecial.jordan_block(),0.76147515
sympy.matrices.densearith.mulmatmat(),0.7525605
sympy.matrices.matrices.MatrixBase.dot(),0.7471984
sympy.matrices.matrices.MatrixBase.gauss_jordan_solve(),0.74653655
sympy.matrices.dense.DenseMatrix._eval_matrix_mul(),0.7460535
sympy.matrices.dense.MutableDenseMatrix.col_del(),0.74064463
sympy.matrices.matrices.MatrixBase.QRdecomposition(),0.73917294
sympy.matrices.sparse.SparseMatrix._eval_col_insert(),0.7390248
sympy.matrices.sparse.SparseMatrix._eval_row_insert(),0.734594
sympy.matrices.sparse.MutableSparseMatrix.col_swap(),0.73149323
sympy.solvers.solvers.solve_linear_system_LU(),0.72407013
sympy.polys.agca.homomorphisms.MatrixHomomorphism._restrict_codomain(),0.7194869
sympy.polys.agca.homomorphisms.MatrixHomomorphism._quotient_domain(),0.7183035
sympy.polys.agca.homomorphisms.MatrixHomomorphism._restrict_domain(),0.7171242
sympy.matrices.common.MatrixSpecial.eye(),0.71340895
sympy.holonomic.linearsolver.NewMatrix.col_join(),0.7085943
sympy.integrals.prde.prde_no_cancel_b_small(),0.7078925
sympy.matrices.sparse.SparseMatrix._eval_extract(),0.7057129
sympy.matrices.sparse.SparseMatrix.__new__(),0.7041518
sympy.polys.subresultants_qq_zz.subresultants_vv_2(),0.70370036
sympy.matrices.matrices.MatrixBase._setitem(),0.6994161
sympy.matrices.dense.ones(),0.6990416
sympy.polys.subresultants_qq_zz.final_touches(),0.6978585
sympy.matrices.dense.zeros(),0.6971612
sympy.matrices.expressions.matexpr.MatrixExpr.__getitem__(),0.6969557
sympy.matrices.common.MatrixShaping.col_join(),0.6927842
sympy.matrices.dense.MutableDenseMatrix.col_swap(),0.6919169
sympy.matrices.matrices.MatrixBase.table(),0.6901327
sympy.ntheory.factor_.smoothness_p(),0.68830514
sympy.solvers.solvers.solve_linear_system(),0.68469816
sympy.integrals.prde.param_rischDE(),0.6842853
sympy.matrices.dense.MutableDenseMatrix.zip_row_op(),0.683413
sympy.matrices.matrices.MatrixReductions.rref(),0.68263835
sympy.matrices.dense.MutableDenseMatrix.row_del(),0.68118244
sympy.matrices.dense.MutableDenseMatrix.row_op(),0.6809399
sympy.matrices.matrices.MatrixReductions._permute_complexity_right(),0.6794299
sympy.matrices.dense.DenseMatrix.__getitem__(),0.67850953
sympy.matrices.sparse.MutableSparseMatrix.row_op(),0.67848366
sympy.matrices.common.MatrixProperties.is_square(),0.67550504
sympy.matrices.common.MatrixShaping.row_join(),0.6721439
