Statement,Suspiciousness
sympy.tensor.array.dense_ndim_array#9,1.0
sympy.testing.runtests#2256,0.99
sympy.testing.runtests#2255,0.98
sympy.tensor.array.__init__#229,0.97
sympy.testing.runtests#2264,0.96
sympy.tensor.array.arrayop#11,0.95
sympy.tensor.array.expressions.__init__#172,0.94
sympy.tensor.array.expressions.__init__#173,0.93
sympy.tensor.array.expressions.conv_array_to_matrix#23,0.92
sympy.tensor.array.sparse_ndim_array#6,0.91
sympy.testing.runtests#2232,0.9
sympy.tensor.array.expressions.arrayexpr_derivatives#14,0.89
sympy.testing.runtests#2164,0.88
sympy.tensor.array.__init__#237,0.87
sympy.tensor.array.expressions.array_expressions#27,0.86
sympy.testing.runtests#1285,0.85
sympy.tensor.toperators#6,0.84
sympy.testing.runtests#1282,0.83
sympy.tensor.array.arrayop#240,0.82
sympy.testing.runtests#1292,0.81
sympy.tensor.array.arrayop#51,0.8
sympy.tensor.array.dense_ndim_array#8,0.79
sympy.tensor.array.arrayop#12,0.78
sympy.tensor.array.expressions.array_expressions#28,0.77
sympy.testing.runtests#1277,0.76
sympy.testing.runtests#2359,0.75
sympy.tensor.array.arrayop#10,0.74
sympy.tensor.array.mutable_ndim_array#1,0.73
sympy.functions.special.bessel#8,0.72
sympy.tensor.array.sparse_ndim_array#138,0.71
sympy.tensor.array.sparse_ndim_array#104,0.7
sympy.tensor.array.__init__#239,0.69
sympy.sets.sets#76,0.68
sympy.__init__#457,0.67
sympy.testing.runtests#2363,0.66
sympy.__init__#220,0.65
sympy.functions.special.bessel#9,0.64
sympy.functions.elementary.trigonometric#2850,0.63
sympy.tensor.array.expressions.array_expressions#1614,0.62
sympy.functions.special.bessel#3,0.61
sympy.__init__#459,0.6
sympy.functions.special.bessel#6,0.59
sympy.tensor.array.__init__#230,0.58
sympy.tensor.toperators#241,0.57
sympy.functions.elementary.hyperbolic#1347,0.56
sympy.tensor.array.expressions.__init__#157,0.55
sympy.functions.special.bessel#4,0.54
sympy.functions.elementary.trigonometric#2859,0.53
sympy.functions.special.bessel#66,0.52
sympy.tensor.functions#18,0.51
sympy.tensor.array.arrayop#58,0.5
sympy.ntheory.generate#792,0.49
sympy.printing.python#3,0.48
sympy.printing.pycode#454,0.47
sympy.solvers.ode.single#852,0.46
sympy.functions.special.bessel#62,0.45
sympy.printing.python#2,0.44
sympy.sets.sets#759,0.43
sympy.tensor.tensor#2348,0.42
sympy.sets.sets#756,0.41
sympy.matrices.expressions.applyfunc#140,0.4
sympy.tensor.array.arrayop#75,0.39
sympy.sets.sets#755,0.38
sympy.matrices.expressions.matexpr#524,0.37
sympy.sets.sets#751,0.36
sympy.tensor.array.expressions.arrayexpr_derivatives#183,0.35
sympy.printing.python#7,0.34
sympy.printing.python#4,0.33
sympy.tensor.array.expressions.conv_array_to_matrix#566,0.32
sympy.sets.sets#88,0.31
sympy.tensor.array.expressions.array_expressions#1451,0.3
sympy.tensor.array.expressions.__init__#176,0.29
sympy.sets.sets#70,0.28
sympy.tensor.array.expressions.__init__#178,0.27
sympy.tensor.array.expressions.array_expressions#404,0.26
sympy.functions.elementary.hyperbolic#1356,0.25
sympy.matrices.expressions.matexpr#444,0.24
sympy.matrices.expressions.matexpr#535,0.23
sympy.matrices.expressions.hadamard#112,0.22
sympy.functions.elementary.trigonometric#1538,0.21
sympy.geometry.curve#340,0.2
sympy.functions.special.bessel#53,0.19
sympy.polys.numberfields.modules#770,0.18
sympy.functions.special.bessel#52,0.17
sympy.tensor.array.arrayop#238,0.16
sympy.tensor.array.arrayop#239,0.15
sympy.functions.special.bessel#57,0.14
sympy.printing.pycode#396,0.13
sympy.sets.fancysets#1109,0.12
sympy.polys.euclidtools#861,0.11
sympy.polys.densetools#1223,0.1
sympy.tensor.array.arrayop#165,0.09
sympy.sets.sets#767,0.08
sympy.tensor.array.ndim_array#315,0.07
sympy.testing.runtests#2266,0.06
sympy.sets.ordinals#82,0.05
sympy.matrices.expressions.applyfunc#138,0.04
sympy.matrices.matrices#467,0.03
sympy.tensor.array.expressions.conv_array_to_matrix#21,0.02
sympy.sets.ordinals#83,0.01
