Statement,Suspiciousness
sympy.polys.euclidtools#869,1.0
sympy.crypto.crypto#1581,0.99
sympy.polys.polyclasses#1621,0.98
sympy.polys.euclidtools#871,0.97
sympy.polys.euclidtools#882,0.96
sympy.polys.domains.modularinteger#205,0.95
sympy.polys.domains.modularinteger#203,0.94
sympy.core.expr#2199,0.93
sympy.core.expr#2196,0.92
sympy.core.numbers#598,0.91
sympy.assumptions.handlers.sets#38,0.9
sympy.core.expr#2056,0.89
sympy.core.expr#2059,0.88
sympy.core.expr#2058,0.87
sympy.core.expr#2055,0.86
sympy.polys.compatibility#1023,0.85
sympy.printing.rust#339,0.84
sympy.core.power#1075,0.83
sympy.combinatorics.perm_groups#575,0.82
sympy.core.numbers#1636,0.81
sympy.core.numbers#1638,0.8
sympy.ntheory.partitions_#76,0.79
sympy.core.expr#3323,0.78
sympy.ntheory.partitions_#64,0.77
sympy.core.expr#3326,0.76
sympy.core.expr#3325,0.75
sympy.core.expr#2193,0.74
sympy.core.expr#3328,0.73
sympy.core.mod#28,0.72
sympy.core.numbers#1651,0.71
sympy.integrals.risch#303,0.7
sympy.core.expr#3333,0.69
sympy.polys.compatibility#1048,0.68
sympy.solvers.solvers#3009,0.67
sympy.polys.domains.domain#335,0.66
sympy.core.__init__#16,0.65
sympy.core.numbers#1649,0.64
sympy.core.expr#3336,0.63
bin.coverage_doctest#443,0.62
sympy.core.mod#41,0.61
sympy.printing.pretty.pretty#8,0.6
sympy.core.expr#2023,0.59
sympy.polys.factortools#960,0.58
sympy.core.mod#44,0.57
sympy.polys.factortools#993,0.56
sympy.simplify.hyperexpand#566,0.55
sympy.core.expr#3385,0.54
sympy.core.expr#2027,0.53
sympy.core.mod#39,0.52
sympy.simplify.hyperexpand#548,0.51
sympy.core.mod#31,0.5
sympy.simplify.hyperexpand#769,0.49
sympy.polys.polyclasses#1513,0.48
sympy.polys.polyclasses#1511,0.47
sympy.core.mod#59,0.46
sympy.core.mod#60,0.45
sympy.polys.polyclasses#1508,0.44
sympy.core.mod#58,0.43
sympy.polys.polyclasses#1542,0.42
sympy.core.mod#81,0.41
sympy.polys.polyclasses#1540,0.4
sympy.polys.domains.modularinteger#199,0.39
sympy.polys.domains.modularinteger#184,0.38
sympy.ntheory.residue_ntheory#585,0.37
sympy.polys.compatibility#800,0.36
sympy.utilities.lambdify#76,0.35
sympy.core.mod#97,0.34
sympy.ntheory.partitions_#74,0.33
sympy.utilities.lambdify#415,0.32
sympy.core.mod#76,0.31
sympy.polys.constructor#23,0.3
sympy.core.mod#90,0.29
sympy.polys.polyclasses#1537,0.28
sympy.functions.elementary.miscellaneous#496,0.27
sympy.polys.constructor#17,0.26
sympy.polys.galoistools#113,0.25
sympy.polys.constructor#60,0.24
sympy.polys.constructor#62,0.23
sympy.polys.domains.finitefield#35,0.22
sympy.polys.constructor#52,0.21
sympy.polys.domains.modularinteger#191,0.2
sympy.core.expr#3249,0.19
sympy.simplify.radsimp#783,0.18
sympy.polys.polytools#6933,0.17
sympy.core.expr#3255,0.16
sympy.simplify.fu#1110,0.15
sympy.core.expr#3251,0.14
sympy.core.expr#3257,0.13
sympy.core.expr#3253,0.12
sympy.simplify.combsimp#135,0.11
sympy.printing.rust#79,0.1
sympy.core.expr#3268,0.09
sympy.polys.polyutils#262,0.08
sympy.core.expr#3265,0.07
sympy.core.expr#3264,0.06
sympy.core.expr#3263,0.05
sympy.core.exprtools#248,0.04
sympy.core.expr#3273,0.03
sympy.polys.densebasic#1090,0.02
sympy.polys.densebasic#1037,0.01
