Statement,Suspiciousness
sympy.physics.quantum.qft#127,1.0
sympy.testing.runtests#2257,0.99
sympy.combinatorics.tensor_can#805,0.98
sympy.matrices.eigen#967,0.97
sympy.testing.runtests#2260,0.96
sympy.matrices.eigen#958,0.95
sympy.testing.runtests#2266,0.94
sympy.utilities.iterables#1405,0.93
sympy.utilities.iterables#1396,0.92
sympy.combinatorics.permutations#897,0.91
sympy.testing.runtests#2234,0.9
sympy.testing.runtests#2265,0.89
sympy.polys.compatibility#209,0.88
sympy.testing.runtests#2164,0.87
sympy.testing.runtests#2165,0.86
sympy.utilities.iterables#2120,0.85
sympy.utilities.iterables#2121,0.84
sympy.combinatorics.permutations#878,0.83
sympy.utilities.iterables#2124,0.82
sympy.utilities.iterables#2116,0.81
sympy.polys.multivariate_resultants#307,0.8
sympy.integrals.rubi.rules.special_functions#856,0.79
sympy.combinatorics.tensor_can#1114,0.78
sympy.integrals.rubi.rules.special_functions#852,0.77
sympy.integrals.rubi.rules.special_functions#1116,0.76
sympy.utilities.iterables#2119,0.75
sympy.testing.runtests#1306,0.74
sympy.testing.runtests#1303,0.73
sympy.testing.runtests#1301,0.72
sympy.matrices.sparse#322,0.71
sympy.matrices.sparse#323,0.7
sympy.testing.runtests#1291,0.69
sympy.testing.runtests#1286,0.68
sympy.testing.runtests#1294,0.67
sympy.utilities.iterables#2063,0.66
sympy.tensor.index_methods#44,0.65
sympy.stats.drv_types#595,0.64
sympy.testing.runtests#2360,0.63
sympy.matrices.expressions.permutation#240,0.62
sympy.testing.runtests#2364,0.61
sympy.utilities.iterables#1842,0.6
sympy.tensor.array.dense_ndim_array#116,0.59
sympy.printing.repr#93,0.58
sympy.printing.repr#94,0.57
sympy.utilities.iterables#1840,0.56
sympy.utilities.iterables#1830,0.55
sympy.solvers.diophantine.diophantine#3248,0.54
sympy.utilities.iterables#1651,0.53
sympy.tensor.array.sparse_ndim_array#127,0.52
sympy.utilities.iterables#1828,0.51
sympy.utilities.iterables#1827,0.5
sympy.utilities.iterables#1837,0.49
sympy.utilities.iterables#1820,0.48
sympy.utilities.iterables#1822,0.47
sympy.utilities.iterables#1821,0.46
sympy.combinatorics.tensor_can#1090,0.45
sympy.tensor.array.array_comprehension#246,0.44
sympy.combinatorics.subsets#422,0.43
sympy.utilities.iterables#1819,0.42
sympy.combinatorics.tensor_can#845,0.41
sympy.tensor.array.ndim_array#367,0.4
sympy.utilities.iterables#1812,0.39
sympy.utilities.iterables#1814,0.38
sympy.utilities.iterables#1809,0.37
sympy.utilities.iterables#1811,0.36
sympy.combinatorics.tensor_can#1003,0.35
sympy.utilities.iterables#1767,0.34
sympy.combinatorics.tensor_can#774,0.33
sympy.combinatorics.tensor_can#1089,0.32
sympy.utilities.iterables#1792,0.31
sympy.utilities.iterables#1802,0.3
sympy.utilities.iterables#1798,0.29
sympy.matrices.expressions.permutation#73,0.28
sympy.physics.quantum.qft#149,0.27
sympy.combinatorics.permutations#899,0.26
sympy.utilities.iterables#1795,0.25
sympy.combinatorics.permutations#880,0.24
sympy.testing.pytest#93,0.23
sympy.testing.pytest#94,0.22
sympy.tensor.array.array_comprehension#43,0.21
sympy.matrices.expressions.permutation#19,0.2
sympy.functions.elementary.trigonometric#1521,0.19
sympy.matrices.expressions.permutation#72,0.18
sympy.stats.crv_types#2876,0.17
sympy.functions.special.bessel#7,0.16
sympy.combinatorics.permutations#963,0.15
sympy.functions.elementary.trigonometric#2852,0.14
sympy.sets.sets#760,0.13
sympy.plotting.pygletplot.plot#427,0.12
sympy.stats.rv#1079,0.11
sympy.plotting.pygletplot.plot#441,0.1
sympy.combinatorics.permutations#950,0.09
sympy.functions.elementary.trigonometric#2855,0.08
sympy.functions.special.bessel#3,0.07
sympy.core.mul#1466,0.06
sympy.combinatorics.permutations#380,0.05
sympy.functions.special.bessel#5,0.04
sympy.functions.elementary.hyperbolic#1348,0.03
sympy.physics.optics.utils#656,0.02
sympy.printing.maple#224,0.01
