Statement,Suspiciousness
sympy.solvers.solvers#2443,1.0
sympy.matrices.common#212,0.99
sympy.matrices.common#211,0.98
sympy.matrices.common#218,0.97
sympy.matrices.common#792,0.96
sympy.matrices.common#210,0.95
sympy.matrices.dense#1328,0.94
sympy.assumptions.ask#977,0.93
sympy.matrices.common#208,0.92
sympy.matrices.matrices#2713,0.91
sympy.utilities.runtests#2101,0.9
sympy.polys.agca.homomorphisms#485,0.89
sympy.utilities.runtests#2104,0.88
sympy.polys.agca.homomorphisms#489,0.87
sympy.utilities.runtests#2102,0.86
sympy.utilities.runtests#2103,0.85
sympy.utilities.runtests#2239,0.84
sympy.matrices.expressions.__init__#8,0.83
sympy.utilities.runtests#2226,0.82
sympy.utilities.runtests#2211,0.81
sympy.utilities.codegen#97,0.8
sympy.utilities.runtests#2210,0.79
sympy.matrices.sparse#319,0.78
sympy.matrices.normalforms#31,0.77
sympy.utilities.runtests#2208,0.76
sympy.matrices.matrices#746,0.75
sympy.solvers.solveset#1115,0.74
sympy.utilities.runtests#2263,0.73
sympy.matrices.matrices#556,0.72
sympy.matrices.matrices#581,0.71
sympy.matrices.matrices#754,0.7
sympy.matrices.matrices#487,0.69
sympy.matrices.matrices#494,0.68
sympy.utilities.runtests#1235,0.67
sympy.solvers.solvers#2158,0.66
sympy.holonomic.linearsolver#79,0.65
sympy.matrices.common#82,0.64
sympy.matrices.common#85,0.63
sympy.matrices.common#84,0.62
sympy.physics.mechanics.lagrange#411,0.61
sympy.matrices.common#86,0.6
sympy.matrices.common#91,0.59
sympy.geometry.point#1273,0.58
sympy.solvers.diophantine#1809,0.57
sympy.physics.quantum.qubit#401,0.56
sympy.matrices.matrices#2032,0.55
sympy.utilities.runtests#2098,0.54
sympy.matrices.matrices#2031,0.53
sympy.physics.quantum.matrixcache#91,0.52
sympy.matrices.common#2198,0.51
sympy.physics.quantum.matrixcache#96,0.5
sympy.physics.quantum.matrixcache#93,0.49
sympy.matrices.matrices#2023,0.48
sympy.physics.quantum.matrixcache#89,0.47
sympy.physics.quantum.matrixcache#88,0.46
sympy.matrices.common#2190,0.45
sympy.matrices.common#2191,0.44
sympy.physics.quantum.matrixcache#102,0.43
sympy.matrices.common#2210,0.42
sympy.matrices.common#2214,0.41
sympy.physics.optics.gaussopt#387,0.4
sympy.utilities.iterables#82,0.39
sympy.utilities.iterables#80,0.38
sympy.physics.quantum.matrixcache#97,0.37
sympy.utilities.iterables#74,0.36
sympy.utilities.iterables#76,0.35
sympy.polys.polymatrix#86,0.34
sympy.utilities.iterables#67,0.33
sympy.matrices.dense#409,0.32
sympy.utilities.iterables#72,0.31
sympy.matrices.common#2159,0.3
sympy.utilities.iterables#58,0.29
sympy.matrices.sparse#958,0.28
sympy.solvers.solvers#2441,0.27
sympy.matrices.common#2225,0.26
sympy.matrices.sparse#781,0.25
sympy.holonomic.linearsolver#44,0.24
sympy.matrices.common#768,0.23
sympy.matrices.common#885,0.22
sympy.matrices.dense#95,0.21
sympy.vector.coordsysrect#9,0.2
sympy.physics.quantum.gate#32,0.19
sympy.matrices.dense#97,0.18
sympy.matrices.expressions.matadd#86,0.17
sympy.matrices.common#736,0.16
sympy.matrices.common#2171,0.15
sympy.physics.mechanics.models#8,0.14
sympy.matrices.matrices#1863,0.13
sympy.solvers.solveset#1132,0.12
sympy.matrices.common#2166,0.11
sympy.matrices.matrices#3705,0.1
sympy.matrices.common#2162,0.09
sympy.matrices.common#559,0.08
sympy.assumptions.ask#1002,0.07
sympy.matrices.common#2186,0.06
sympy.physics.vector.dyadic#422,0.05
sympy.matrices.common#2178,0.04
sympy.vector.coordsysrect#102,0.03
sympy.matrices.common#1269,0.02
sympy.matrices.common#2200,0.01
