Statement,Suspiciousness
sympy.integrals.rubi.rules.inverse_hyperbolic#2627,1.0
sympy.integrals.rubi.rules.miscellaneous_algebraic#2731,0.99
sympy.integrals.rubi.rules.miscellaneous_algebraic#2771,0.98
sympy.integrals.rubi.rules.miscellaneous_integration#958,0.97
sympy.testing.runtests#2296,0.96
sympy.integrals.rubi.rules.inverse_hyperbolic#2295,0.95
sympy.integrals.rubi.rules.inverse_hyperbolic#2247,0.94
sympy.integrals.rubi.rules.inverse_hyperbolic#2401,0.93
sympy.integrals.rubi.rules.inverse_hyperbolic#2397,0.92
sympy.testing.runtests#2188,0.91
sympy.core.numbers#1911,0.9
sympy.integrals.rubi.rules.inverse_hyperbolic#2891,0.89
sympy.core.numbers#1916,0.88
sympy.core.numbers#1915,0.87
sympy.integrals.rubi.rules.inverse_hyperbolic#2377,0.86
sympy.core.numbers#1919,0.85
sympy.core.numbers#1914,0.84
sympy.integrals.rubi.rules.inverse_hyperbolic#2579,0.83
sympy.integrals.rubi.rules.inverse_hyperbolic#2499,0.82
sympy.core.numbers#1921,0.81
sympy.core.numbers#1925,0.8
sympy.integrals.rubi.rules.inverse_hyperbolic#2647,0.79
sympy.core.numbers#1950,0.78
sympy.integrals.rubi.rules.inverse_hyperbolic#2623,0.77
sympy.core.numbers#1949,0.76
sympy.core.numbers#1947,0.75
sympy.integrals.rubi.rules.inverse_hyperbolic#2599,0.74
sympy.integrals.rubi.rules.inverse_trig#2394,0.73
sympy.integrals.rubi.rules.inverse_trig#2398,0.72
sympy.printing.__init__#5,0.71
sympy.stats.crv_types#326,0.7
sympy.integrals.rubi.rules.trinomial_products#2694,0.69
sympy.integrals.rubi.rules.trinomial_products#2528,0.68
sympy.integrals.rubi.rules.trinomial_products#2532,0.67
sympy.integrals.rubi.rules.trinomial_products#2536,0.66
sympy.printing.str#265,0.65
sympy.printing.str#294,0.64
sympy.integrals.rubi.rules.trinomial_products#2548,0.63
sympy.integrals.rubi.rules.trinomial_products#2564,0.62
sympy.printing.str#276,0.61
sympy.integrals.rubi.rules.miscellaneous_algebraic#2647,0.6
sympy.printing.str#279,0.59
sympy.integrals.rubi.rules.quadratic_products#1933,0.58
sympy.printing.str#291,0.57
sympy.integrals.rubi.rules.miscellaneous_integration#992,0.56
sympy.integrals.rubi.rules.miscellaneous_integration#974,0.55
sympy.integrals.rubi.rules.miscellaneous_integration#978,0.54
sympy.printing.str#287,0.53
sympy.integrals.rubi.rules.miscellaneous_integration#984,0.52
sympy.printing.str#301,0.51
sympy.printing.str#335,0.5
sympy.printing.str#338,0.49
sympy.integrals.rubi.rules.miscellaneous_algebraic#2201,0.48
sympy.integrals.rubi.rules.trinomial_products#2459,0.47
sympy.integrals.rubi.rules.trinomial_products#2464,0.46
sympy.integrals.rubi.rules.inverse_hyperbolic#2353,0.45
sympy.printing.str#278,0.44
sympy.printing.str#342,0.43
sympy.printing.str#344,0.42
sympy.printing.str#355,0.41
sympy.integrals.rubi.rules.sine#5591,0.4
sympy.printing.str#360,0.39
sympy.printing.str#341,0.38
sympy.testing.runtests#1308,0.37
sympy.solvers.ode.ode#4544,0.36
sympy.printing.str#361,0.35
sympy.printing.str#275,0.34
sympy.integrals.rubi.rules.miscellaneous_trig#2268,0.33
sympy.testing.runtests#1313,0.32
sympy.integrals.rubi.rules.inverse_hyperbolic#2867,0.31
sympy.integrals.rubi.rules.trinomial_products#3172,0.3
sympy.integrals.rubi.rules.trinomial_products#3184,0.29
sympy.integrals.rubi.rules.trinomial_products#3152,0.28
sympy.integrals.rubi.rules.trinomial_products#3156,0.27
sympy.integrals.rubi.rules.quadratic_products#3547,0.26
sympy.printing.str#734,0.25
sympy.printing.str#733,0.24
sympy.printing.str#737,0.23
sympy.functions.combinatorial.numbers#692,0.22
sympy.printing.str#730,0.21
sympy.integrals.rubi.rules.quadratic_products#2901,0.2
sympy.printing.str#721,0.19
sympy.integrals.rubi.rules.trinomial_products#1519,0.18
sympy.integrals.rubi.rules.tangent#2085,0.17
sympy.integrals.rubi.rules.tangent#2089,0.16
sympy.printing.str#726,0.15
sympy.printing.str#725,0.14
sympy.solvers.ode.ode#5220,0.13
sympy.core.power#362,0.12
sympy.core.add#375,0.11
sympy.core.mul#2079,0.1
sympy.integrals.rubi.rules.inverse_trig#3832,0.09
sympy.solvers.ode.ode#5212,0.08
sympy.core.mul#2073,0.07
sympy.integrals.rubi.rules.trinomial_products#1933,0.06
sympy.integrals.rubi.rules.trinomial_products#1929,0.05
sympy.core.mul#2083,0.04
sympy.integrals.rubi.rules.binomial_products#3026,0.03
sympy.core.mul#2080,0.02
sympy.integrals.rubi.rules.sine#4847,0.01
