Statement,Suspiciousness
sympy.polys.monomials#149,1.0
sympy.polys.monomials#147,0.99
sympy.polys.monomials#25,0.98
sympy.simplify.simplify#1174,0.97
sympy.polys.benchmarks.bench_groebnertools#11,0.96
sympy.vector.coordsysrect#88,0.95
sympy.testing.runtests#2294,0.94
sympy.testing.runtests#2246,0.93
sympy.testing.runtests#2187,0.92
sympy.stats.joint_rv_types#823,0.91
sympy.testing.runtests#2188,0.9
sympy.stats.joint_rv_types#827,0.89
sympy.vector.coordsysrect#345,0.88
sympy.parsing.autolev.test-examples.ruletest3#9,0.87
sympy.core.power#593,0.86
sympy.polys.monomials#146,0.85
sympy.polys.monomials#150,0.84
sympy.polys.monomials#152,0.83
sympy.polys.monomials#151,0.82
sympy.polys.monomials#28,0.81
sympy.polys.monomials#111,0.8
sympy.testing.runtests#2186,0.79
sympy.polys.monomials#140,0.78
sympy.core.power#594,0.77
sympy.polys.monomials#141,0.76
sympy.polys.monomials#143,0.75
sympy.polys.multivariate_resultants#169,0.74
sympy.polys.monomials#144,0.73
sympy.polys.monomials#130,0.72
sympy.polys.multivariate_resultants#166,0.71
sympy.polys.monomials#136,0.7
sympy.simplify.simplify#1171,0.69
sympy.polys.monomials#138,0.68
sympy.functions.special.beta_functions#278,0.67
sympy.polys.monomials#137,0.66
sympy.vector.coordsysrect#390,0.65
sympy.polys.ring_series#47,0.64
sympy.vector.coordsysrect#389,0.63
sympy.stats.joint_rv_types#902,0.62
sympy.polys.monomials#125,0.61
sympy.polys.monomials#127,0.6
sympy.vector.coordsysrect#392,0.59
sympy.geometry.line#1876,0.58
sympy.polys.monomials#123,0.57
sympy.polys.monomials#122,0.56
sympy.geometry.polygon#423,0.55
sympy.polys.monomials#114,0.54
sympy.combinatorics.pc_groups#209,0.53
sympy.polys.monomials#128,0.52
sympy.polys.monomials#132,0.51
sympy.polys.monomials#116,0.5
sympy.polys.monomials#112,0.49
sympy.functions.special.beta_functions#205,0.48
sympy.polys.monomials#118,0.47
sympy.polys.monomials#117,0.46
sympy.parsing.autolev.test-examples.ruletest2#6,0.45
sympy.functions.elementary.piecewise#1170,0.44
sympy.external.pythonmpq#334,0.43
sympy.polys.monomials#104,0.42
sympy.calculus.util#1037,0.41
sympy.polys.monomials#107,0.4
sympy.core.expr#497,0.39
sympy.core.expr#457,0.38
sympy.polys.monomials#103,0.37
sympy.polys.monomials#101,0.36
sympy.core.mul#342,0.35
sympy.core.expr#466,0.34
sympy.core.mul#335,0.33
sympy.core.mul#338,0.32
sympy.core.mul#334,0.31
sympy.core.mul#416,0.3
sympy.core.mul#412,0.29
sympy.polys.benchmarks.bench_groebnertools#8,0.28
sympy.core.mul#414,0.27
sympy.core.mul#408,0.26
sympy.plotting.pygletplot.util#136,0.25
sympy.core.mul#415,0.24
sympy.core.mul#440,0.23
sympy.core.mul#439,0.22
sympy.polys.monomials#31,0.21
sympy.plotting.pygletplot.plot_interval#105,0.2
sympy.plotting.pygletplot.plot_interval#168,0.19
sympy.core.mul#429,0.18
sympy.parsing.autolev._listener_autolev_antlr#1849,0.17
sympy.polys.monomials#352,0.16
sympy.core.mul#423,0.15
sympy.polys.distributedmodules#330,0.14
sympy.vector.coordsysrect#386,0.13
sympy.polys.monomials#95,0.12
sympy.core.operations#81,0.11
sympy.polys.monomials#92,0.1
sympy.polys.multivariate_resultants#310,0.09
sympy.core.trace#37,0.08
sympy.functions.elementary.trigonometric#300,0.07
sympy.polys.monomials#90,0.06
sympy.functions.elementary.trigonometric#295,0.05
sympy.polys.monomials#89,0.04
sympy.plotting.pygletplot.util#160,0.03
sympy.testing.runtests#1308,0.02
sympy.testing.runtests#1307,0.01
