Statement,Suspiciousness
sympy.vector.basisdependent#320,1.0
sympy.diffgeom.diffgeom#1282,0.99
sympy.vector.operators#156,0.98
sympy.vector.operators#235,0.97
sympy.vector.point#16,0.96
sympy.vector.__init__#7,0.95
sympy.vector.point#37,0.94
sympy.vector.point#38,0.93
isympy#39,0.92
sympy.vector.point#34,0.91
sympy.vector.point#36,0.9
sympy.physics.vector.printing#9,0.89
sympy.vector.point#43,0.88
sympy.vector.point#28,0.87
sympy.vector.operators#5,0.86
sympy.physics.vector.dyadic#3,0.85
sympy.vector.basisdependent#238,0.84
sympy.__init__#81,0.83
sympy.vector.basisdependent#237,0.82
sympy.vector.operators#161,0.81
sympy.vector.basisdependent#236,0.8
sympy.diffgeom.diffgeom#1463,0.79
sympy.vector.basisdependent#254,0.78
sympy.vector.basisdependent#255,0.77
sympy.vector.basisdependent#252,0.76
sympy.vector.basisdependent#253,0.75
sympy.diffgeom.diffgeom#563,0.74
sympy.diffgeom.diffgeom#394,0.73
sympy.vector.basisdependent#251,0.72
sympy.vector.basisdependent#289,0.71
sympy.vector.functions#158,0.7
sympy.diffgeom.diffgeom#1004,0.69
sympy.vector.basisdependent#286,0.68
sympy.diffgeom.diffgeom#1286,0.67
sympy.vector.vector#217,0.66
sympy.diffgeom.diffgeom#596,0.65
sympy.physics.vector.frame#5,0.64
sympy.vector.basisdependent#282,0.63
sympy.vector.basisdependent#265,0.62
sympy.vector.basisdependent#261,0.61
sympy.vector.basisdependent#278,0.6
sympy.printing.pretty.pretty#605,0.59
sympy.vector.basisdependent#273,0.58
sympy.printing.pretty.pretty#619,0.57
sympy.vector.scalar#37,0.56
sympy.vector.scalar#32,0.55
sympy.vector.scalar#34,0.54
sympy.printing.pretty.pretty#507,0.53
sympy.printing.pretty.pretty#506,0.52
sympy.vector.scalar#39,0.51
sympy.vector.vector#258,0.5
sympy.vector.functions#157,0.49
sympy.vector.scalar#4,0.48
sympy.vector.scalar#19,0.47
sympy.physics.quantum.qubit#17,0.46
sympy.physics.quantum.tensorproduct#8,0.45
sympy.vector.scalar#22,0.44
sympy.vector.scalar#20,0.43
sympy.vector.scalar#29,0.42
sympy.physics.quantum.boson#118,0.41
sympy.vector.vector#355,0.4
sympy.vector.vector#363,0.39
sympy.vector.vector#358,0.38
sympy.physics.quantum.operator#15,0.37
sympy.vector.vector#372,0.36
sympy.vector.vector#357,0.35
sympy.vector.vector#365,0.34
sympy.physics.quantum.commutator#6,0.33
sympy.vector.vector#322,0.32
sympy.vector.vector#341,0.31
sympy.physics.quantum.density#7,0.3
sympy.physics.quantum.cg#12,0.29
sympy.vector.vector#320,0.28
sympy.vector.vector#339,0.27
sympy.vector.vector#334,0.26
sympy.vector.vector#336,0.25
sympy.vector.vector#245,0.24
sympy.vector.vector#354,0.23
sympy.vector.vector#351,0.22
sympy.vector.functions#415,0.21
sympy.vector.coordsysrect#17,0.2
sympy.printing.pretty.pretty_symbology#563,0.19
sympy.vector.vector#345,0.18
sympy.vector.vector#414,0.17
sympy.vector.vector#347,0.16
sympy.diffgeom.diffgeom#1575,0.15
sympy.matrices.dense#1078,0.14
sympy.vector.operators#312,0.13
sympy.vector.vector#259,0.12
sympy.vector.vector#261,0.11
sympy.vector.functions#387,0.1
sympy.utilities.runtests#2105,0.09
sympy.vector.point#3,0.08
sympy.utilities.runtests#2104,0.07
sympy.utilities.runtests#2103,0.06
sympy.vector.deloperator#3,0.05
sympy.physics.vector.point#3,0.04
sympy.utilities.runtests#2165,0.03
sympy.physics.vector.functions#7,0.02
sympy.utilities.runtests#231,0.01
