Statement,Suspiciousness
sympy.matrices.__init__#25,1.0
sympy.matrices.__init__#55,0.99
sympy.matrices.expressions.__init__#8,0.98
sympy.stats.stochastic_process_types#79,0.97
sympy.matrices.expressions.__init__#32,0.96
sympy.testing.runtests#2272,0.95
sympy.__init__#420,0.94
sympy.testing.runtests#2288,0.93
sympy.parsing.autolev.test-examples.ruletest5#32,0.92
sympy.core.mul#1426,0.91
sympy.matrices.expressions.__init__#4,0.9
sympy.testing.runtests#2164,0.89
sympy.testing.runtests#2224,0.88
sympy.__init__#419,0.87
sympy.core.exprtools#94,0.86
sympy.parsing.autolev.test-examples.ruletest5#16,0.85
sympy.core.exprtools#88,0.84
sympy.parsing.autolev.test-examples.ruletest5#21,0.83
sympy.core.exprtools#93,0.82
sympy.testing.runtests#1292,0.81
sympy.testing.runtests#2273,0.8
sympy.testing.runtests#1286,0.79
sympy.testing.runtests#1291,0.78
sympy.codegen.ast#431,0.77
sympy.matrices.__init__#27,0.76
sympy.__init__#189,0.75
sympy.parsing.autolev.test-examples.ruletest7#18,0.74
sympy.core.exprtools#131,0.73
sympy.testing.runtests#2301,0.72
sympy.core.add#604,0.71
sympy.matrices.__init__#57,0.7
sympy.matrices.expressions.blockmatrix#350,0.69
sympy.matrices.expressions.blockmatrix#28,0.68
sympy.core.add#700,0.67
sympy.codegen.ast#552,0.66
sympy.core.operations#70,0.65
sympy.core.add#665,0.64
sympy.core.add#556,0.63
sympy.matrices.expressions.blockmatrix#275,0.62
sympy.matrices.expressions.blockmatrix#273,0.61
sympy.testing.runtests#2325,0.6
sympy.core.exprtools#195,0.59
sympy.core.exprtools#174,0.58
sympy.matrices.inverse#5,0.57
sympy.simplify.cse_main#703,0.56
sympy.matrices.expressions.matadd#114,0.55
sympy.stats.stochastic_process_types#731,0.54
sympy.core.add#579,0.53
sympy.physics.quantum.matrixcache#91,0.52
sympy.physics.quantum.matrixcache#90,0.51
sympy.core.add#773,0.5
sympy.core.mul#1461,0.49
sympy.physics.quantum.matrixcache#95,0.48
sympy.core.mul#1439,0.47
sympy.physics.quantum.matrixcache#98,0.46
sympy.core.mul#1448,0.45
sympy.physics.quantum.matrixcache#94,0.44
sympy.physics.quantum.matrixcache#88,0.43
sympy.core.mul#1443,0.42
sympy.core.mul#1449,0.41
sympy.stats.stochastic_process_types#248,0.4
sympy.core.mul#1437,0.39
sympy.core.mul#1450,0.38
sympy.stats.stochastic_process_types#85,0.37
sympy.core.numbers#1710,0.36
sympy.physics.optics.gaussopt#386,0.35
sympy.core.expr#2585,0.34
sympy.core.expr#2587,0.33
sympy.core.numbers#1707,0.32
sympy.core.expr#2591,0.31
sympy.solvers.diophantine.diophantine#2128,0.3
sympy.core.expr#3799,0.29
sympy.solvers.diophantine.diophantine#2118,0.28
sympy.core.numbers#717,0.27
sympy.core.numbers#724,0.26
sympy.core.numbers#2417,0.25
sympy.__init__#417,0.24
sympy.matrices.sparse#679,0.23
sympy.core.add#1119,0.22
sympy.core.exprtools#119,0.21
sympy.matrices.dense#294,0.2
sympy.matrices.immutable#18,0.19
sympy.physics.quantum.identitysearch#152,0.18
sympy.core.exprtools#114,0.17
sympy.polys.polymatrix#89,0.16
sympy.__init__#184,0.15
sympy.core.exprtools#113,0.14
sympy.matrices.expressions.diagonal#18,0.13
sympy.core.exprtools#129,0.12
sympy.matrices.expressions.matexpr#415,0.11
sympy.core.exprtools#122,0.1
sympy.core.exprtools#121,0.09
sympy.codegen.ast#427,0.08
sympy.matrices.expressions.hadamard#5,0.07
sympy.core.logic#170,0.06
sympy.core.exprtools#130,0.05
sympy.core.basic#683,0.04
sympy.core.exprtools#110,0.03
sympy.utilities.codegen#706,0.02
sympy.core.add#405,0.01
