Statement,Suspiciousness
sympy.printing.latex#1915,1.0
sympy.testing.runtests#2271,0.99
sympy.testing.runtests#2270,0.98
sympy.testing.runtests#2274,0.97
sympy.printing.ccode#398,0.96
sympy.assumptions.cnf#173,0.95
sympy.testing.runtests#2288,0.94
sympy.testing.runtests#2224,0.93
sympy.printing.rcode#232,0.92
sympy.testing.runtests#2165,0.91
sympy.core.function#145,0.9
sympy.printing.latex#2289,0.89
sympy.testing.runtests#1286,0.88
sympy.testing.runtests#1292,0.87
bin.coverage_doctest#624,0.86
sympy.integrals.rubi.utility_function#5110,0.85
sympy.testing.runtests#1295,0.84
sympy.physics.secondquant#1951,0.83
sympy.integrals.rubi.utility_function#4770,0.82
sympy.functions.special.hyper#463,0.81
sympy.testing.runtests#1297,0.8
sympy.testing.runtests#2301,0.79
sympy.testing.runtests#2325,0.78
sympy.integrals.rubi.utility_function#3745,0.77
sympy.core.basic#509,0.76
sympy.testing.runtests#1294,0.75
sympy.core.basic#503,0.74
sympy.parsing.autolev._listener_autolev_antlr#1039,0.73
sympy.codegen.ast#182,0.72
sympy.printing.rust#437,0.71
sympy.parsing.autolev._listener_autolev_antlr#1766,0.7
sympy.core.basic#2024,0.69
sympy.printing.codeprinter#296,0.68
sympy.core.operations#240,0.67
sympy.parsing.autolev._listener_autolev_antlr#2027,0.66
sympy.parsing.autolev._listener_autolev_antlr#738,0.65
sympy.core.containers#103,0.64
sympy.simplify.simplify#554,0.63
sympy.codegen.ast#249,0.62
sympy.printing.printer#268,0.61
sympy.core.basic#2008,0.6
sympy.codegen.ast#204,0.59
sympy.parsing.autolev._listener_autolev_antlr#693,0.58
sympy.core.basic#2007,0.57
sympy.parsing.autolev._listener_autolev_antlr#691,0.56
sympy.parsing.autolev._listener_autolev_antlr#654,0.55
sympy.core.basic#2017,0.54
sympy.core.basic#2011,0.53
sympy.core.basic#2012,0.52
sympy.parsing.autolev._listener_autolev_antlr#970,0.51
sympy.core.basic#2023,0.5
sympy.parsing.autolev._listener_autolev_antlr#821,0.49
sympy.functions.elementary.trigonometric#1521,0.48
sympy.parsing.autolev._listener_autolev_antlr#846,0.47
sympy.simplify.radsimp#209,0.46
sympy.simplify.simplify#2074,0.45
sympy.functions.elementary.trigonometric#2852,0.44
sympy.printing.rust#340,0.43
sympy.sets.sets#75,0.42
sympy.solvers.inequalities#238,0.41
sympy.functions.special.bessel#9,0.4
sympy.core.expr#3415,0.39
sympy.codegen.array_utils#1422,0.38
sympy.physics.quantum.cg#506,0.37
sympy.core.symbol#767,0.36
sympy.core.__init__#8,0.35
sympy.testing.runtests#2250,0.34
sympy.functions.special.bessel#3,0.33
sympy.simplify.trigsimp#1047,0.32
sympy.integrals.manualintegrate#1201,0.31
sympy.functions.elementary.hyperbolic#1348,0.3
sympy.simplify.powsimp#117,0.29
sympy.functions.special.bessel#5,0.28
sympy.core.exprtools#1420,0.27
sympy.functions.special.bessel#66,0.26
sympy.logic.boolalg#1757,0.25
sympy.integrals.manualintegrate#1200,0.24
sympy.printing.python#3,0.23
sympy.integrals.rationaltools#82,0.22
sympy.physics.mechanics.functions#618,0.21
sympy.printing.latex#247,0.2
sympy.sets.sets#72,0.19
sympy.printing.python#4,0.18
sympy.utilities.decorator#31,0.17
sympy.sets.sets#70,0.16
sympy.sets.sets#88,0.15
sympy.assumptions.handlers.sets#305,0.14
sympy.sets.ordinals#79,0.13
sympy.physics.quantum.cg#560,0.12
sympy.sets.ordinals#78,0.11
sympy.polys.polyutils#313,0.1
sympy.functions.special.bessel#56,0.09
sympy.printing.cxxcode#97,0.08
sympy.physics.quantum.cg#534,0.07
sympy.sets.fancysets#1100,0.06
sympy.integrals.meijerint#580,0.05
sympy.simplify.gammasimp#419,0.04
sympy.matrices.expressions.blockmatrix#177,0.03
sympy.codegen.ast#987,0.02
sympy.polys.rootisolation#465,0.01
