Statement,Suspiciousness
sympy.categories.baseclasses#762,1.0
sympy.utilities.runtests#2141,0.99
sympy.categories.baseclasses#566,0.98
sympy.utilities.runtests#2139,0.97
sympy.printing.pretty.pretty#1905,0.96
sympy.calculus.util#247,0.95
sympy.sets.setexpr#4,0.94
sympy.utilities.runtests#2244,0.93
sympy.solvers.solveset#35,0.92
sympy.solvers.inequalities#10,0.91
sympy.utilities.runtests#2299,0.9
sympy.utilities.runtests#2298,0.89
sympy.stats.crv#433,0.88
sympy.sets.handlers.union#1,0.87
sympy.utilities.runtests#2300,0.86
sympy.simplify.simplify#177,0.85
sympy.utilities.runtests#1272,0.84
sympy.sets.sets#1446,0.83
sympy.printing.pretty.pretty_symbology#498,0.82
sympy.utilities.runtests#2245,0.81
sympy.utilities.runtests#1277,0.8
sympy.sets.handlers.functions#8,0.79
sympy.calculus.singularities#372,0.78
sympy.sets.sets#1355,0.77
sympy.sets.sets#504,0.76
sympy.series.sequences#1032,0.75
sympy.sets.sets#1984,0.74
sympy.categories.baseclasses#5,0.73
sympy.sets.sets#1356,0.72
sympy.calculus.util#283,0.71
sympy.sets.sets#1348,0.7
sympy.sets.sets#2017,0.69
sympy.categories.diagram_drawing#352,0.68
sympy.sets.sets#1362,0.67
sympy.physics.optics.utils#170,0.66
sympy.solvers.solveset#82,0.65
sympy.printing.pretty.pretty_symbology#509,0.64
sympy.solvers.solveset#81,0.63
sympy.solvers.solveset#87,0.62
sympy.integrals.intpoly#1137,0.61
sympy.solvers.solveset#91,0.6
sympy.sets.fancysets#1051,0.59
sympy.printing.pretty.pretty#1890,0.58
sympy.series.gruntz#214,0.57
sympy.sets.fancysets#1046,0.56
sympy.concrete.expr_with_limits#348,0.55
sympy.sets.fancysets#1048,0.54
sympy.sets.sets#961,0.53
sympy.polys.domains.domain#242,0.52
sympy.stats.rv#24,0.51
sympy.solvers.inequalities#642,0.5
sympy.sets.fancysets#1213,0.49
sympy.multipledispatch.dispatcher#161,0.48
sympy.categories.baseclasses#618,0.47
sympy.sets.fancysets#1181,0.46
sympy.categories.baseclasses#697,0.45
sympy.sets.sets#1976,0.44
sympy.sets.fancysets#1184,0.43
sympy.physics.quantum.matrixutils#161,0.42
sympy.sets.fancysets#1190,0.41
sympy.series.gruntz#213,0.4
sympy.sets.fancysets#1173,0.39
sympy.sets.fancysets#1174,0.38
sympy.calculus.util#239,0.37
sympy.sets.fancysets#1130,0.36
sympy.core.basic#1685,0.35
sympy.utilities.iterables#509,0.34
sympy.solvers.solveset#1776,0.33
sympy.multipledispatch.utils#10,0.32
sympy.multipledispatch.utils#17,0.31
sympy.geometry.polygon#732,0.3
sympy.sets.conditionset#130,0.29
sympy.utilities.iterables#450,0.28
sympy.multipledispatch.utils#16,0.27
sympy.sets.handlers.union#31,0.26
sympy.sets.handlers.intersection#412,0.25
sympy.core.numbers#721,0.24
sympy.multipledispatch.utils#11,0.23
sympy.sets.handlers.intersection#329,0.22
sympy.core.basic#1690,0.21
sympy.logic.boolalg#149,0.2
sympy.geometry.line#2164,0.19
sympy.core.basic#1703,0.18
sympy.solvers.ode#226,0.17
sympy.calculus.util#1556,0.16
sympy.core.basic#1792,0.15
sympy.simplify.powsimp#362,0.14
sympy.core.basic#1697,0.13
sympy.core.expr#2591,0.12
sympy.core.basic#1782,0.11
sympy.core.function#1929,0.1
sympy.core.expr#2518,0.09
sympy.solvers.solvers#3411,0.08
sympy.core.function#1909,0.07
sympy.concrete.expr_with_intlimits#272,0.06
sympy.concrete.expr_with_intlimits#270,0.05
sympy.sets.sets#2030,0.04
sympy.utilities.iterables#580,0.03
sympy.utilities.iterables#583,0.02
sympy.utilities.iterables#588,0.01
