Statement,Suspiciousness
sympy.conftest#50,1.000000000000
sympy.printing.str#91,1.000000000000
sympy.printing.str#92,1.000000000000
sympy.core._print_helpers#23,0.707106781187
sympy.core._print_helpers#24,0.707106781187
sympy.printing.printer#251,0.707106781187
sympy.printing.printer#252,0.707106781187
sympy.printing.printer#255,0.707106781187
sympy.printing.printer#258,0.707106781187
sympy.printing.printer#260,0.707106781187
sympy.printing.printer#261,0.707106781187
sympy.printing.printer#263,0.707106781187
sympy.printing.printer#264,0.707106781187
sympy.printing.printer#266,0.707106781187
sympy.printing.printer#273,0.707106781187
sympy.printing.printer#291,0.707106781187
sympy.printing.printer#301,0.707106781187
sympy.printing.printer#302,0.707106781187
sympy.printing.printer#306,0.707106781187
sympy.printing.printer#314,0.707106781187
sympy.printing.printer#315,0.707106781187
sympy.printing.printer#317,0.707106781187
sympy.printing.printer#321,0.707106781187
sympy.printing.printer#326,0.707106781187
sympy.printing.printer#327,0.707106781187
sympy.printing.printer#328,0.707106781187
sympy.printing.printer#329,0.707106781187
sympy.printing.printer#333,0.707106781187
sympy.printing.printer#373,0.707106781187
sympy.printing.str#891,0.707106781187
sympy.printing.str#892,0.707106781187
sympy.printing.str#894,0.707106781187
sympy.__init__#15,0.213200716356
sympy.__init__#16,0.213200716356
sympy.__init__#18,0.213200716356
sympy.__init__#21,0.213200716356
sympy.__init__#22,0.213200716356
sympy.__init__#27,0.213200716356
sympy.__init__#29,0.213200716356
sympy.__init__#31,0.213200716356
sympy.__init__#40,0.213200716356
sympy.__init__#42,0.213200716356
sympy.__init__#43,0.213200716356
sympy.__init__#44,0.213200716356
sympy.__init__#45,0.213200716356
sympy.__init__#49,0.213200716356
sympy.__init__#51,0.213200716356
sympy.__init__#65,0.213200716356
sympy.__init__#69,0.213200716356
sympy.__init__#72,0.213200716356
sympy.__init__#105,0.213200716356
sympy.__init__#109,0.213200716356
sympy.__init__#133,0.213200716356
sympy.__init__#149,0.213200716356
sympy.__init__#151,0.213200716356
sympy.__init__#155,0.213200716356
sympy.__init__#162,0.213200716356
sympy.__init__#168,0.213200716356
sympy.__init__#180,0.213200716356
sympy.__init__#195,0.213200716356
sympy.__init__#201,0.213200716356
sympy.__init__#208,0.213200716356
sympy.__init__#218,0.213200716356
sympy.__init__#224,0.213200716356
sympy.__init__#226,0.213200716356
sympy.__init__#232,0.213200716356
sympy.__init__#234,0.213200716356
sympy.__init__#243,0.213200716356
sympy.__init__#251,0.213200716356
sympy.__init__#252,0.213200716356
sympy.__init__#254,0.213200716356
sympy.__init__#259,0.213200716356
sympy.__init__#261,0.213200716356
sympy.__init__#515,0.213200716356
sympy.algebras.__init__#1,0.213200716356
sympy.algebras.__init__#3,0.213200716356
sympy.algebras.quaternion#4,0.213200716356
sympy.algebras.quaternion#5,0.213200716356
sympy.algebras.quaternion#6,0.213200716356
sympy.algebras.quaternion#7,0.213200716356
sympy.algebras.quaternion#8,0.213200716356
sympy.algebras.quaternion#9,0.213200716356
sympy.algebras.quaternion#10,0.213200716356
sympy.algebras.quaternion#11,0.213200716356
sympy.algebras.quaternion#14,0.213200716356
sympy.algebras.quaternion#40,0.213200716356
sympy.algebras.quaternion#42,0.213200716356
sympy.algebras.quaternion#44,0.213200716356
sympy.algebras.quaternion#61,0.213200716356
sympy.algebras.quaternion#62,0.213200716356
sympy.algebras.quaternion#65,0.213200716356
sympy.algebras.quaternion#66,0.213200716356
sympy.algebras.quaternion#69,0.213200716356
sympy.algebras.quaternion#70,0.213200716356
sympy.algebras.quaternion#73,0.213200716356
sympy.algebras.quaternion#74,0.213200716356
sympy.algebras.quaternion#77,0.213200716356
sympy.algebras.quaternion#78,0.213200716356
sympy.algebras.quaternion#81,0.213200716356
sympy.algebras.quaternion#82,0.213200716356
sympy.algebras.quaternion#120,0.213200716356
sympy.algebras.quaternion#121,0.213200716356
sympy.algebras.quaternion#164,0.213200716356
sympy.algebras.quaternion#167,0.213200716356
sympy.algebras.quaternion#170,0.213200716356
sympy.algebras.quaternion#173,0.213200716356
sympy.algebras.quaternion#176,0.213200716356
sympy.algebras.quaternion#179,0.213200716356
sympy.algebras.quaternion#182,0.213200716356
sympy.algebras.quaternion#185,0.213200716356
sympy.algebras.quaternion#188,0.213200716356
sympy.algebras.quaternion#191,0.213200716356
sympy.algebras.quaternion#194,0.213200716356
