Statement,Suspiciousness
sympy.testing.runtests#2293,1.0
sympy.testing.runtests#2292,0.99
sympy.testing.runtests#2297,0.98
sympy.physics.units.systems.length_weight_time#25,0.97
sympy.physics.units.systems.si#33,0.96
sympy.physics.units.systems.si#247,0.95
sympy.physics.units.systems.si#373,0.94
sympy.physics.units.systems.length_weight_time#152,0.93
sympy.testing.runtests#2188,0.92
sympy.testing.runtests#2296,0.91
sympy.physics.units.definitions.__init__#231,0.9
sympy.core.numbers#3853,0.89
sympy.physics.units.systems.si#246,0.88
sympy.testing.runtests#2190,0.87
sympy.testing.runtests#1309,0.86
sympy.testing.runtests#2189,0.85
sympy.testing.runtests#1311,0.84
sympy.physics.units.definitions.unit_definitions#191,0.83
sympy.physics.units.prefixes#82,0.82
sympy.physics.units.prefixes#192,0.81
sympy.physics.units.prefixes#86,0.8
sympy.physics.units.prefixes#88,0.79
sympy.physics.units.prefixes#89,0.78
sympy.physics.units.systems.mksa#13,0.77
sympy.physics.units.systems.length_weight_time#12,0.76
sympy.physics.units.systems.si#43,0.75
sympy.testing.runtests#2346,0.74
sympy.physics.units.__init__#306,0.73
sympy.testing.runtests#2347,0.72
sympy.physics.units.dimensions#70,0.71
sympy.core.power#818,0.7
sympy.functions.special.bessel#7,0.69
sympy.testing.runtests#1306,0.68
sympy.functions.special.bessel#4,0.67
sympy.physics.units.definitions.__init__#21,0.66
sympy.testing.runtests#2252,0.65
sympy.sets.fancysets#1110,0.64
sympy.solvers.ode.ode#353,0.63
sympy.functions.special.bessel#6,0.62
sympy.utilities.codegen#1095,0.61
sympy.printing.fortran#736,0.6
sympy.functions.special.bessel#5,0.59
sympy.functions.elementary.hyperbolic#1342,0.58
sympy.combinatorics.free_groups#1303,0.57
sympy.functions.special.bessel#63,0.56
sympy.physics.units.prefixes#26,0.55
sympy.functions.special.bessel#66,0.54
sympy.ntheory.generate#792,0.53
sympy.physics.units.systems.mksa#24,0.52
sympy.physics.units.prefixes#143,0.51
sympy.printing.python#1,0.5
sympy.physics.units.unitsystem#73,0.49
sympy.physics.units.prefixes#123,0.48
sympy.testing.runtests#2254,0.47
sympy.utilities.codegen#1712,0.46
sympy.printing.tensorflow#142,0.45
sympy.testing.runtests#2260,0.44
sympy.functions.elementary.trigonometric#1531,0.43
sympy.functions.elementary.hyperbolic#1357,0.42
sympy.physics.units.systems.mks#8,0.41
sympy.physics.units.util#178,0.4
sympy.functions.special.bessel#58,0.39
sympy.testing.runtests#2258,0.38
sympy.physics.control.control_plots#877,0.37
sympy.physics.units.util#96,0.36
sympy.functions.special.bessel#53,0.35
sympy.functions.elementary.hyperbolic#1354,0.34
sympy.solvers.ode.single#840,0.33
sympy.functions.elementary.hyperbolic#1350,0.32
sympy.codegen.scipy_nodes#45,0.31
sympy.functions.special.bessel#1,0.3
sympy.functions.elementary.trigonometric#1502,0.29
sympy.physics.control.control_plots#955,0.28
sympy.physics.units.quantities#58,0.27
sympy.functions.elementary.trigonometric#1505,0.26
sympy.core.operations#385,0.25
sympy.physics.units.util#210,0.24
sympy.polys.densetools#1261,0.23
sympy.physics.units.systems.cgs#6,0.22
sympy.functions.elementary.hyperbolic#1370,0.21
sympy.functions.elementary.hyperbolic#1371,0.2
sympy.functions.special.bessel#77,0.19
sympy.physics.units.prefixes#139,0.18
sympy.testing.runtests#2279,0.17
sympy.solvers.solvers#233,0.16
sympy.physics.units.util#19,0.15
sympy.functions.special.bessel#9,0.14
sympy.utilities.codegen#1263,0.13
sympy.functions.elementary.trigonometric#1564,0.12
sympy.utilities.codegen#1957,0.11
sympy.testing.runtests#2291,0.1
sympy.ntheory.generate#745,0.09
sympy.utilities.codegen#793,0.08
sympy.functions.special.bessel#23,0.07
sympy.testing.runtests#1795,0.06
sympy.functions.special.bessel#20,0.05
sympy.categories.diagram_drawing#2018,0.04
sympy.physics.units.unitsystem#203,0.03
sympy.physics.units.systems.mksa#44,0.02
sympy.simplify.trigsimp#1170,0.01
