Statement,Suspiciousness
sympy.core.mul#1301,1.0
sympy.integrals.rubi.rules.inverse_hyperbolic#7,0.99
sympy.integrals.rubi.rules.trinomial_products#7,0.98
sympy.integrals.rubi.rules.hyperbolic#7,0.97
sympy.integrals.rubi.rules.tangent#7,0.96
sympy.integrals.rubi.rules.miscellaneous_integration#7,0.95
sympy.core.numbers#1581,0.94
sympy.core.numbers#2735,0.93
sympy.integrals.rubi.rules.exponential#7,0.92
sympy.integrals.rubi.rules.inverse_trig#7,0.91
sympy.integrals.rubi.rules.sine#7,0.9
sympy.core.numbers#2765,0.89
sympy.core.numbers#2754,0.88
sympy.core.mul#1224,0.87
sympy.integrals.rubi.rules.piecewise_linear#7,0.86
sympy.integrals.rubi.rules.secant#7,0.85
sympy.core.numbers#658,0.84
sympy.integrals.rubi.rules.miscellaneous_algebraic#7,0.83
sympy.core.numbers#638,0.82
sympy.integrals.rubi.rules.logarithms#323,0.81
sympy.integrals.rubi.rules.logarithms#7,0.8
sympy.integrals.rubi.rules.integrand_simplification#7,0.79
sympy.integrals.rubi.rules.logarithms#346,0.78
sympy.integrals.rubi.rules.logarithms#302,0.77
sympy.core.numbers#664,0.76
sympy.core.numbers#2221,0.75
sympy.integrals.rubi.rules.logarithms#334,0.74
sympy.integrals.rubi.rules.logarithms#500,0.73
sympy.core.expr#125,0.72
sympy.core.numbers#2239,0.71
sympy.integrals.rubi.rules.logarithms#310,0.7
sympy.core.mul#580,0.69
sympy.integrals.rubi.rules.logarithms#398,0.68
sympy.core.mul#577,0.67
sympy.core.mul#579,0.66
sympy.core.mul#574,0.65
sympy.integrals.rubi.rules.logarithms#326,0.64
sympy.core.mul#581,0.63
sympy.integrals.rubi.rules.logarithms#486,0.62
sympy.integrals.rubi.rules.logarithms#338,0.61
sympy.integrals.rubi.rules.logarithms#342,0.6
sympy.integrals.rubi.rules.logarithms#478,0.59
sympy.core.mul#555,0.58
sympy.integrals.rubi.rules.trinomial_products#16,0.57
sympy.core.mul#569,0.56
sympy.core.mul#556,0.55
sympy.core.mul#557,0.54
sympy.integrals.rubi.rules.tangent#16,0.53
sympy.integrals.rubi.rules.exponential#16,0.52
sympy.core.numbers#2623,0.51
sympy.integrals.rubi.rules.integrand_simplification#17,0.5
sympy.core.numbers#2620,0.49
sympy.integrals.rubi.rules.logarithms#322,0.48
sympy.integrals.rubi.rules.miscellaneous_integration#16,0.47
sympy.core.numbers#2616,0.46
sympy.core.numbers#2635,0.45
sympy.integrals.rubi.rules.inverse_hyperbolic#16,0.44
sympy.core.numbers#2633,0.43
sympy.integrals.rubi.rules.logarithms#16,0.42
sympy.integrals.rubi.rules.miscellaneous_algebraic#16,0.41
sympy.core.mul#314,0.4
sympy.integrals.rubi.rules.logarithms#307,0.39
sympy.core.mul#315,0.38
sympy.integrals.rubi.rules.logarithms#383,0.37
sympy.core.numbers#3773,0.36
sympy.core.numbers#3779,0.35
sympy.core.numbers#3772,0.34
sympy.integrals.rubi.rules.logarithms#347,0.33
sympy.core.numbers#3770,0.32
sympy.core.numbers#3775,0.31
sympy.integrals.rubi.rules.logarithms#343,0.3
sympy.integrals.rubi.rules.miscellaneous_trig#194,0.29
sympy.utilities.runtests#2104,0.28
sympy.integrals.rubi.rules.miscellaneous_trig#190,0.27
sympy.utilities.runtests#2101,0.26
sympy.core.numbers#3777,0.25
sympy.integrals.rubi.rules.miscellaneous_trig#286,0.24
sympy.integrals.rubi.rules.miscellaneous_trig#114,0.23
sympy.physics.quantum.spin#1385,0.22
sympy.utilities.runtests#2211,0.21
sympy.integrals.rubi.rules.miscellaneous_trig#290,0.2
sympy.integrals.rubi.rules.logarithms#399,0.19
sympy.utilities.runtests#2213,0.18
sympy.utilities.runtests#2242,0.17
sympy.integrals.rubi.rules.trinomial_products#3405,0.16
sympy.integrals.rubi.rules.trinomial_products#3235,0.15
sympy.utilities.runtests#2264,0.14
sympy.utilities.runtests#2212,0.13
sympy.utilities.runtests#1236,0.12
sympy.physics.optics.gaussopt#289,0.11
sympy.integrals.rubi.rules.trinomial_products#3035,0.1
sympy.integrals.rubi.rules.trinomial_products#3179,0.09
sympy.utilities.runtests#1239,0.08
sympy.integrals.rubi.rules.binomial_products#1608,0.07
sympy.utilities.runtests#1228,0.06
sympy.integrals.rubi.rules.binomial_products#1780,0.05
sympy.integrals.rubi.rules.trinomial_products#2398,0.04
sympy.integrals.rubi.rules.trinomial_products#3481,0.03
sympy.core.add#134,0.02
sympy.core.add#272,0.01
