Statement,Suspiciousness
sympy.core.numbers#1716,1.0
sympy.simplify.radsimp#163,0.99
sympy.integrals.rubi.parsetools.generate_tests#49,0.98
sympy.polys.galoistools#520,0.97
sympy.polys.galoistools#522,0.96
sympy.polys.galoistools#523,0.95
sympy.polys.galoistools#525,0.94
sympy.combinatorics.polyhedron#646,0.93
sympy.stats.joint_rv_types#380,0.92
sympy.ntheory.factor_#1170,0.91
sympy.ntheory.factor_#1172,0.9
sympy.polys.galoistools#527,0.89
sympy.ntheory.generate#569,0.88
sympy.solvers.solveset#2967,0.87
sympy.solvers.solvers#1933,0.86
sympy.logic.boolalg#300,0.85
sympy.core.expr#3543,0.84
sympy.ntheory.factor_#1162,0.83
sympy.logic.boolalg#308,0.82
sympy.matrices.common#1771,0.81
sympy.logic.algorithms.dpll2#181,0.8
sympy.logic.boolalg#267,0.79
sympy.ntheory.factor_#1167,0.78
sympy.ntheory.factor_#1165,0.77
sympy.solvers.diophantine#178,0.76
sympy.solvers.__init__#15,0.75
sympy.solvers.diophantine#188,0.74
sympy.solvers.diophantine#181,0.73
sympy.sets.handlers.intersection#225,0.72
sympy.solvers.diophantine#183,0.71
sympy.ntheory.factor_#1168,0.7
sympy.core.symbol#773,0.69
sympy.solvers.diophantine#192,0.68
sympy.solvers.solveset#2043,0.67
sympy.solvers.solveset#2041,0.66
sympy.series.formal#644,0.65
sympy.solvers.diophantine#341,0.64
sympy.solvers.diophantine#343,0.63
sympy.solvers.diophantine#342,0.62
sympy.solvers.diophantine#340,0.61
sympy.solvers.diophantine#337,0.6
sympy.solvers.solveset#2067,0.59
sympy.series.order#429,0.58
sympy.solvers.diophantine#293,0.57
sympy.solvers.diophantine#346,0.56
sympy.core.expr#2598,0.55
sympy.stats.joint_rv_types#378,0.54
sympy.solvers.diophantine#275,0.53
sympy.solvers.solvers#3447,0.52
examples.intermediate.vandermonde#50,0.51
sympy.solvers.ode#7182,0.5
examples.intermediate.vandermonde#57,0.49
sympy.solvers.diophantine#270,0.48
examples.intermediate.vandermonde#67,0.47
sympy.solvers.diophantine#271,0.46
sympy.core.expr#2708,0.45
sympy.solvers.diophantine#269,0.44
sympy.solvers.solvers#1906,0.43
sympy.solvers.diophantine#283,0.42
sympy.ntheory.factor_#1166,0.41
sympy.solvers.diophantine#223,0.4
sympy.solvers.diophantine#220,0.39
sympy.simplify.radsimp#333,0.38
sympy.solvers.diophantine#219,0.37
sympy.solvers.diophantine#264,0.36
sympy.solvers.diophantine#266,0.35
sympy.core.expr#3430,0.34
sympy.solvers.diophantine#263,0.33
sympy.solvers.diophantine#260,0.32
sympy.solvers.diophantine#232,0.31
sympy.combinatorics.perm_groups#3459,0.3
sympy.ntheory.factor_#322,0.29
sympy.solvers.diophantine#229,0.28
sympy.solvers.diophantine#227,0.27
sympy.utilities.runtests#1283,0.26
sympy.utilities.runtests#1281,0.25
sympy.utilities.runtests#1280,0.24
sympy.logic.inference#43,0.23
sympy.core.basic#165,0.22
sympy.utilities.runtests#1284,0.21
sympy.assumptions.ask#718,0.2
sympy.utilities.runtests#1286,0.19
sympy.solvers.diophantine#523,0.18
sympy.solvers.diophantine#462,0.17
sympy.integrals.rubi.parsetools.generate_tests#52,0.16
sympy.solvers.diophantine#460,0.15
sympy.solvers.diophantine#459,0.14
sympy.integrals.meijerint#1146,0.13
sympy.integrals.meijerint#1178,0.12
sympy.solvers.diophantine#455,0.11
sympy.solvers.diophantine#472,0.1
sympy.solvers.diophantine#456,0.09
sympy.solvers.diophantine#268,0.08
sympy.stats.rv_interface#256,0.07
sympy.integrals.meijerint#1144,0.06
sympy.stats.rv_interface#290,0.05
sympy.polys.rootisolation#1262,0.04
sympy.core.logic#73,0.03
sympy.integrals.meijerint#1140,0.02
sympy.polys.rootisolation#1263,0.01
