Statement,Suspiciousness
sympy.core.numbers#1045,1.0
sympy.integrals.rubi.rules.inverse_hyperbolic#7,0.99
sympy.integrals.rubi.rules.trinomial_products#7,0.98
sympy.core.numbers#1044,0.97
sympy.utilities.runtests#2104,0.96
sympy.utilities.runtests#2103,0.95
sympy.integrals.rubi.parsetools.parse#408,0.94
sympy.utilities.runtests#2102,0.93
sympy.utilities.runtests#2195,0.92
sympy.integrals.rubi.rules.piecewise_linear#7,0.91
sympy.integrals.rubi.rules.miscellaneous_algebraic#7,0.9
sympy.integrals.rubi.rules.secant#7,0.89
sympy.utilities.runtests#2172,0.88
sympy.integrals.rubi.rules.linear_products#7,0.87
sympy.utilities.runtests#2239,0.86
sympy.utilities.runtests#2203,0.85
sympy.integrals.rubi.rules.quadratic_products#7,0.84
sympy.integrals.rubi.rules.inverse_trig#7,0.83
sympy.utilities.runtests#2299,0.82
sympy.utilities.runtests#2298,0.81
sympy.utilities.runtests#2303,0.8
sympy.utilities.runtests#2201,0.79
sympy.plotting.pygletplot.util#64,0.78
sympy.utilities.runtests#1242,0.77
sympy.utilities.runtests#1240,0.76
sympy.utilities.runtests#1246,0.75
sympy.utilities.runtests#1231,0.74
sympy.core.numbers#982,0.73
sympy.sets.fancysets#567,0.72
sympy.utilities.runtests#1233,0.71
sympy.utilities.runtests#1230,0.7
sympy.utilities.runtests#1225,0.69
sympy.polys.polyutils#449,0.68
examples.all#219,0.67
sympy.utilities.runtests#1234,0.66
sympy.printing.lambdarepr#234,0.65
sympy.polys.polyutils#423,0.64
examples.all#212,0.63
sympy.core.numbers#979,0.62
release.fabfile#174,0.61
sympy.core.numbers#1026,0.6
sympy.core.numbers#962,0.59
sympy.core.numbers#964,0.58
sympy.core.numbers#968,0.57
sympy.vector.operators#305,0.56
sympy.combinatorics.perm_groups#578,0.55
sympy.core.numbers#978,0.54
sympy.core.numbers#942,0.53
sympy.geometry.point#34,0.52
sympy.codegen.ffunctions#9,0.51
sympy.core.numbers#956,0.5
sympy.polys.domains.realfield#11,0.49
sympy.core.numbers#952,0.48
sympy.core.numbers#1020,0.47
sympy.core.numbers#1022,0.46
sympy.ntheory.primetest#9,0.45
sympy.core.numbers#980,0.44
sympy.core.mul#677,0.43
sympy.matrices.matrices#11,0.42
sympy.simplify.simplify#11,0.41
sympy.functions.special.bessel#7,0.4
sympy.core.sympify#64,0.39
sympy.printing.rust#36,0.38
sympy.functions.elementary.hyperbolic#1345,0.37
sympy.printing.pretty.stringpict#146,0.36
sympy.geometry.line#753,0.35
sympy.utilities.iterables#1639,0.34
sympy.functions.special.bessel#5,0.33
sympy.geometry.plane#22,0.32
sympy.geometry.entity#282,0.31
sympy.functions.special.bessel#66,0.3
sympy.geometry.__init__#14,0.29
sympy.utilities.runtests#1179,0.28
sympy.core.assumptions#293,0.27
sympy.geometry.polygon#19,0.26
sympy.geometry.ellipse#29,0.25
sympy.core.assumptions#294,0.24
sympy.printing.cxxcode#1,0.23
sympy.printing.python#7,0.22
sympy.__init__#15,0.21
sympy.geometry.curve#328,0.2
doc.ext.numpydoc#19,0.19
sympy.matrices.expressions.blockmatrix#174,0.18
sympy.functions.special.bessel#9,0.17
sympy.printing.rcode#218,0.16
sympy.matrices.dense#1452,0.15
sympy.core.compatibility#570,0.14
sympy.functions.elementary.trigonometric#1533,0.13
sympy.functions.special.bessel#56,0.12
sympy.core.numbers#1415,0.11
sympy.core.function#1852,0.1
sympy.sets.fancysets#532,0.09
sympy.matrices.matrices#2308,0.08
sympy.geometry.ellipse#1100,0.07
sympy.polys.polytools#4740,0.06
sympy.core.assumptions#286,0.05
sympy.matrices.expressions.blockmatrix#175,0.04
sympy.core.assumptions#287,0.03
sympy.logic.boolalg#36,0.02
sympy.polys.polytools#2479,0.01
