Statement,Suspiciousness
sympy.utilities.runtests#2123,1.0
sympy.utilities.runtests#2122,0.99
sympy.matrices.expressions.matmul#150,0.98
sympy.utilities.runtests#2120,0.97
sympy.diffgeom.diffgeom#1494,0.96
sympy.matrices.matrices#593,0.95
sympy.physics.quantum.cartesian#315,0.94
sympy.utilities.runtests#2117,0.93
sympy.utilities.runtests#2158,0.92
sympy.utilities.runtests#2145,0.91
sympy.utilities.runtests#2114,0.9
sympy.utilities.runtests#2218,0.89
sympy.tensor.array.ndim_array#92,0.88
sympy.utilities.runtests#2217,0.87
sympy.sets.fancysets#918,0.86
sympy.utilities.runtests#1154,0.85
sympy.sets.fancysets#927,0.84
sympy.matrices.sparse#1118,0.83
sympy.utilities.runtests#1149,0.82
sympy.assumptions.ask#1453,0.81
sympy.matrices.matrices#5528,0.8
sympy.matrices.expressions.matmul#99,0.79
sympy.matrices.expressions.matmul#80,0.78
sympy.utilities.runtests#2091,0.77
sympy.utilities.runtests#1169,0.76
sympy.utilities.runtests#1166,0.75
sympy.matrices.expressions.trace#4,0.74
sympy.physics.quantum.gate#35,0.73
sympy.utilities.runtests#2025,0.72
sympy.utilities.runtests#2019,0.71
sympy.matrices.matrices#5348,0.7
sympy.physics.quantum.matrixcache#17,0.69
sympy.utilities.runtests#2021,0.68
sympy.matrices.matrices#1069,0.67
sympy.integrals.transforms#15,0.66
sympy.tensor.array.ndim_array#310,0.65
sympy.tensor.array.ndim_array#124,0.64
sympy.matrices.matrices#1113,0.63
sympy.matrices.matrices#1176,0.62
sympy.utilities.runtests#2023,0.61
sympy.tensor.array.ndim_array#102,0.6
sympy.tensor.array.ndim_array#328,0.59
sympy.physics.quantum.cg#411,0.58
sympy.physics.mechanics.lagrange#443,0.57
sympy.matrices.matrices#350,0.56
sympy.matrices.dense#336,0.55
sympy.matrices.matrices#892,0.54
sympy.matrices.dense#333,0.53
sympy.matrices.dense#335,0.52
sympy.matrices.expressions.matmul#202,0.51
sympy.physics.mechanics.kane#759,0.5
sympy.tensor.array.dense_ndim_array#67,0.49
sympy.matrices.dense#104,0.48
sympy.matrices.dense#107,0.47
sympy.matrices.matrices#5480,0.46
sympy.utilities.autowrap#308,0.45
sympy.matrices.matrices#344,0.44
sympy.matrices.matrices#349,0.43
sympy.matrices.expressions.matmul#54,0.42
sympy.matrices.matrices#353,0.41
sympy.physics.quantum.matrixutils#194,0.4
sympy.assumptions.handlers.matrices#342,0.39
sympy.matrices.dense#84,0.38
sympy.assumptions.handlers.matrices#302,0.37
sympy.matrices.dense#87,0.36
sympy.matrices.dense#103,0.35
sympy.matrices.matrices#5313,0.34
sympy.matrices.dense#88,0.33
sympy.matrices.matrices#5345,0.32
sympy.matrices.matrices#5339,0.31
sympy.matrices.matrices#4066,0.3
sympy.matrices.matrices#5347,0.29
sympy.printing.jscode#76,0.28
sympy.matrices.matrices#4063,0.27
sympy.printing.rcode#121,0.26
sympy.printing.fcode#120,0.25
sympy.matrices.matrices#5344,0.24
sympy.tensor.tensor#3662,0.23
sympy.matrices.matrices#2256,0.22
sympy.matrices.matrices#2253,0.21
sympy.matrices.matrices#2239,0.2
sympy.matrices.matrices#2254,0.19
sympy.holonomic.linearsolver#44,0.18
sympy.matrices.matrices#5349,0.17
sympy.matrices.dense#440,0.16
sympy.holonomic.linearsolver#30,0.15
sympy.matrices.dense#612,0.14
sympy.polys.rootoftools#131,0.13
sympy.matrices.matrices#2270,0.12
sympy.matrices.matrices#2267,0.11
sympy.tensor.indexed#634,0.1
sympy.tensor.indexed#662,0.09
sympy.matrices.matrices#2266,0.08
sympy.matrices.matrices#2265,0.07
sympy.physics.hep.gamma_matrices#228,0.06
sympy.simplify.hyperexpand#1531,0.05
sympy.matrices.matrices#2262,0.04
sympy.simplify.hyperexpand#2091,0.03
sympy.sets.fancysets#489,0.02
sympy.polys.compatibility#1048,0.01
