Method,Suspiciousness
sympy.testing.runtests.PyTestReporter.finish(),0.99
sympy.physics.units.unitsystem.UnitSystem.extend(),0.96
sympy.physics.units.unitsystem.UnitSystem._collect_factor_and_dimension(),0.93
sympy.testing.runtests.PyTestReporter.write_exception(),0.9
sympy.testing.runtests.SymPyTests.test_file(),0.86
sympy.physics.units.dimensions._QuantityMapper.set_quantity_dimension(),0.83
sympy.physics.units.dimensions.DimensionSystem.is_dimensionless(),0.82
sympy.core.expr.Expr.aseries(),0.81
sympy.physics.quantum.hilbert.ComplexSpace.eval(),0.8
sympy.testing.runtests.PyTestReporter.leaving_filename(),0.79
sympy.testing.runtests.PyTestReporter.test_exception(),0.78
sympy.core.numbers.Rational._eval_power(),0.77
sympy.printing.printer.Printer._print(),0.75
sympy.physics.units.util._get_conversion_matrix_for_expr(),0.74
sympy.printing.printer.Printer.order(),0.73
sympy.physics.units.util.quantity_simplify(),0.72
sympy.physics.units.quantities.Quantity.__new__(),0.71
sympy.physics.units.__init__.find_unit(),0.7
sympy.printing.precedence.precedence(),0.69
sympy.printing.str.StrPrinter.stringify(),0.62
sympy.physics.units.quantities.Quantity._collect_factor_and_dimension(),0.61
sympy.printing.str.StrPrinter.parenthesize(),0.6
sympy.physics.units.dimensions.Dimension.__str__(),0.59
sympy.physics.units.unitsystem.UnitSystem.__init__(),0.58
sympy.concrete.summations.telescopic(),0.57
sympy.printing.str.StrPrinter._print_Function(),0.55
sympy.printing.str.StrPrinter._print_Mul(),0.54
sympy.physics.units.util.convert_to(),0.52
sympy.printing.str.StrPrinter.apow(),0.51
sympy.printing.precedence.precedence_Mul(),0.44
sympy.physics.units.dimensions.DimensionSystem.extend(),0.42
sympy.utilities.matchpy_connector.Replacer.add(),0.27
sympy.physics.units.dimensions.DimensionSystem._get_dimensional_dependencies_for_name(),0.24
sympy.stats.rv.sample_iter(),0.22
sympy.printing.str.StrPrinter._print_Integer(),0.21
sympy.core.expr.Expr.sort_key(),0.19
sympy.functions.elementary.exponential.exp.eval(),0.16
sympy.core.mul.Mul.as_ordered_factors(),0.08
sympy.core.expr.Expr.extract_multiplicatively(),0.05
