Method,Suspiciousness
sympy.physics.quantum.cg._check_cg_simp(),1.0
sympy.polys.polyerrors.ExactQuotientFailed.new(),0.99
sympy.solvers.ode._nonlinear_2eq_order1_type4(),0.98
sympy.polys.partfrac.assemble_partfrac_list(),0.97
sympy.polys.rings.PolyElement.div(),0.95
sympy.vector.functions.scalar_potential_difference(),0.94
sympy.solvers.ode._nonlinear_2eq_order1_type5(),0.93
sympy.simplify.hyperexpand.MeijerFormula.try_instantiate(),0.92
sympy.simplify.cse_main.cse(),0.91
sympy.polys.polyclasses.DMP.exquo(),0.9
sympy.polys.polyerrors.ComputationFailed.__init__(),0.89
sympy.categories.baseclasses.Diagram.objects(),0.86
sympy.polys.polyerrors.PolificationFailed.__init__(),0.85
sympy.plotting.pygletplot.plot_modes.ParametricCurve3D.e(),0.82
sympy.core.expr.Expr.taylor_term(),0.81
sympy.polys.domains.pythonrational.PythonRational.__pow__(),0.8
sympy.solvers.ode._nonlinear_3eq_order1_type5(),0.79
sympy.core.evalf.evalf_piecewise(),0.77
sympy.polys.polytools._parallel_poly_from_expr(),0.76
sympy.solvers.ode._nonlinear_3eq_order1_type3(),0.73
sympy.polys.polytools.Poly.unify(),0.68
sympy.utilities.runtests.PyTestReporter.finish(),0.65
sympy.solvers.ode._nonlinear_3eq_order1_type4(),0.64
sympy.polys.polytools.exquo(),0.59
sympy.solvers.ode.check_nonlinear_2eq_order1(),0.56
sympy.solvers.ode.sub_func_doit(),0.54
sympy.polys.polyerrors.PolynomialDivisionFailed.__str__(),0.53
sympy.plotting.experimental_lambdify.lambdify.__call__(),0.52
sympy.plotting.experimental_lambdify.vectorized_lambdify.__call__(),0.51
sympy.utilities.runtests.PyTestReporter.leaving_filename(),0.49
sympy.sets.fancysets.normalize_theta_set(),0.47
sympy.crypto.crypto.bifid_square(),0.44
sympy.utilities.runtests.SymPyTests.test_file(),0.43
sympy.crypto.crypto.bifid5_square(),0.4
sympy.crypto.crypto.bifid6_square(),0.38
sympy.polys.densearith.dmp_ff_div(),0.37
sympy.calculus.util.not_empty_in(),0.35
sympy.crypto.crypto.decipher_bifid6(),0.34
sympy.interactive.session.init_session(),0.33
sympy.stats.crv.ConditionalContinuousDomain.integrate(),0.3
sympy.solvers.solveset.linear_eq_to_matrix(),0.28
sympy.polys.numberfields._choose_factor(),0.24
sympy.polys.modulargcd._trial_division(),0.23
sympy.integrals.transforms.left(),0.22
sympy.solvers.solvers.minsolve_linear_system(),0.2
sympy.integrals.prde.real_imag(),0.19
sympy.polys.densearith.dmp_exquo(),0.18
sympy.polys.polytools.quo(),0.17
sympy.stats.crv.SingleContinuousDistribution._inverse_cdf_expression(),0.13
sympy.polys.polytools.div(),0.08
sympy.combinatorics.polyhedron._pgroup_calcs(),0.05
sympy.solvers.ode.dsolve(),0.04
sympy.solvers.solveset.substitution(),0.02
