Method,Suspiciousness
sympy.core.numbers.Rational.__ge__(),1.0
sympy.core.numbers.Rational.__le__(),0.99
sympy.printing.fcode.FCodePrinter.indent_code(),0.94
sympy.printing.julia.JuliaCodePrinter.indent_code(),0.93
sympy.printing.rcode.RCodePrinter.indent_code(),0.9
sympy.printing.glsl.GLSLPrinter.indent_code(),0.88
sympy.printing.jscode.JavascriptCodePrinter.indent_code(),0.85
sympy.printing.ccode.C89CodePrinter.indent_code(),0.83
sympy.core.numbers.Rational.__sub__(),0.82
sympy.core.expr.Expr.__le__(),0.79
sympy.printing.pretty.pretty.PrettyPrinter._print_Sum(),0.78
sympy.calculus.util.AccumulationBounds.union(),0.77
sympy.core.evalf.f(),0.76
sympy.core.logic._torf(),0.74
sympy.geometry.entity.GeometryEntity._repr_svg_(),0.73
sympy.core.numbers.Number.__sub__(),0.71
sympy.core.numbers.Integer.__le__(),0.66
sympy.core.relational.Relational.__new__(),0.65
sympy.core.numbers.Integer.__ge__(),0.63
sympy.printing.mathematica.mathematica_code(),0.59
sympy.utilities.codegen.CodeGen.dump_code(),0.58
sympy.core.numbers.Integer.__sub__(),0.57
sympy.core.expr.Expr.__ge__(),0.56
sympy.printing.codeprinter.CodePrinter._print_Assignment(),0.53
sympy.printing.rust.RustCodePrinter._print_Assignment(),0.52
sympy.printing.str.StrPrinter.emptyPrinter(),0.51
sympy.core.numbers.Zero.__neg__(),0.48
sympy.utilities.codegen.CCodeGen._preprocessor_statements(),0.47
sympy.utilities.autowrap.ufuncify(),0.43
sympy.printing.octave.OctaveCodePrinter.indent_code(),0.4
sympy.parsing.autolev.__init__.parse_autolev(),0.38
sympy.core.expr.Expr._eval_conjugate(),0.37
sympy.printing.rust.RustCodePrinter.indent_code(),0.32
sympy.utilities.runtests.PyTestReporter.write_exception(),0.27
sympy.functions.elementary.complexes.conjugate.eval(),0.23
sympy.combinatorics.graycode.graycode_subsets(),0.2
sympy.utilities.runtests.PyTestReporter.finish(),0.19
sympy.combinatorics.graycode.GrayCode.__new__(),0.16
sympy.utilities.runtests.PyTestReporter.test_fail(),0.15
sympy.combinatorics.graycode.GrayCode.unrank(),0.12
sympy.utilities.runtests.SymPyTests.test_file(),0.1
sympy.printing.theanocode.theano_function(),0.07
sympy.utilities.runtests.PyTestReporter.leaving_filename(),0.06
sympy.functions.elementary.miscellaneous.MinMaxBase.__new__(),0.03
