Method,Suspiciousness
sympy.polys.polyquinticconst.PolyQuintic.o(),1.0
sympy.conftest.pytest_terminal_summary(),0.99
sympy.polys.polyquinticconst.PolyQuintic.b(),0.98
sympy.printing.str.StrPrinter._print_Basic(),0.97
sympy.polys.polyquinticconst.PolyQuintic.c(),0.95
sympy.printing.printer.Printer._print(),0.94
sympy.integrals.rubi.rules.miscellaneous_algebraic.With1795(),0.89
sympy.integrals.rubi.rules.miscellaneous_algebraic.With1772(),0.83
sympy.integrals.rubi.rules.quadratic_products.replacement666(),0.82
sympy.integrals.rubi.rules.quadratic_products.replacement660(),0.81
sympy.integrals.rubi.rules.sine.replacement2705(),0.8
sympy.printing.printer.Printer.__init__(),0.79
sympy.integrals.rubi.rules.quadratic_products.replacement661(),0.78
sympy.printing.printer.Printer._get_initial_settings(),0.77
sympy.integrals.rubi.rules.trinomial_products.replacement1264(),0.74
sympy.integrals.rubi.rules.miscellaneous_algebraic.With1751(),0.73
sympy.core._print_helpers.Printable.__str__(),0.72
sympy.integrals.rubi.rules.quadratic_products.replacement670(),0.71
sympy.integrals.rubi.rules.quadratic_products.replacement604(),0.7
sympy.printing.str.sstr(),0.69
sympy.integrals.rubi.rules.quadratic_products.replacement534(),0.68
sympy.integrals.rubi.rules.quadratic_products.replacement668(),0.67
sympy.integrals.rubi.rules.quadratic_products.replacement662(),0.66
sympy.functions.elementary.trigonometric.cot._eval_rewrite_as_sec(),0.65
sympy.integrals.rubi.rules.quadratic_products.replacement664(),0.64
sympy.integrals.rubi.rules.quadratic_products.replacement665(),0.63
sympy.integrals.rubi.rules.quadratic_products.replacement537(),0.6
sympy.functions.elementary.trigonometric.cot._eval_rewrite_as_csc(),0.59
sympy.integrals.rubi.rules.quadratic_products.replacement671(),0.57
sympy.plotting.plot.centers_of_segments(),0.54
sympy.functions.special.bessel.BesselBase._eval_conjugate(),0.52
sympy.integrals.rubi.rules.quadratic_products.replacement663(),0.51
sympy.integrals.rubi.rules.quadratic_products.replacement539(),0.5
sympy.matrices.expressions.blockmatrix.BlockMatrix._eval_transpose(),0.48
sympy.logic.boolalg.BooleanFunction._apply_patternbased_simplification(),0.47
sympy.integrals.rubi.rules.miscellaneous_algebraic.With1596(),0.45
sympy.integrals.rubi.rules.quadratic_products.replacement538(),0.43
sympy.integrals.rubi.rules.quadratic_products.replacement655(),0.42
sympy.sets.sets.ProductSet.flatten(),0.4
sympy.core.mul.Mul._eval_is_odd(),0.38
sympy.functions.elementary.trigonometric.cot._eval_rewrite_as_pow(),0.37
sympy.functions.elementary.trigonometric.cot._eval_rewrite_as_sqrt(),0.36
sympy.sets.ordinals.Ordinal.__new__(),0.35
sympy.integrals.rubi.rules.miscellaneous_algebraic.replacement1651(),0.34
sympy.core.mul.Mul._eval_is_extended_negative(),0.33
sympy.polys.polyquinticconst.PolyQuintic.f20(),0.32
sympy.integrals.rubi.rules.quadratic_products.replacement659(),0.3
sympy.sets.fancysets.ComplexRegion.sets(),0.28
sympy.integrals.rubi.rules.quadratic_products.replacement443(),0.27
sympy.integrals.rubi.rules.quadratic_products.replacement658(),0.25
sympy.integrals.rubi.rules.miscellaneous_algebraic.With1594(),0.24
sympy.integrals.rubi.rules.quadratic_products.replacement441(),0.21
sympy.integrals.rubi.rules.quadratic_products.replacement589(),0.2
sympy.polys.rootisolation._isolate_zero(),0.19
sympy.integrals.rubi.rules.miscellaneous_algebraic.replacement1878(),0.17
sympy.integrals.rubi.rules.trinomial_products.replacement1265(),0.16
sympy.geometry.curve.Curve.rotate(),0.15
sympy.integrals.rubi.rules.sine.replacement2696(),0.14
sympy.integrals.rubi.rules.quadratic_products.replacement326(),0.13
sympy.integrals.rubi.rules.binomial_products.With959(),0.12
sympy.integrals.manualintegrate.integral_steps(),0.1
sympy.matrices.expressions.blockmatrix.BlockMatrix._eval_trace(),0.09
sympy.matrices.expressions.blockmatrix.BlockMatrix.rowblocksizes(),0.08
sympy.integrals.rubi.rules.miscellaneous_algebraic.replacement1873(),0.07
sympy.integrals.rubi.rules.miscellaneous_algebraic.replacement1876(),0.04
sympy.integrals.rubi.rules.quadratic_products.replacement438(),0.03
sympy.integrals.rubi.rules.quadratic_products.replacement382(),0.02
