Method,Suspiciousness
sympy.core.compatibility.iterable(),1.0
sympy.matrices.expressions.matexpr.MatrixSymbol.shape(),0.97
sympy.matrices.expressions.matexpr.MatrixSymbol.__new__(),0.96
sympy.matrices.expressions.matexpr.MatrixSymbol._hashable_content(),0.95
sympy.utilities.runtests.PyTestReporter.finish(),0.92
sympy.matrices.expressions.matexpr.MatrixExpr.from_index_summation(),0.89
doc.generate_logos.searchElementById(),0.85
sympy.codegen.ast.aug_assign(),0.83
sympy.utilities.runtests.PyTestReporter.leaving_filename(),0.82
sympy.utilities.runtests.PyTestReporter.test_exception(),0.81
sympy.codegen.ast.AssignmentBase._check_args(),0.8
sympy.utilities.lambdify.lambdify(),0.77
sympy.utilities.runtests.SymPyTests.test_file(),0.76
sympy.utilities.codegen.OctaveCodeGen.routine(),0.75
sympy.utilities.codegen.JuliaCodeGen.routine(),0.71
sympy.matrices.expressions.blockmatrix.BlockMatrix.transpose(),0.7
sympy.utilities.runtests.PyTestReporter.write_exception(),0.67
sympy.utilities.codegen.CodeGen.dump_code(),0.66
sympy.printing.octave.OctaveCodePrinter.indent_code(),0.65
sympy.utilities.lambdify._EvaluatorPrinter._preprocess(),0.64
sympy.printing.julia.JuliaCodePrinter.indent_code(),0.63
sympy.printing.rcode.RCodePrinter.indent_code(),0.62
sympy.printing.jscode.JavascriptCodePrinter.indent_code(),0.61
sympy.utilities.lambdify._import(),0.6
sympy.printing.rust.RustCodePrinter.indent_code(),0.59
sympy.core.symbol._symbol(),0.58
sympy.stats.symbolic_probability.Expectation._eval_rewrite_as_Probability(),0.56
sympy.parsing.autolev._listener_autolev_antlr.MyListener.exitId(),0.53
sympy.core.basic.preorder_traversal._preorder_traversal(),0.51
sympy.sets.fancysets.ImageSet._contains(),0.48
sympy.core.basic.preorder_traversal.__iter__(),0.47
sympy.core.basic.preorder_traversal.__init__(),0.46
sympy.parsing.latex._antlr.latexparser.serializedATN(),0.4
sympy.plotting.pygletplot.plot_rotation.get_sphere_mapping(),0.38
sympy.core.basic.Basic.__str__(),0.37
sympy.functions.elementary.trigonometric.sin._eval_expand_trig(),0.36
sympy.core.basic.Basic.atoms(),0.34
sympy.functions.elementary.trigonometric.cos._eval_expand_trig(),0.32
sympy.core.basic.preorder_traversal.__next__(),0.3
sympy.utilities.lambdify._get_namespace(),0.24
sympy.utilities.codegen.OctaveCodeGen.dump_m(),0.22
sympy.simplify.simplify.posify(),0.21
sympy.physics.vector.dyadic.Dyadic.__rand__(),0.19
sympy.utilities.codegen.Variable.__init__(),0.12
sympy.utilities.codegen.OutputArgument.__init__(),0.11
sympy.printing.printer.Printer.doprint(),0.09
sympy.physics.units.dimensions.Dimension.__new__(),0.08
sympy.interactive.session._handler(),0.07
sympy.integrals.manualintegrate.trig_cotcsc_rule(),0.04
sympy.utilities.lambdify._EvaluatorPrinter.doprint(),0.03
sympy.printing.octave.octave_code(),0.02
sympy.printing.julia.julia_code(),0.01
