Method,Suspiciousness
sympy.functions.elementary.complexes.re.eval(),1.0
sympy.integrals.rubi.utility_function.TrigToExp(),0.98
sympy.integrals.rubi.rules.inverse_trig.replacement5628(),0.97
sympy.integrals.rubi.utility_function.FunctionOfExpnQ(),0.94
sympy.integrals.rubi.rules.inverse_hyperbolic.replacement6716(),0.93
sympy.integrals.rubi.rules.special_functions.replacement6805(),0.88
sympy.integrals.rubi.rules.special_functions.replacement6803(),0.87
sympy.functions.elementary.trigonometric.tan._eval_rewrite_as_exp(),0.84
sympy.polys.densearith.dmp_mul_term(),0.81
sympy.integrals.rubi.rules.inverse_trig.replacement5567(),0.8
sympy.integrals.rubi.rules.inverse_trig.replacement5553(),0.79
sympy.core.expr.Expr.extract_multiplicatively(),0.76
sympy.integrals.rubi.rules.inverse_trig.replacement5545(),0.73
sympy.integrals.rubi.rules.inverse_trig.replacement5550(),0.72
sympy.integrals.rubi.rules.inverse_trig.replacement5551(),0.71
sympy.polys.galoistools.gf_factor_sqf(),0.7
sympy.integrals.rubi.rules.inverse_trig.replacement5552(),0.68
sympy.integrals.rubi.rules.hyperbolic.replacement6068(),0.66
sympy.integrals.rubi.rules.hyperbolic.replacement6013(),0.65
sympy.core.function.Derivative._eval_subs(),0.63
sympy.integrals.rubi.rules.hyperbolic.replacement6012(),0.62
sympy.integrals.rubi.rules.inverse_trig.replacement5569(),0.6
sympy.integrals.rubi.rules.inverse_trig.replacement5575(),0.59
sympy.integrals.rubi.rules.inverse_trig.replacement5577(),0.58
sympy.core.expr.Expr.as_content_primitive(),0.56
sympy.integrals.rubi.rules.miscellaneous_trig.replacement5013(),0.55
sympy.core.function.Derivative.free_symbols(),0.54
sympy.integrals.rubi.rules.miscellaneous_trig.replacement5014(),0.51
sympy.core.expr.Expr.normal(),0.5
sympy.core.function.expand(),0.49
sympy.integrals.rubi.rules.inverse_hyperbolic.replacement6646(),0.47
sympy.integrals.rubi.rules.inverse_hyperbolic.replacement6660(),0.46
sympy.core.function.Derivative._subset(),0.45
sympy.integrals.rubi.rules.inverse_hyperbolic.replacement6659(),0.44
sympy.polys.galoistools.gf_zassenhaus(),0.43
sympy.core.containers.Tuple.__ne__(),0.39
sympy.integrals.rubi.rules.inverse_hyperbolic.replacement6669(),0.37
sympy.integrals.rubi.rules.inverse_hyperbolic.replacement6670(),0.36
sympy.integrals.rubi.rules.inverse_hyperbolic.replacement6637(),0.35
sympy.integrals.rubi.rules.inverse_hyperbolic.replacement6662(),0.34
sympy.functions.elementary.hyperbolic.tanh._eval_rewrite_as_tractable(),0.33
sympy.polys.densebasic.dmp_from_dict(),0.32
sympy.functions.elementary.hyperbolic.tanh._eval_rewrite_as_exp(),0.31
sympy.polys.densebasic.dmp_to_dict(),0.26
sympy.functions.elementary.hyperbolic.coth._eval_rewrite_as_tractable(),0.25
sympy.integrals.rubi.rules.inverse_hyperbolic.replacement6668(),0.24
sympy.functions.elementary.hyperbolic.coth._eval_rewrite_as_exp(),0.23
sympy.stats.crv_types.ShiftedGompertzDistribution.pdf(),0.19
sympy.stats.crv_types.ShiftedGompertz(),0.18
sympy.core.function.Derivative._eval_derivative(),0.17
sympy.solvers.ode._linear_2eq_order2_type1(),0.15
sympy.polys.densearith.dmp_quo_ground(),0.14
sympy.integrals.rubi.rules.miscellaneous_trig.replacement4950(),0.12
sympy.integrals.rubi.rules.miscellaneous_trig.replacement4949(),0.1
sympy.integrals.rubi.rules.miscellaneous_trig.replacement4938(),0.09
sympy.core.function.Derivative.expr(),0.08
sympy.polys.densearith.dup_quo_ground(),0.07
sympy.core.function.Derivative.variable_count(),0.06
sympy.integrals.rubi.rules.hyperbolic.replacement5944(),0.05
sympy.polys.rings.PolyElement._gcd_zero(),0.04
sympy.integrals.rubi.rules.miscellaneous_trig.replacement4970(),0.02
sympy.integrals.rubi.rules.hyperbolic.replacement5956(),0.01
