Method,Suspiciousness
sympy.integrals.rubi.rules.sine.replacement2376(),1.0
sympy.integrals.manualintegrate.rewrites_rule(),0.99
sympy.testing.runtests.PyTestReporter.finish(),0.98
sympy.integrals.rubi.rules.sine.replacement2375(),0.97
sympy.integrals.rubi.rules.sine.replacement2291(),0.95
sympy.integrals.manualintegrate.fallback_rule(),0.93
sympy.integrals.rubi.rules.sine.replacement2706(),0.92
sympy.integrals.manualintegrate.integral_steps(),0.91
sympy.integrals.rubi.rules.sine.replacement2318(),0.88
sympy.physics.vector.frame.ReferenceFrame.orient_space_fixed(),0.87
sympy.physics.vector.frame.ReferenceFrame.orient_body_fixed(),0.84
sympy.physics.wigner._big_delta_coeff(),0.83
sympy.integrals.manualintegrate.derivative_rule(),0.8
sympy.vector.operators.curl(),0.79
sympy.testing.runtests.PyTestReporter.write_exception(),0.76
sympy.integrals.rubi.rules.sine.replacement2704(),0.74
sympy.integrals.manualintegrate.eval_constanttimes(),0.73
sympy.integrals.rubi.rules.sine.replacement2372(),0.71
sympy.integrals.rubi.rules.sine.replacement2317(),0.69
sympy.integrals.rubi.rules.inverse_trig.replacement5236(),0.67
sympy.integrals.rubi.rules.secant.replacement4274(),0.65
sympy.integrals.manualintegrate.eval_u(),0.64
sympy.integrals.rubi.rules.sine.replacement2800(),0.63
sympy.integrals.rubi.rules.sine.replacement3066(),0.62
sympy.integrals.rubi.rules.sine.replacement3056(),0.61
sympy.integrals.manualintegrate.eval_cyclicparts(),0.6
sympy.integrals.rubi.rules.sine.replacement2738(),0.59
sympy.integrals.manualintegrate.eval_power(),0.58
sympy.integrals.rubi.rules.sine.replacement2774(),0.57
sympy.integrals.rubi.rules.sine.replacement2900(),0.55
sympy.integrals.rubi.rules.binomial_products.With789(),0.54
sympy.integrals.rubi.rules.inverse_trig.replacement5233(),0.51
sympy.integrals.rubi.rules.binomial_products.With790(),0.5
sympy.integrals.rubi.rules.secant.replacement4348(),0.47
sympy.integrals.rubi.rules.secant.replacement4372(),0.45
sympy.integrals.rubi.rules.sine.replacement2330(),0.44
sympy.integrals.rubi.rules.secant.replacement4366(),0.42
sympy.core.function.Derivative.doit(),0.41
sympy.integrals.rubi.rules.sine.replacement2695(),0.38
sympy.integrals.rubi.rules.sine.replacement2697(),0.37
sympy.integrals.rubi.rules.secant.replacement4364(),0.36
sympy.core.function.Derivative.variable_count(),0.35
sympy.integrals.manualintegrate.trig_powers_products_rule(),0.34
sympy.integrals.manualintegrate.trig_sindouble_rule(),0.33
sympy.integrals.rubi.rules.sine.replacement2373(),0.32
sympy.integrals.risch.canonical_representation(),0.31
sympy.integrals.rubi.rules.sine.replacement2703(),0.3
sympy.integrals.risch.hermite_reduce(),0.28
sympy.integrals.risch.derivation(),0.27
sympy.integrals.rubi.rules.sine.replacement2516(),0.26
sympy.core.function.Derivative._eval_is_commutative(),0.25
sympy.integrals.rubi.rules.secant.replacement4124(),0.24
sympy.integrals.rubi.rules.secant.replacement4118(),0.23
sympy.integrals.risch.get_case(),0.22
sympy.integrals.rubi.rules.sine.replacement3008(),0.21
sympy.integrals.rubi.rules.secant.replacement4108(),0.2
sympy.core.function.Derivative.__new__(),0.19
sympy.integrals.rubi.rules.sine.replacement3020(),0.18
sympy.integrals.trigonometry.trigintegrate(),0.17
sympy.integrals.rubi.rules.sine.replacement2994(),0.16
sympy.integrals.rubi.rules.sine.replacement2998(),0.15
sympy.integrals.rubi.rules.sine.replacement2992(),0.13
sympy.integrals.rubi.rules.sine.replacement2906(),0.1
sympy.integrals.integrals.integrate(),0.09
sympy.integrals.rubi.rules.sine.replacement2914(),0.08
sympy.integrals.rubi.rules.sine.replacement3055(),0.06
sympy.integrals.manualintegrate.eval_fresnels(),0.05
sympy.integrals.rubi.rules.sine.replacement2737(),0.04
sympy.physics.vector.dyadic.Dyadic.to_matrix(),0.03
