Method,Suspiciousness
sympy.polys.compatibility.IPolys.dup_zz_mignotte_bound(),1.0
sympy.testing.runtests.PyTestReporter.finish(),0.98
sympy.polys.factortools.dmp_zz_mignotte_bound(),0.97
sympy.polys.modulargcd.modgcd_univariate(),0.9
sympy.polys.factortools.dup_zz_mignotte_bound(),0.89
sympy.geometry.curve.Curve.plot_interval(),0.88
sympy.tensor.array.array_comprehension.ArrayComprehension.bound_symbols(),0.87
sympy.tensor.array.array_comprehension.ArrayComprehension._check_limits_validity(),0.86
sympy.testing.runtests.SymPyTests.test_file(),0.84
sympy.polys.factortools.dmp_zz_wang(),0.83
sympy.geometry.line.Ray.plot_interval(),0.82
sympy.testing.runtests.PyTestReporter.test_fail(),0.81
sympy.tensor.indexed.Idx.__new__(),0.79
sympy.polys.densearith.dup_max_norm(),0.72
sympy.polys.polyclasses.DMP.permute(),0.71
sympy.polys.densebasic.dmp_from_dict(),0.69
sympy.polys.domains.groundtypes.python_sqrt(),0.68
sympy.polys.densebasic.dup_from_dict(),0.67
sympy.polys.domains.domain.Domain.new(),0.66
sympy.polys.densebasic.dup_degree(),0.65
sympy.polys.densebasic.poly_TC(),0.62
sympy.polys.densebasic.poly_LC(),0.59
sympy.polys.domains.old_polynomialring.GlobalPolynomialRing.from_FractionField(),0.57
sympy.polys.galoistools.gf_compose_mod(),0.56
sympy.polys.galoistools.gf_div(),0.54
sympy.polys.compatibility.IPolys.wrap(),0.53
sympy.ntheory.residue_ntheory._sqrt_mod_prime_power(),0.51
sympy.polys.rings.PolyElement.to_dense(),0.48
sympy.polys.densebasic.dmp_convert(),0.46
sympy.polys.densebasic.dmp_negative_p(),0.45
sympy.matrices.expressions.blockmatrix.BlockMatrix._blockadd(),0.43
sympy.polys.densebasic.dmp_from_sympy(),0.42
sympy.polys.densebasic.dmp_positive_p(),0.4
sympy.functions.elementary.trigonometric.asec._eval_rewrite_as_acot(),0.39
sympy.core.basic.Basic.free_symbols(),0.38
sympy.core.compatibility.decorating_function(),0.37
sympy.functions.elementary.trigonometric.asec._eval_rewrite_as_acsc(),0.34
sympy.polys.modulargcd._modgcd_multivariate_p(),0.31
sympy.polys.modulargcd.modgcd_bivariate(),0.3
sympy.polys.modulargcd._degree_bound_univariate(),0.27
sympy.core.symbol.disambiguate(),0.25
sympy.integrals.rde.bound_degree(),0.23
sympy.integrals.prde.param_rischDE(),0.21
sympy.matrices.expressions.blockmatrix.BlockMatrix._eval_transpose(),0.2
sympy.polys.rootisolation.dup_inner_isolate_real_roots(),0.19
sympy.sets.sets.Set.is_EmptySet(),0.18
sympy.polys.rootisolation.dup_step_refine_real_root(),0.17
sympy.solvers.ode.ode._nonlinear_3eq_order1_type2(),0.16
sympy.polys.compatibility.IPolys.dup_root_lower_bound(),0.15
sympy.polys.factortools.dup_zz_zassenhaus(),0.11
sympy.sets.ordinals.Ordinal.__new__(),0.1
sympy.core.mul.Mul._eval_is_composite(),0.09
sympy.integrals.prde.limited_integrate_reduce(),0.07
sympy.polys.densebasic.dup_from_sympy(),0.05
sympy.sets.fancysets.ComplexRegion.sets(),0.04
sympy.combinatorics.schur_number.schur_partition(),0.01
