Method,Suspiciousness
sympy.integrals.rubi.constraints.cons_f758(),1.0
sympy.testing.runtests.PyTestReporter.finish(),0.99
sympy.integrals.rubi.rules.inverse_hyperbolic.replacement6313(),0.98
sympy.integrals.rubi.rules.special_functions.replacement6858(),0.95
sympy.integrals.rubi.rules.inverse_hyperbolic.replacement6320(),0.94
sympy.integrals.rubi.utility_function.IntBinomialQ(),0.93
sympy.integrals.rubi.rules.inverse_hyperbolic.replacement6307(),0.92
sympy.integrals.rubi.rules.inverse_hyperbolic.replacement6310(),0.91
sympy.integrals.rubi.rules.hyperbolic.replacement5683(),0.9
sympy.ntheory.generate.primerange(),0.89
sympy.functions.elementary.hyperbolic.acosh.eval(),0.88
sympy.physics.mechanics.kane.KanesMethod._form_frstar(),0.86
sympy.polys.rootisolation.dup_isolate_real_roots_list(),0.85
sympy.polys.densearith.dmp_mul_term(),0.84
sympy.integrals.rubi.rules.inverse_hyperbolic.replacement6309(),0.82
sympy.integrals.rubi.rules.inverse_hyperbolic.replacement6317(),0.8
sympy.integrals.rubi.rules.hyperbolic.replacement5757(),0.78
sympy.core.numbers.Rational.__mod__(),0.77
sympy.integrals.rubi.rules.hyperbolic.replacement5880(),0.76
sympy.polys.galoistools.gf_factor_sqf(),0.75
sympy.integrals.rubi.rules.hyperbolic.replacement5669(),0.74
sympy.integrals.rubi.rules.hyperbolic.replacement5665(),0.73
sympy.integrals.rubi.rules.hyperbolic.replacement5659(),0.72
sympy.integrals.rubi.utility_function.TrigReduce(),0.7
sympy.plotting.plot.plot(),0.69
sympy.plotting.plot.plot_parametric(),0.68
sympy.polys.densearith.dup_mul_term(),0.67
sympy.solvers.solvers.unrad(),0.66
sympy.testing.runtests.PyTestReporter.write_exception(),0.65
sympy.integrals.rubi.rules.inverse_hyperbolic.replacement6321(),0.63
sympy.plotting.plot_implicit.plot_implicit(),0.62
sympy.polys.densetools.dup_clear_denoms(),0.61
sympy.integrals.rubi.rules.inverse_hyperbolic.replacement6322(),0.6
sympy.polys.rootisolation._isolate_zero(),0.59
sympy.polys.rings.PolyElement.cofactors(),0.57
sympy.physics.wigner.alpha(),0.56
sympy.assumptions.sathandlers._(),0.55
sympy.polys.galoistools.gf_zassenhaus(),0.54
sympy.vector.vector.Vector._projections(),0.52
sympy.integrals.rubi.utility_function.FunctionOfSquareRootOfQuadratic(),0.5
sympy.polys.densearith.dup_quo_ground(),0.49
sympy.integrals.rubi.utility_function.SubstForHyperbolic(),0.45
sympy.polys.rings.PolyElement.diff(),0.44
sympy.integrals.rubi.rules.inverse_trig.replacement5223(),0.42
sympy.integrals.rubi.rules.inverse_hyperbolic.replacement6100(),0.4
sympy.integrals.rubi.rules.inverse_hyperbolic.replacement6316(),0.38
sympy.simplify.simplify.simplify(),0.37
sympy.assumptions.handlers.order._(),0.36
sympy.ntheory.generate.nextprime(),0.35
sympy.polys.densebasic.dmp_from_dict(),0.33
sympy.integrals.rubi.utility_function.FunctionOfSinhQ(),0.29
sympy.core.numbers.Float._Frel(),0.28
sympy.tensor.array.expressions.array_expressions.ArrayDiagonal.__new__(),0.27
sympy.polys.densearith.dup_mul_ground(),0.26
sympy.integrals.rubi.rules.hyperbolic.replacement6025(),0.25
sympy.integrals.rubi.rules.hyperbolic.replacement6023(),0.24
sympy.ntheory.multinomial.multinomial_coefficients(),0.23
sympy.simplify.trigsimp._trigpats(),0.22
sympy.integrals.rubi.rules.hyperbolic.replacement5874(),0.21
sympy.ntheory.generate.Sieve.search(),0.19
sympy.integrals.rubi.rules.hyperbolic.replacement6059(),0.18
sympy.utilities.matchpy_connector.Replacer.add(),0.16
sympy.integrals.rubi.rules.hyperbolic.replacement6074(),0.15
sympy.integrals.rubi.rules.hyperbolic.replacement5755(),0.1
sympy.integrals.rubi.rules.hyperbolic.replacement5667(),0.09
sympy.integrals.rubi.rules.hyperbolic.replacement6000(),0.05
sympy.integrals.rubi.rules.hyperbolic.replacement6011(),0.03
sympy.integrals.rubi.rules.hyperbolic.replacement6013(),0.02
