Method,Suspiciousness
sympy.testing.runtests.PyTestReporter.finish(),1.0
sympy.core.expr.Expr.normal(),0.91
sympy.geometry.polygon.Polygon.first_moment_of_area(),0.85
sympy.integrals.rubi.parsetools.generate_rules.generate_rules_from_downvalues(),0.83
sympy.polys.polyroots.roots_quintic(),0.82
sympy.integrals.rubi.utility_function._SimplifyAntiderivativeSum(),0.81
sympy.testing.runtests.PyTestReporter.write_exception(),0.8
sympy.polys.groebnertools.update(),0.76
sympy.physics.units.util.check_dimensions(),0.75
sympy.core.compatibility.as_int(),0.72
sympy.physics.units.quantities.Quantity._collect_factor_and_dimension(),0.71
sympy.core.expr.Expr.could_extract_minus_sign(),0.7
sympy.printing.precedence.precedence(),0.67
sympy.solvers.polysys.solve_generic(),0.66
sympy.solvers.polysys.solve_triangulated(),0.65
sympy.ntheory.qs.qs(),0.57
sympy.solvers.solveset._solve_as_poly(),0.56
sympy.utilities.autowrap.CythonCodeWrapper.dump_pyx(),0.53
sympy.core.expr.Expr.extract_multiplicatively(),0.52
sympy.polys.subresultants_qq_zz.quo_z(),0.45
sympy.geometry.polygon.Polygon.parameter_value(),0.4
sympy.utilities.autowrap.CythonCodeWrapper._partition_args(),0.38
sympy.core.expr.Expr.equals(),0.35
sympy.geometry.plane.Plane.parameter_value(),0.34
sympy.polys.polyutils._dict_reorder(),0.31
sympy.sets.handlers.intersection.intersection_sets(),0.3
sympy.solvers.solveset._solve_exponential(),0.27
sympy.solvers.solveset._solve_logarithm(),0.26
sympy.solvers.solveset._solve_modular(),0.25
sympy.solvers.solvers.solve_linear_system(),0.2
sympy.simplify.cse_opts.sub_post(),0.17
sympy.solvers.solveset.nonlinsolve(),0.15
sympy.physics.units.quantities.Quantity.scale_factor(),0.14
sympy.simplify.cse_opts.sub_pre(),0.13
sympy.solvers.inequalities.solve_poly_inequality(),0.11
sympy.simplify.radsimp._abs(),0.07
sympy.solvers.ode.ode.classify_ode(),0.06
sympy.polys.polytools.groebner(),0.02
