Method,Suspiciousness
sympy.printing.latex.LatexPrinter._print_CosineTransform(),1.0
sympy.printing.latex.LatexPrinter._print_InverseCosineTransform(),0.99
sympy.printing.mathml.MathMLPresentationPrinter._print_Basic(),0.98
sympy.printing.latex.LatexPrinter._print_SineTransform(),0.97
sympy.printing.latex.LatexPrinter._print_InverseSineTransform(),0.96
sympy.printing.latex.LatexPrinter._print_LaplaceTransform(),0.95
sympy.printing.latex.LatexPrinter._print_FourierTransform(),0.93
sympy.printing.latex.LatexPrinter._print_MellinTransform(),0.92
sympy.utilities.runtests.PyTestReporter.finish(),0.9
sympy.utilities.runtests.PyTestReporter.write_exception(),0.89
sympy.parsing.autolev._listener_autolev_antlr.MyListener.exitFunction(),0.88
sympy.parsing.autolev._listener_autolev_antlr.MyListener.exitFunctionCall(),0.86
sympy.physics.quantum.cg.Wigner9j._pretty(),0.77
sympy.tensor.indexed.IndexedBase.__new__(),0.76
sympy.printing.rcode.RCodePrinter._print_Piecewise(),0.73
sympy.utilities.runtests.PyTestReporter.test_fail(),0.72
sympy.printing.pycode.NumPyPrinter._print_MatMul(),0.71
sympy.tensor.indexed.Indexed.__new__(),0.7
sympy.printing.latex.LatexPrinter._print_Pow(),0.69
sympy.printing.codeprinter.CodePrinter._print_Function(),0.64
sympy.printing.mathml.MathMLPrinterBase.doprint(),0.62
sympy.utilities.runtests.SymPyTests.test_file(),0.6
sympy.polys.compatibility.IPolys.gf_compose_mod(),0.59
sympy.polys.compatibility.IPolys.gf_add_mul(),0.58
sympy.printing.pycode.NumPyPrinter._print_MatPow(),0.56
sympy.printing.str.StrPrinter._print_PDF(),0.55
sympy.printing.mathml.MathMLPresentationPrinter.mathml_tag(),0.54
sympy.printing.latex.LatexPrinter._print_elliptic_f(),0.51
sympy.parsing.autolev._listener_autolev_antlr.MyListener.exitMulDiv(),0.5
sympy.printing.latex.LatexPrinter._print_elliptic_pi(),0.49
sympy.parsing.autolev._listener_autolev_antlr.MyListener.exitExponent(),0.47
sympy.parsing.autolev._listener_autolev_antlr.MyListener.exitAddSub(),0.43
sympy.tensor.indexed.IndexedBase.__getitem__(),0.42
sympy.plotting.plot.Parametric3DLineSeries.__str__(),0.39
sympy.printing.str.StrPrinter._print_Normal(),0.38
sympy.tensor.indexed.IndexedBase.shape(),0.37
sympy.printing.repr.ReprPrinter._print_Fraction(),0.36
sympy.printing.str.StrPrinter._print_Uniform(),0.35
sympy.printing.repr.ReprPrinter._print_Sum2(),0.34
sympy.printing.mathml.MathMLPresentationPrinter._print_Symbol(),0.33
sympy.physics.quantum.cg.Wigner6j.doit(),0.31
sympy.polys.compatibility.IPolys.dmp_sub_mul(),0.28
sympy.printing.mathml.MathMLPresentationPrinter.translate(),0.26
sympy.printing.llvmjitcode.LLVMJitPrinter._print_Pow(),0.25
sympy.printing.mathml.print_mathml(),0.23
sympy.printing.mathml.MathMLContentPrinter._print_int(),0.21
sympy.printing.mathml.MathMLPresentationPrinter._print_int(),0.2
sympy.printing.latex.LatexPrinter._print_meijerg(),0.18
sympy.printing.mathml.MathMLPresentationPrinter.join(),0.17
sympy.printing.str.StrPrinter._print_MatrixElement(),0.16
sympy.printing.cxxcode._CXXCodePrinterBase._print_Max(),0.1
sympy.printing.printer.Printer.doprint(),0.09
sympy.integrals.rubi.parsetools.generate_rules.generate_rules_from_downvalues(),0.08
sympy.printing.str.sstr(),0.07
sympy.printing.mathml.MathMLContentPrinter._print_Limit(),0.06
sympy.printing.mathml.MathMLContentPrinter.lime_recur(),0.05
sympy.printing.mathml.MathMLPrinterBase.RawText.writexml(),0.04
sympy.printing.mathml.MathMLContentPrinter._print_Relational(),0.03
sympy.printing.printer.Printer.__init__(),0.02
