Method,Suspiciousness
sympy.parsing.autolev._antlr.autolevparser.AutolevParser.prog(),1.0
sympy.testing.runtests.PyTestReporter.finish(),0.99
sympy.core.sympify.sympify(),0.98
sympy.core.operations.AssocOp._matches_commutative(),0.94
sympy.parsing.autolev._antlr.autolevparser.AutolevParser.functionCall(),0.93
sympy.testing.runtests.PyTestReporter.leaving_filename(),0.91
sympy.parsing.sympy_parser.eval_expr(),0.9
sympy.testing.runtests.PyTestReporter.write_exception(),0.89
sympy.integrals.rubi.constraints.cons_f1095(),0.88
sympy.utilities.lambdify.lambdify(),0.87
sympy.core.parameters._global_parameters.__setattr__(),0.86
sympy.core.parameters.evaluate(),0.83
sympy.parsing.sympy_parser.parse_expr(),0.82
sympy.printing.rcode.RCodePrinter._print_Piecewise(),0.78
sympy.testing.runtests._doctest(),0.77
sympy.testing.runtests.SymPyTests.test_file(),0.76
sympy.utilities.matchpy_connector.Replacer.add(),0.72
sympy.parsing.sympy_parser.auto_symbol(),0.7
sympy.parsing.ast_parser.Transform.__init__(),0.69
sympy.utilities.autowrap.CythonCodeWrapper._partition_args(),0.67
sympy.integrals.rubi.utility_function.IntBinomialQ(),0.65
sympy.integrals.rubi.constraints.cons_f1339(),0.64
sympy.testing.runtests.PyTestReporter.test_exception(),0.63
sympy.plotting.plot.plot3d_parametric_line(),0.62
sympy.core.function.Application.__new__(),0.61
sympy.geometry.line.LinearEntity.are_concurrent(),0.58
sympy.geometry.plane.Plane.projection_line(),0.57
sympy.printing.julia.JuliaCodePrinter.indent_code(),0.55
sympy.geometry.point.Point.__new__(),0.54
sympy.printing.c.C89CodePrinter.indent_code(),0.52
sympy.codegen.ast.Type.from_expr(),0.49
sympy.geometry.ellipse.Circle.__new__(),0.46
sympy.series.sequences.SeqMul.__new__(),0.45
sympy.functions.elementary.trigonometric.cot._eval_rewrite_as_cos(),0.42
sympy.sets.sets.Intersection.__new__(),0.41
sympy.tensor.functions.TensorProduct.__new__(),0.4
sympy.matrices.expressions.blockmatrix.BlockMatrix._blockadd(),0.39
sympy.core.symbol.symbols(),0.37
sympy.parsing.ast_parser.parse_expr(),0.36
sympy.sets.sets.FiniteSet.__new__(),0.35
doc.ext.docscrape.Reader.is_unindented(),0.34
sympy.core.relational.Unequality.__new__(),0.32
sympy.core.relational.Equality.__new__(),0.31
sympy.functions.elementary.trigonometric.cot._eval_rewrite_as_sincos(),0.3
sympy.parsing.autolev._antlr.autolevparser.AutolevParser.equals(),0.28
sympy.parsing.c.c_parser.CCodeConverter.parse_str(),0.27
sympy.functions.elementary.trigonometric.cot._eval_rewrite_as_tan(),0.24
sympy.utilities._compilation.compilation.src2obj(),0.23
bin.coverage_doctest.get_mod_name(),0.22
sympy.tensor.array.array_derivatives.ArrayDerivative._call_derive_scalar_by_matexpr(),0.21
sympy.tensor.array.array_derivatives.ArrayDerivative._call_derive_matexpr_by_scalar(),0.18
sympy.parsing.latex._parse_latex_antlr.convert_mp(),0.16
sympy.core.evalf.evalf_log(),0.14
sympy.physics.control.lti.TransferFunction.to_expr(),0.12
sympy.core.evalf.get_integer_part(),0.1
sympy.sets.sets.Set._infimum_key(),0.08
sympy.core.symbol.var(),0.07
sympy.functions.elementary.trigonometric.cot._eval_rewrite_as_sec(),0.06
sympy.geometry.ellipse.Ellipse.tangent_lines(),0.05
sympy.utilities.codegen.CodeGen.routine(),0.04
sympy.geometry.polygon.Polygon._do_poly_distance(),0.03
sympy.functions.elementary.trigonometric.cot._eval_rewrite_as_csc(),0.02
sympy.functions.elementary.hyperbolic.acosh._eval_rewrite_as_log(),0.01
