Method,Suspiciousness
sympy.testing.runtests.PyTestReporter.finish(),0.99
sympy.solvers.diophantine.diophantine._diop_ternary_quadratic_normal(),0.93
sympy.testing.runtests.PyTestReporter.write_exception(),0.92
sympy.polys.densebasic.dup_terms_gcd(),0.87
sympy.integrals.rationaltools.ratint_logpart(),0.85
sympy.core.exprtools.Factors.gcd(),0.82
sympy.polys.polytools.Poly.refine_root(),0.79
sympy.polys.polyclasses.DMP.sqf_list(),0.78
sympy.polys.polytools.sqf_list(),0.77
sympy.polys.densebasic.dmp_inflate(),0.75
sympy.polys.rationaltools._together(),0.74
sympy.integrals.rde.weak_normalizer(),0.73
sympy.polys.polytools.Poly.sqf_list(),0.72
sympy.integrals.rubi.rules.special_functions.replacement6774(),0.7
sympy.polys.factortools.dmp_factor_list(),0.69
sympy.integrals.rubi.rules.special_functions.replacement6839(),0.68
sympy.polys.polytools.key(),0.67
sympy.integrals.rubi.rules.special_functions.replacement6815(),0.66
sympy.polys.factortools.dup_factor_list(),0.65
sympy.polys.sqfreetools.dmp_sqf_list(),0.63
sympy.integrals.rubi.rules.special_functions.replacement6816(),0.62
sympy.polys.compatibility.IPolys.dmp_gf_sqf_list(),0.6
sympy.polys.compatibility.IPolys.dup_sqf_list_include(),0.58
sympy.polys.compatibility.IPolys.dup_sqf_list(),0.57
sympy.polys.compatibility.IPolys.dmp_sqf_list(),0.56
sympy.polys.polyclasses.DMP.sqf_list_include(),0.53
sympy.polys.rootisolation.dup_isolate_all_roots(),0.52
sympy.testing.runtests.SymPyTests.test_file(),0.51
sympy.polys.sqfreetools.dup_sqf_list_include(),0.5
sympy.polys.sqfreetools.dmp_sqf_list_include(),0.47
sympy.polys.galoistools.gf_factor(),0.46
sympy.testing.runtests.PyTestReporter.leaving_filename(),0.45
sympy.polys.partfrac.apart_list_full_decomposition(),0.44
sympy.polys.sqfreetools.dup_sqf_list(),0.42
sympy.polys.compatibility.IPolys.dup_gf_sqf_list(),0.4
sympy.polys.polytools.Poly.sqf_list_include(),0.36
sympy.polys.compatibility.IPolys.dmp_sqf_list_include(),0.26
sympy.polys.galoistools.gf_sqf_list(),0.25
sympy.polys.euclidtools._dup_rr_trivial_gcd(),0.21
sympy.polys.euclidtools._dmp_rr_trivial_gcd(),0.16
sympy.polys.polytools.intervals(),0.13
sympy.polys.densearith.dmp_mul_term(),0.12
sympy.polys.sqfreetools.dup_gf_sqf_list(),0.09
sympy.integrals.prde.is_deriv_k(),0.08
sympy.polys.densearith.dup_mul_term(),0.07
sympy.polys.factortools.dmp_zz_wang(),0.05
