Method,Suspiciousness
sympy.polys.euclidtools._dup_rr_trivial_gcd(),1.0
sympy.crypto.crypto.lfsr_sequence(),0.99
sympy.polys.polyclasses.ANP.div(),0.98
sympy.polys.domains.modularinteger.ModularIntegerFactory(),0.95
sympy.core.expr.Expr.could_extract_minus_sign(),0.93
sympy.core.numbers.Number.__float__(),0.91
sympy.assumptions.handlers.sets.AskIntegerHandler.Add(),0.9
sympy.core.expr.Expr.extract_multiplicatively(),0.89
sympy.polys.compatibility.IPolys.gf_pow_mod(),0.85
sympy.printing.rust.RustCodePrinter._print_Pow(),0.84
sympy.core.power.Pow._eval_evalf(),0.83
sympy.combinatorics.perm_groups.PermutationGroup.baseswap(),0.82
sympy.core.numbers.Rational.__mod__(),0.81
sympy.ntheory.partitions_._a(),0.79
sympy.core.expr._mag(),0.78
sympy.core.mod.Mod.eval(),0.72
sympy.core.numbers.Rational.__rmod__(),0.71
sympy.integrals.risch.DifferentialExtension._rewrite_exps_pows(),0.7
sympy.polys.compatibility.IPolys.gf_compose_mod(),0.68
sympy.solvers.solvers._invert(),0.67
sympy.polys.domains.domain.Domain.unify(),0.66
bin.coverage_doctest.coverage(),0.62
sympy.core.mod.Mod.doit(),0.61
sympy.polys.factortools.dmp_zz_wang(),0.58
sympy.simplify.hyperexpand.Hyper_Function.difficulty(),0.55
sympy.simplify.hyperexpand.Hyper_Function.tr(),0.51
sympy.simplify.hyperexpand.Formula.find_instantiations(),0.49
sympy.polys.polyclasses.ANP.__init__(),0.48
sympy.polys.polyclasses.ANP.unify(),0.42
sympy.ntheory.residue_ntheory.is_quad_residue(),0.37
sympy.polys.compatibility.IPolys.dmp_zz_wang(),0.36
sympy.utilities.lambdify.lambdify(),0.32
sympy.polys.constructor._construct_simple(),0.3
sympy.polys.galoistools.gf_int(),0.25
sympy.polys.domains.finitefield.FiniteField.__init__(),0.22
sympy.core.expr.Expr.round(),0.19
sympy.simplify.radsimp.handle(),0.18
sympy.polys.polytools._poly(),0.17
sympy.simplify.fu.f(),0.15
sympy.simplify.combsimp.gamma_factor(),0.11
sympy.polys.polyutils._parallel_dict_from_expr_no_gens(),0.08
sympy.core.exprtools.decompose_power(),0.04
sympy.polys.densebasic.dmp_to_dict(),0.02
sympy.polys.densebasic.dup_to_dict(),0.01
