Method,Suspiciousness
sympy.core.numbers.Rational.factors(),1.0
sympy.core.numbers.Rational.__eq__(),0.98
sympy.physics.units.quantities.Quantity.__new__(),0.95
sympy.core.numbers.Rational.__ne__(),0.87
sympy.physics.units.quantities.Quantity.dimension(),0.72
sympy.tensor.array.arrayop.derive_by_array(),0.7
sympy.physics.units.quantities.Quantity.name(),0.67
sympy.series.sequences.SeqBase.__add__(),0.65
sympy.plotting.pygletplot.plot_mode_base.PlotModeBase._render_stack_top(),0.64
sympy.series.sequences.sequence(),0.6
sympy.solvers.ode._linear_2eq_order2_type5(),0.58
sympy.utilities.runtests.split_list(),0.57
sympy.liealgebras.type_c.TypeC.lie_algebra(),0.53
sympy.polys.distributedmodules.sdm_groebner(),0.51
sympy.physics.hep.gamma_matrices.extract_type_tens(),0.47
sympy.core.numbers.Number._as_mpf_op(),0.41
sympy.utilities.iterables.minlex(),0.39
sympy.polys.ring_series.rs_series_reversion(),0.38
sympy.core.numbers.Number._eval_evalf(),0.37
sympy.series.sequences.SeqFormula._add(),0.36
sympy.physics.units.quantities.Quantity.dim_sys(),0.33
sympy.physics.units.quantities.Quantity.abbrev(),0.32
sympy.physics.units.quantities.Quantity.scale_factor(),0.28
sympy.integrals.risch.recognize_derivative(),0.2
sympy.core.mul.Mul._eval_is_even(),0.17
sympy.core.mul.Mul._eval_is_odd(),0.16
sympy.series.sequences.SeqBase.coeff_mul(),0.15
sympy.series.sequences.SeqBase.__sub__(),0.13
sympy.series.sequences.SeqBase.__mul__(),0.12
sympy.printing.latex.LatexPrinter._print_Function(),0.1
sympy.physics.vector.printing.VectorLatexPrinter._print_Function(),0.09
sympy.core.symbol.symbols(),0.08
sympy.series.fourier.fourier_series(),0.03
