Method,Suspiciousness
sympy.parsing.latex._antlr.latexparser.LaTeXParser.func(),1.0
sympy.parsing.latex._antlr.latexparser.LaTeXParser.unary_nofunc(),0.99
sympy.physics.units.quantities.Quantity.__new__(),0.98
sympy.parsing.latex._antlr.latexparser.LaTeXParser.func_normal(),0.97
sympy.core.numbers.Rational._as_mpf_val(),0.95
sympy.parsing.latex._antlr.latexparser.LaTeXParser.relation(),0.93
sympy.core.numbers.Rational.__eq__(),0.92
sympy.parsing.latex._antlr.latexparser.LaTeXParser.exp(),0.89
sympy.parsing.latex._antlr.latexparser.LaTeXParser.atom(),0.87
sympy.parsing.latex._antlr.latexparser.LaTeXParser.limit_sub(),0.85
sympy.parsing.latex._antlr.latexparser.LaTeXParser.supexpr(),0.84
sympy.parsing.latex._antlr.latexparser.LaTeXParser.unary(),0.82
sympy.physics.quantum.identitysearch.is_scalar_nonsparse_matrix(),0.78
sympy.integrals.rubi.rules.inverse_hyperbolic.replacement6210(),0.72
sympy.interactive.session.init_session(),0.68
sympy.integrals.rubi.parsetools.generate_rules.generate_rules_from_downvalues(),0.54
sympy.matrices.expressions.matmul.MatMul._eval_trace(),0.52
sympy.matrices.expressions.kronecker.KroneckerProduct._eval_trace(),0.49
sympy.utilities.runtests.SymPyDocTestRunner.run(),0.48
sympy.physics.units.quantities.Quantity.set_dimension(),0.47
sympy.matrices.expressions.adjoint.Adjoint._eval_trace(),0.45
sympy.physics.quantum.identitysearch.is_scalar_sparse_matrix(),0.43
sympy.core.trace.Tr.__new__(),0.41
sympy.physics.vector.printing.vlatex(),0.34
sympy.core.mul.Mul._eval_is_even(),0.26
sympy.printing.precedence.precedence_traditional(),0.23
sympy.core.mul.Mul._eval_pos_neg(),0.11
sympy.parsing.latex._parse_latex_antlr.convert_postfix_list(),0.09
sympy.core.mul.Mul._eval_is_composite(),0.07
sympy.printing.latex.print_latex(),0.06
sympy.utilities.lambdify.lambdify(),0.01
