Method,Suspiciousness
sympy.polys.monomials.itermonomials(),1.0
sympy.simplify.simplify.walk(),0.97
sympy.vector.coordsysrect.CoordSys3D.__new__(),0.95
sympy.testing.runtests.PyTestReporter.finish(),0.94
sympy.testing.runtests.PyTestReporter.write_exception(),0.92
sympy.stats.joint_rv_types.Multinomial(),0.91
sympy.vector.coordsysrect.CoordSys3D._calculate_inv_trans_equations(),0.88
sympy.core.power.Pow._eval_is_zero(),0.86
sympy.polys.multivariate_resultants.DixonResultant.get_dixon_matrix(),0.74
sympy.vector.coordsysrect.CoordSys3D._calculate_lame_coeff(),0.65
sympy.stats.joint_rv_types.NegativeMultinomial(),0.62
sympy.geometry.line.LinearEntity2D.bounds(),0.58
sympy.geometry.polygon.Polygon.second_moment_of_area(),0.55
sympy.combinatorics.pc_groups.Collector.subword_index(),0.53
sympy.functions.elementary.piecewise._clip(),0.44
sympy.external.pythonmpq.PythonMPQ.__truediv__(),0.43
sympy.calculus.util.AccumulationBounds.__new__(),0.41
sympy.core.expr.Expr._random(),0.39
sympy.core.mul.Mul.flatten(),0.35
sympy.plotting.pygletplot.util.scale_value_list(),0.25
sympy.plotting.pygletplot.plot_interval.PlotInterval.vrange2(),0.19
sympy.parsing.autolev._listener_autolev_antlr.MyListener.exitFunctionCall(),0.17
sympy.polys.monomials.monomial_min(),0.16
sympy.polys.distributedmodules.sdm_deg(),0.14
sympy.core.operations.AssocOp.__new__(),0.11
sympy.polys.multivariate_resultants.MacaulayResultant.__init__(),0.09
sympy.core.trace._cycle_permute(),0.08
sympy.functions.elementary.trigonometric.sin.eval(),0.07
sympy.plotting.pygletplot.util.strided_range(),0.03
sympy.testing.runtests.SymPyTests.test_file(),0.02
