Method,Suspiciousness
sympy.testing.runtests.PyTestReporter.finish(),1.0
sympy.physics.quantum.cg.Wigner9j.doit(),0.98
sympy.physics.quantum.spin.WignerD._latex(),0.97
sympy.parsing.autolev._listener_autolev_antlr.MyListener.exitFunction(),0.93
sympy.testing.runtests.PyTestReporter.write_exception(),0.91
sympy.parsing.autolev._listener_autolev_antlr.MyListener.exitFunctionCall(),0.89
sympy.ntheory.elliptic_curve.EllipticCurvePoint.__neg__(),0.87
sympy.core.mul.Mul.as_real_imag(),0.85
sympy.printing.str.StrPrinter._print_ExprCondPair(),0.82
sympy.functions.special.singularity_functions.SingularityFunction.eval(),0.81
sympy.physics.quantum.cg.Wigner9j._pretty(),0.8
sympy.polys.compatibility.IPolys.dmp_add_mul(),0.74
sympy.printing.latex.LatexPrinter._print_Pow(),0.73
sympy.polys.compatibility.IPolys.gf_sub_mul(),0.71
sympy.polys.compatibility.IPolys.dmp_sub_mul(),0.7
sympy.stats.frv_types.HypergeometricDistribution.low(),0.68
sympy.polys.compatibility.IPolys.gf_compose_mod(),0.66
sympy.physics.quantum.cg.CG.doit(),0.65
sympy.printing.latex.LatexPrinter._print_SingularityFunction(),0.64
sympy.printing.pycode.NumPyPrinter._print_MatPow(),0.63
sympy.testing.runtests.SymPyTests.test_file(),0.62
sympy.printing.latex.LatexPrinter._print_DiracDelta(),0.6
sympy.functions.elementary.complexes.im.eval(),0.59
sympy.printing.latex.LatexPrinter._print_elliptic_pi(),0.57
sympy.testing.runtests.PyTestReporter.test_exception(),0.56
sympy.printing.mathematica.MCodePrinter._print_LambertW(),0.55
sympy.printing.octave.OctaveCodePrinter._print_lowergamma(),0.53
sympy.testing.runtests.PyTestReporter.leaving_filename(),0.52
sympy.printing.str.StrPrinter._print_Uniform(),0.5
sympy.functions.elementary.complexes.re.eval(),0.49
sympy.printing.octave.OctaveCodePrinter._print_uppergamma(),0.47
sympy.printing.repr.ReprPrinter._print_Sum2(),0.46
sympy.physics.quantum.anticommutator.AntiCommutator._sympystr(),0.41
sympy.physics.quantum.operator.OuterProduct._sympyrepr(),0.4
sympy.parsing.autolev._listener_autolev_antlr.MyListener.exitMulDiv(),0.39
sympy.vector.dyadic.BaseDyadic._sympystr(),0.38
sympy.parsing.autolev._listener_autolev_antlr.MyListener.exitExponent(),0.36
sympy.parsing.autolev._listener_autolev_antlr.MyListener.exitAddSub(),0.31
sympy.printing.repr.ReprPrinter._print_FracField(),0.25
sympy.stats.frv_types.RobustSolitonDistribution.pmf(),0.23
sympy.printing.latex.LatexPrinter._print_Add(),0.2
sympy.printing.latex.LatexPrinter._print_meijerg(),0.19
sympy.printing.latex.LatexPrinter._print_hyper(),0.16
sympy.printing.latex.LatexPrinter._print_MatrixElement(),0.15
sympy.printing.str.StrPrinter._print_MatrixElement(),0.14
sympy.core.numbers.Integer._eval_is_composite(),0.12
sympy.utilities.codegen.OutputArgument.__str__(),0.11
sympy.physics.quantum.cg.Wigner9j._latex(),0.1
sympy.integrals.rubi.parsetools.generate_rules.generate_rules_from_downvalues(),0.09
sympy.printing.pretty.pretty.PrettyPrinter._print_Subs(),0.08
sympy.physics.quantum.spin.CoupledSpinState._print_label(),0.07
sympy.physics.quantum.cg.Wigner6j._pretty(),0.06
sympy.functions.elementary.complexes.re._eval_is_algebraic(),0.05
sympy.physics.quantum.cg.Wigner3j._pretty(),0.03
sympy.functions.elementary.complexes.im._eval_is_algebraic(),0.02
sympy.printing.repr.ReprPrinter._print_Rational(),0.01
