Method,Suspiciousness
sympy.printing.pretty.pretty.PrettyPrinter._print_Sum(),1.0
sympy.core.compatibility.default_sort_key(),0.99
sympy.matrices.expressions.matmul.MatMul.shape(),0.98
sympy.printing.pretty.pretty.PrettyPrinter._print_Product(),0.96
sympy.matrices.expressions.matexpr.MatrixExpr.__neg__(),0.94
sympy.matrices.expressions.matexpr.MatrixExpr._eval_inverse(),0.93
sympy.strategies.rl.conglomerate(),0.91
sympy.strategies.rl.sort_rl(),0.9
sympy.printing.rcode.RCodePrinter._print_Piecewise(),0.89
sympy.physics.vector.printing.vpprint(),0.88
sympy.utilities.runtests.PyTestReporter.write_exception(),0.86
sympy.utilities.runtests._doctest(),0.82
sympy.utilities.runtests.PyTestReporter.finish(),0.81
sympy.printing.pretty.pretty.PrettyPrinter._print_Chi(),0.78
sympy.matrices.expressions.matmul.validate(),0.77
sympy.printing.pretty.pretty.PrettyPrinter._print_Function(),0.76
sympy.core.sympify.SympifyError.__str__(),0.75
sympy.printing.latex.LatexPrinter._print_SineTransform(),0.74
sympy.utilities.runtests.PyTestReporter.leaving_filename(),0.73
sympy.printing.latex.LatexPrinter._print_MellinTransform(),0.7
sympy.printing.latex.LatexPrinter._print_InverseCosineTransform(),0.67
doc.ext.docscrape.Reader.is_unindented(),0.66
sympy.utilities.runtests.PyTestReporter.test_exception(),0.63
sympy.interactive.session.init_session(),0.62
sympy.core.sympify.sympify(),0.61
sympy.printing.pretty.pretty.PrettyPrinter._print_CompositeMorphism(),0.6
sympy.printing.pretty.pretty.PrettyPrinter._print_frozenset(),0.58
sympy.matrices.expressions.matadd.merge_explicit(),0.57
doc.ext.docscrape.NumpyDocString._parse_see_also(),0.56
sympy.utilities.runtests.SymPyTests.test_file(),0.55
bin.coverage_doctest.go(),0.54
sympy.printing.pretty.pretty.PrettyPrinter._print_PolynomialRing(),0.51
sympy.printing.pretty.pretty.pretty_print(),0.5
sympy.core.decorators.binary_op_wrapper(),0.49
sympy.matrices.expressions.inverse.Inverse.__new__(),0.45
sympy.matrices.expressions.matadd.combine(),0.42
sympy.printing.pretty.pretty.PrettyPrinter._print_Integral(),0.41
sympy.matrices.expressions.matadd.MatAdd.shape(),0.4
sympy.printing.pretty.pretty.PrettyPrinter._print_MatAdd(),0.35
sympy.printing.pretty.pretty.PrettyPrinter._print_MatMul(),0.28
sympy.utilities.autowrap.CythonCodeWrapper._partition_args(),0.27
sympy.printing.fcode.FCodePrinter.indent_code(),0.23
sympy.printing.julia.JuliaCodePrinter.indent_code(),0.22
sympy.matrices.expressions.matmul.xxinv(),0.21
sympy.printing.ccode.C89CodePrinter.indent_code(),0.19
sympy.printing.ccode.C89CodePrinter._print_Piecewise(),0.18
sympy.matrices.expressions.matmul.MatMul.as_coeff_mmul(),0.17
sympy.printing.jscode.JavascriptCodePrinter._print_Piecewise(),0.15
sympy.matrices.expressions.matmul.MatMul.as_coeff_matrices(),0.14
sympy.printing.pretty.stringpict.prettyForm.__add__(),0.12
sympy.printing.pretty.pretty.PrettyPrinter._print_BasisDependent(),0.11
sympy.matrices.expressions.matmul.MatMul.__new__(),0.09
sympy.physics.quantum.state.StateBase._pretty(),0.05
sympy.strategies.core.exhaustive_rl(),0.04
