Method,Suspiciousness
sympy.testing.runtests.PyTestReporter.finish(),0.99
sympy.ntheory.generate.cycle_length(),0.97
sympy.simplify.cse_main.cse(),0.96
sympy.geometry.plane.Plane.arbitrary_point(),0.95
sympy.testing.runtests.PyTestReporter.leaving_filename(),0.92
sympy.testing.runtests.PyTestReporter.write_exception(),0.9
sympy.polys.benchmarks.bench_solvers.eqs_10x8(),0.88
sympy.matrices.expressions.matexpr.MatrixExpr.cols(),0.87
sympy.matrices.expressions.matexpr.MatrixExpr._check_dim(),0.84
sympy.solvers.ode.ode._linear_2eq_order1_type7(),0.83
sympy.matrices.expressions.matexpr.MatrixExpr.__getitem__(),0.82
sympy.functions.elementary.trigonometric.asec._eval_as_leading_term(),0.81
sympy.functions.elementary.trigonometric.acot._eval_as_leading_term(),0.79
sympy.matrices.expressions.matexpr.MatrixExpr.is_valid(),0.76
sympy.matrices.expressions.matexpr.MatrixElement.__new__(),0.73
sympy.vector.coordsysrect.CoordSys3D._check_orthogonality(),0.72
sympy.vector.coordsysrect.CoordSys3D._calculate_inv_trans_equations(),0.71
sympy.stats.joint_rv_types.Multinomial(),0.69
sympy.matrices.expressions.matexpr.MatrixSymbol.__new__(),0.65
sympy.vector.coordsysrect.CoordSys3D._calculate_lame_coeff(),0.59
sympy.printing.str.StrPrinter._print_str(),0.56
sympy.ntheory.elliptic_curve.EllipticCurvePoint.__add__(),0.55
sympy.testing.runtests.SymPyTests.test_file(),0.52
sympy.geometry.polygon.Polygon.second_moment_of_area(),0.49
sympy.combinatorics.pc_groups.Collector.subword_index(),0.48
sympy.combinatorics.pc_groups.Collector.minimal_uncollected_subword(),0.47
sympy.external.pythonmpq.PythonMPQ.__truediv__(),0.46
sympy.core.symbol.Str.__new__(),0.45
sympy.core.symbol.Str._hashable_content(),0.44
sympy.combinatorics.pc_groups.Collector.collected_word(),0.43
sympy.solvers.solvers.nsolve(),0.42
sympy.simplify.cse_main.cse_separate(),0.41
sympy.core.assumptions.check_assumptions(),0.4
sympy.functions.special.beta_functions.betainc_regularized.fdiff(),0.39
sympy.solvers.ode.ode.dsolve(),0.33
sympy.simplify.cse_main.cse_release_variables(),0.32
sympy.integrals.intpoly.lineseg_integrate(),0.31
sympy.integrals.intpoly.polygon_integrate(),0.3
sympy.holonomic.numerical._euler(),0.29
sympy.holonomic.holonomic.HolonomicFunction.to_hyper(),0.28
sympy.integrals.intpoly.integration_reduction(),0.27
sympy.solvers.ode.ode.ode_2nd_power_series_ordinary(),0.25
sympy.testing.runtests.PyTestReporter.test_fail(),0.24
sympy.functions.elementary.trigonometric.sin._eval_as_leading_term(),0.23
sympy.utilities.codegen.RustCodeGen._call_printer(),0.22
sympy.core.numbers.Rational._eval_power(),0.21
sympy.calculus.finite_diff.differentiate_finite(),0.2
sympy.combinatorics.pc_groups.Collector.map_relation(),0.19
sympy.solvers.deutils._desolve(),0.17
sympy.utilities.codegen.RustCodeGen._declare_locals(),0.15
sympy.core.expr.Expr.series(),0.13
sympy.holonomic.holonomic.HolonomicFunction.series(),0.1
sympy.series.formal.FormalPowerSeries.compose(),0.08
sympy.series.formal.compute_fps(),0.07
sympy.series.formal.FormalPowerSeries.__add__(),0.06
sympy.utilities.codegen.RustCodeGen.dump_rs(),0.03
sympy.holonomic.holonomic.HolonomicFunction.__mul__(),0.02
